,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
950,Raffi Torres,28,LW,BUF,14,0,5,5,-3,2,0.1,0,0,0,0,4,1,0,21,0.0,187,13:21,4,13,1,2,33.3
951,Brock Trotter,22,C,MTL,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,6,0.0,18,9:03,2,0,0,0,
952,Darcy Tucker,34,C,COL,71,10,14,24,-3,47,1.9,7,3,0,1,7,7,0,73,13.7,860,12:07,24,87,29,16,64.4
953,Fedor Tyutin,26,D,CBJ,80,6,26,32,-7,49,5.4,3,3,0,2,11,15,0,149,4.0,1882,23:31,124,84,1,2,33.3
954,R.J. Umberger,27,C,CBJ,82,23,32,55,-16,40,4.9,14,8,1,4,20,12,0,221,10.4,1572,19:10,60,107,372,332,52.8
955,Scottie Upshall,26,RW,PHX,49,18,14,32,5,50,4.4,16,2,0,4,13,1,0,119,15.1,737,15:03,13,80,7,10,41.2
956,Boris Valabik,23,D,ATL,23,0,2,2,2,36,0.6,0,0,0,0,2,0,0,22,0.0,304,13:14,20,15,0,0,
957,James van Riemsdyk,20,LW,PHI,78,15,20,35,-1,30,3.8,11,4,0,6,17,3,0,173,8.7,1011,12:58,21,37,0,2,0.0
958,Jim Vandermeer,29,D,PHX,62,4,8,12,3,60,3.3,4,0,0,1,8,0,0,64,6.3,1096,17:41,54,158,0,0,
959,Thomas Vanek,26,LW,BUF,71,28,25,53,9,42,7.0,18,10,0,6,17,8,0,182,15.4,1190,16:46,15,45,0,7,0.0
960,Stephane Veilleux,28,LW,TBL,77,3,6,9,-14,48,-0.9,3,0,0,0,6,0,0,94,3.2,946,12:17,28,87,10,15,40.0
961,Antoine Vermette,27,C,CBJ,82,27,38,65,2,32,7.0,19,6,2,1,32,6,0,156,17.3,1652,20:09,40,91,852,721,54.2
962,Kris Versteeg,23,RW,CHI,79,20,24,44,8,35,4.8,13,4,3,4,16,7,1,184,10.9,1242,15:44,26,35,77,106,42.1
963,Ryan Vesce,27,RW,SJS,9,3,2,5,-1,0,0.6,3,0,0,1,2,0,0,20,15.0,99,10:57,2,13,25,25,50.0
964,Ivan Vishnevskiy,21,D,DAL,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,4,0.0,33,16:39,1,0,0,0,
965,Lubomir Visnovsky,33,D,TOT,73,15,30,45,-10,20,7.2,10,5,0,2,12,18,0,131,11.5,1599,21:54,105,37,0,0,
966,Lubomir Visnovsky,33,D,EDM,57,10,22,32,-4,16,5.4,6,4,0,1,9,13,0,78,12.8,1183,20:45,82,32,0,0,
967,Lubomir Visnovsky,33,D,ANA,16,5,8,13,-6,4,1.8,4,1,0,1,3,5,0,53,9.4,416,26:00,23,5,0,0,
968,Marc-Edouard Vlasic,22,D,SJS,64,3,13,16,21,33,4.8,2,1,0,0,12,1,0,74,4.1,1414,22:05,104,52,0,0,
969,Anton Volchenkov,27,D,OTT,64,4,10,14,2,38,3.6,4,0,0,0,9,0,1,69,5.8,1324,20:41,171,152,0,0,
970,Jakub Voracek,20,RW,CBJ,81,16,34,50,-7,26,4.5,12,4,0,1,25,9,0,154,10.4,1265,15:37,17,63,2,4,33.3
971,Aaron Voros,28,LW,NYR,41,3,4,7,-2,89,0.6,2,1,0,0,4,0,0,22,13.6,252,6:09,11,56,3,3,50.0
972,Radim Vrbata,28,RW,PHX,82,24,19,43,6,24,5.3,17,7,0,4,12,7,0,266,9.0,1330,16:13,22,17,2,5,28.6
973,Matt Walker,29,D,TBL,66,2,3,5,-11,90,0.9,2,0,0,0,3,0,0,54,3.7,1066,16:09,116,82,0,0,
974,Scott Walker,36,RW,TOT,42,5,3,8,-3,32,0.5,4,1,0,1,3,0,0,63,7.9,407,9:42,8,80,0,4,0.0
975,Scott Walker,36,RW,CAR,33,3,2,5,-4,23,0.1,2,1,0,0,2,0,0,50,6.0,325,9:50,5,68,0,3,0.0
976,Scott Walker,36,RW,WSH,9,2,1,3,1,9,0.4,2,0,0,1,1,0,0,13,15.4,83,9:11,3,12,0,1,0.0
977,Tim Wallace,25,RW,PIT,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,6,5:50,0,3,0,0,
978,Niclas Wallin,34,D,TOT,70,0,7,7,-5,49,1.4,0,0,0,0,6,1,0,72,0.0,1213,17:20,87,172,0,1,0.0
979,Niclas Wallin,34,D,CAR,47,0,5,5,-5,26,0.9,0,0,0,0,4,1,0,50,0.0,836,17:47,67,122,0,1,0.0
980,Niclas Wallin,34,D,SJS,23,0,2,2,0,23,0.5,0,0,0,0,2,0,0,22,0.0,377,16:23,20,50,0,0,
981,Rickard Wallin,29,C,TOR,60,2,7,9,-7,20,-0.5,2,0,0,0,7,0,0,72,2.8,759,12:39,33,35,225,281,44.5
982,Ben Walter,25,C,NJD,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,12,5:48,0,0,2,4,33.3
983,Tom Wandell,23,C,DAL,50,5,10,15,2,14,1.0,5,0,0,3,8,1,1,85,5.9,694,13:52,40,44,214,272,44.0
984,Aaron Ward,37,D,TOT,77,1,12,13,-15,62,1.5,1,0,0,0,10,0,2,41,2.4,1332,17:18,143,172,0,0,
985,Aaron Ward,37,D,CAR,60,1,10,11,-17,54,0.9,1,0,0,0,9,0,1,32,3.1,1087,18:07,119,133,0,0,
986,Aaron Ward,37,D,ANA,17,0,2,2,2,8,0.6,0,0,0,0,1,0,1,9,0.0,245,14:26,24,39,0,0,
987,Joel Ward,29,RW,NSH,71,13,21,34,-5,18,2.8,9,3,1,1,20,1,0,134,9.7,1246,17:33,62,42,31,50,38.3
988,Francis Wathier,25,LW,DAL,5,0,0,0,0,5,-0.1,0,0,0,0,0,0,0,4,0.0,26,5:18,0,2,1,0,100.0
989,Mike Weaver,31,D,STL,77,1,9,10,10,29,3.6,1,0,0,0,9,0,0,33,3.0,1306,16:58,127,48,1,1,50.0
990,Shea Weber,24,D,NSH,78,16,27,43,0,36,8.2,9,7,0,3,14,13,0,222,7.2,1807,23:10,106,165,0,0,
991,Yannick Weber,21,D,MTL,5,0,0,0,-5,4,-0.3,0,0,0,0,0,0,0,2,0.0,69,13:53,3,1,0,0,
992,Doug Weight,39,C,NYI,36,1,16,17,-1,8,0.9,1,0,0,0,10,6,0,61,1.6,570,15:51,16,15,69,83,45.4
993,Stephen Weiss,26,C,FLA,80,28,32,60,-7,40,6.4,16,12,0,2,21,10,1,180,15.6,1600,20:00,59,43,813,738,52.4
994,Casey Wellman,22,C,MIN,12,1,3,4,-2,0,0.2,1,0,0,0,2,1,0,18,5.6,145,12:03,7,5,17,15,53.1
995,Kyle Wellwood,26,C,VAN,75,14,11,25,6,12,2.4,11,3,0,2,9,2,0,98,14.3,1040,13:52,18,30,390,335,53.8
996,Blake Wheeler,23,RW,BOS,82,18,20,38,-4,53,3.9,14,3,1,2,14,5,1,159,11.3,1295,15:47,32,70,13,14,48.1
997,Colin White,32,D,NJD,81,2,10,12,8,46,4.4,2,0,0,0,9,0,1,47,4.3,1626,20:04,126,143,0,0,
998,Ian White,25,D,TOT,83,13,25,38,8,51,8.0,10,3,0,1,19,6,0,173,7.5,1891,22:47,134,54,0,0,
999,Ian White,25,D,TOR,56,9,17,26,1,39,4.9,7,2,0,1,14,3,0,130,6.9,1332,23:47,91,41,0,0,
1000,Ian White,25,D,CGY,27,4,8,12,7,12,3.0,3,1,0,0,5,3,0,43,9.3,559,20:43,43,13,0,0,
1001,Ryan White,21,RW,MTL,16,0,2,2,-6,16,-0.3,0,0,0,0,2,0,0,5,0.0,178,11:09,13,47,7,3,70.0
1002,Todd White,34,C,ATL,65,7,19,26,-11,24,1.2,5,2,0,3,11,8,0,92,7.6,991,15:15,28,31,401,344,53.8
1003,Trent Whitfield,32,C,BOS,16,0,1,1,-2,7,-0.2,0,0,0,0,1,0,0,15,0.0,177,11:03,5,14,103,75,57.9
1004,Ray Whitney,37,LW,CAR,80,21,37,58,-6,26,5.6,14,7,0,5,25,12,0,171,12.3,1532,19:09,27,24,3,6,33.3
1005,Ryan Whitney,26,D,TOT,81,7,32,39,1,70,6.7,4,3,0,1,18,14,0,151,4.6,2005,24:45,115,89,0,1,0.0
1006,Ryan Whitney,26,D,ANA,62,4,24,28,-6,48,4.1,1,3,0,0,14,10,0,107,3.7,1523,24:34,86,71,0,1,0.0
1007,Ryan Whitney,26,D,EDM,19,3,8,11,7,22,2.6,3,0,0,1,4,4,0,44,6.8,482,25:23,29,18,0,0,
1008,Dennis Wideman,26,D,BOS,76,6,24,30,-14,34,5.5,4,2,0,2,11,11,2,146,4.1,1790,23:33,110,98,0,0,
1009,Jason Williams,29,C,DET,44,6,9,15,-7,8,1.0,3,3,0,1,6,3,0,96,6.3,595,13:32,5,33,30,30,50.0
1010,Justin Williams,28,RW,LAK,49,10,19,29,3,39,2.9,9,1,0,1,13,6,0,140,7.1,802,16:23,17,34,4,7,36.4
1011,Brian Willsie,31,RW,COL,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,44,11:05,1,2,10,8,55.6
1012,Clay Wilson,26,D,FLA,2,0,0,0,-5,0,-0.4,0,0,0,0,0,0,0,0,,22,11:07,1,4,0,0,
1013,Colin Wilson,20,C,NSH,35,8,7,15,-2,7,1.5,7,1,0,3,5,2,0,58,13.8,531,15:10,11,21,62,62,50.0
1014,Kyle Wilson,25,C,WSH,2,0,2,2,1,0,0.2,0,0,0,0,2,0,0,1,0.0,19,9:42,0,1,4,9,30.8
1015,Ryan Wilson,22,D,COL,61,3,18,21,13,36,4.3,3,0,0,0,18,0,0,46,6.5,993,16:16,76,86,0,0,
1016,Brad Winchester,28,LW,STL,64,3,5,8,3,108,0.4,2,1,0,0,4,1,0,69,4.3,580,9:04,12,143,3,9,25.0
1017,Jesse Winchester,26,C,OTT,52,2,11,13,-1,22,0.7,1,0,1,0,10,1,0,77,2.6,521,10:01,19,89,206,167,55.2
1018,Daniel Winnik,24,C,PHX,74,4,15,19,1,12,0.9,4,0,0,1,13,0,2,83,4.8,973,13:09,53,103,50,59,45.9
1019,James Wisniewski,25,D,ANA,69,3,27,30,-5,56,4.5,1,2,0,0,17,7,3,146,2.1,1680,24:21,102,129,0,0,
1020,Brendan Witt,34,D,NYI,42,2,3,5,-18,45,-0.3,2,0,0,1,3,0,0,25,8.0,640,15:15,74,81,0,1,0.0
1021,Wojtek Wolski,23,LW,TOT,80,23,42,65,21,27,7.6,21,2,0,5,34,8,0,195,11.8,1499,18:44,29,33,16,20,44.4
1022,Wojtek Wolski,23,LW,COL,62,17,30,47,15,21,5.3,15,2,0,4,23,7,0,156,10.9,1175,18:57,26,30,11,12,47.8
1023,Wojtek Wolski,23,LW,PHX,18,6,12,18,6,6,2.3,6,0,0,1,11,1,0,39,15.4,324,18:01,3,3,5,8,38.5
1024,Jeff Woywitka,26,D,DAL,36,0,3,3,-6,11,0.2,0,0,0,0,2,1,0,44,0.0,508,14:06,42,28,0,0,
1025,Andy Wozniewski,29,D,BOS,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,19,9:17,1,0,0,0,
1026,James Wright,19,C,TBL,48,2,3,5,-9,18,-0.6,2,0,0,0,3,0,0,25,8.0,559,11:39,14,51,77,92,45.6
1027,J.T. Wyman,23,RW,MTL,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,13,4:23,2,2,0,1,0.0
1028,Keith Yandle,23,D,PHX,82,12,29,41,16,45,9.0,7,5,0,2,18,11,0,145,8.3,1659,20:14,81,36,0,0,
1029,Stephane Yelle,35,C,TOT,70,4,4,8,-6,32,-0.2,3,0,1,0,4,0,0,39,10.3,662,9:28,47,90,177,199,47.1
1030,Stephane Yelle,35,C,CAR,59,4,3,7,-6,28,-0.1,3,0,1,0,3,0,0,34,11.8,552,9:22,37,69,140,152,47.9
1031,Stephane Yelle,35,C,COL,11,0,1,1,0,4,-0.1,0,0,0,0,1,0,0,5,0.0,110,10:00,10,21,37,47,44.0
1032,Brandon Yip,24,RW,COL,32,11,8,19,5,22,2.5,7,4,0,2,7,1,0,65,16.9,470,14:41,8,43,0,1,0.0
1033,Travis Zajac,24,C,NJD,82,25,42,67,22,24,8.3,19,6,0,4,26,15,1,210,11.9,1658,20:13,29,64,726,647,52.9
1034,Steven Zalewski,23,C,SJS,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,25,8:19,1,1,2,3,40.0
1035,Greg Zanon,29,D,MIN,81,2,13,15,-10,36,3.2,2,0,0,0,13,0,0,59,3.4,1812,22:22,196,183,0,1,0.0
1036,Henrik Zetterberg,29,LW,DET,74,23,47,70,12,26,8.2,20,3,0,6,27,19,1,309,7.4,1485,20:04,34,44,536,543,49.7
1037,Vladimir Zharkov,22,RW,NJD,40,0,10,10,2,8,0.5,0,0,0,0,8,2,0,54,0.0,458,11:26,6,22,1,3,25.0
1038,Marek Zidlicky,32,D,MIN,78,6,37,43,-16,67,6.3,2,4,0,3,17,20,0,116,5.2,1885,24:10,128,80,0,0,
1039,Dainius Zubrus,31,RW,NJD,51,10,17,27,4,28,2.9,9,1,0,4,14,2,1,86,11.6,840,16:29,24,61,194,206,48.5
