,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
759,Cory Sarich,29,D,CGY,80,2,5,7,2,135,2.3,2,0,0,0,3,0,2,57,3.5,1506,18:49,64,157,0,0,
760,Miroslav Satan,33,RW,NYI,80,16,25,41,-11,39,3.5,11,5,0,4,17,8,0,171,9.4,1466,18:19,22,19,19,18,51.4
761,Kurt Sauer,27,D,COL,54,1,5,6,17,41,3.1,1,0,0,0,5,0,0,28,3.6,1009,18:41,59,48,0,0,
762,Marc Savard,30,C,BOS,74,15,63,78,3,66,7.6,11,4,0,2,34,27,2,196,7.7,1519,20:31,11,38,802,753,51.6
763,Peter Schaefer,30,LW,BOS,63,9,17,26,4,18,2.3,9,0,0,0,11,6,0,91,9.9,943,14:58,16,32,3,4,42.9
764,Mathieu Schneider,38,D,ANA,65,12,27,39,22,50,9.3,7,5,0,2,15,12,0,139,8.6,1449,22:18,56,78,0,0,
765,Rob Schremp,21,C,EDM,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,14,6:57,0,0,0,1,0.0
766,Christoph Schubert,25,D,OTT,82,8,16,24,7,64,4.3,7,1,0,0,10,6,0,137,5.8,1113,13:34,36,187,1,3,25.0
767,Jeff Schultz,21,D,WSH,72,5,13,18,12,28,4.4,5,0,0,0,13,0,0,36,13.9,1303,18:05,90,61,1,0,100.0
768,Nick Schultz,25,D,MIN,81,2,13,15,9,42,4.6,2,0,0,0,12,0,1,52,3.8,1634,20:10,147,101,0,0,
769,Rob Scuderi,29,D,PIT,71,0,5,5,3,26,1.9,0,0,0,0,5,0,0,28,0.0,1331,18:45,110,32,0,0,
770,Brent Seabrook,22,D,CHI,82,9,23,32,13,90,6.7,5,4,0,2,14,8,1,152,5.9,1763,21:30,106,167,0,1,0.0
771,Daniel Sedin,27,LW,VAN,82,29,45,74,6,50,9.0,17,12,0,7,25,20,0,247,11.7,1562,19:03,14,11,17,21,44.7
772,Henrik Sedin,27,C,VAN,82,15,61,76,6,56,7.6,10,4,1,2,36,25,0,141,10.6,1600,19:31,15,19,643,726,47.0
773,Dennis Seidenberg,26,D,CAR,47,0,15,15,6,18,2.6,0,0,0,0,8,7,0,80,0.0,885,18:50,81,110,1,0,100.0
774,Andrej Sekera,21,D,BUF,37,2,6,8,5,16,1.9,2,0,0,1,3,3,0,28,7.1,726,19:37,50,19,0,0,
775,Teemu Selanne,37,RW,ANA,26,12,11,23,5,8,3.3,5,7,0,2,6,5,0,87,13.8,471,18:07,2,6,34,33,50.7
776,Alexei Semenov,26,D,SJS,22,1,3,4,-8,36,0.5,0,1,0,0,3,0,0,23,4.3,335,15:15,17,24,0,0,
777,Alexander Semin,23,LW,WSH,63,26,16,42,-18,54,4.8,16,10,0,2,6,10,0,185,14.1,1065,16:55,14,20,4,7,36.4
778,Tom Sestito,20,LW,CBJ,1,0,0,0,0,17,0.0,0,0,0,0,0,0,0,0,,5,4:36,0,1,0,0,
779,Devin Setoguchi,21,RW,SJS,44,11,6,17,6,8,2.4,8,3,0,2,6,0,0,105,10.5,627,14:15,17,64,11,6,64.7
780,Brendan Shanahan,39,LW,NYR,73,23,23,46,-2,35,5.2,12,11,0,3,14,8,1,265,8.7,1351,18:31,47,47,6,2,75.0
781,Ryan Shannon,24,RW,VAN,27,5,8,13,-1,24,1.4,1,4,0,0,6,2,0,34,14.7,348,12:53,8,10,32,50,39.0
782,Patrick Sharp,26,LW,CHI,80,36,26,62,23,55,8.9,20,9,7,7,19,5,2,209,17.2,1502,18:47,27,50,305,289,51.3
783,Jody Shelley,31,LW,TOT,62,1,6,7,-4,135,0.2,1,0,0,0,6,0,0,41,2.4,364,5:52,5,93,0,2,0.0
784,Jody Shelley,31,LW,SJS,31,1,6,7,-2,91,0.5,1,0,0,0,6,0,0,31,3.2,229,7:24,3,63,0,1,0.0
785,Jody Shelley,31,LW,CBJ,31,0,0,0,-2,44,-0.3,0,0,0,0,0,0,0,10,0.0,134,4:20,2,30,0,1,0.0
786,James Sheppard,19,C,MIN,78,4,15,19,0,29,1.1,4,0,0,1,12,3,0,57,7.0,828,10:37,22,40,272,383,41.5
787,Mike Sillinger,36,C,NYI,52,14,12,26,-10,28,2.4,9,3,2,2,9,3,0,94,14.9,968,18:36,25,28,578,448,56.3
788,Jon Sim,30,LW,NYI,2,0,1,1,-1,2,0.0,0,0,0,0,1,0,0,8,0.0,29,14:19,0,4,0,0,
789,Chris Simon,36,LW,TOT,38,1,2,3,-2,59,-0.1,1,0,0,0,2,0,0,27,3.7,273,7:11,8,17,2,0,100.0
790,Chris Simon,36,LW,NYI,28,1,2,3,-1,43,0.1,1,0,0,0,2,0,0,18,5.6,195,6:59,6,12,1,0,100.0
791,Chris Simon,36,LW,MIN,10,0,0,0,-1,16,-0.2,0,0,0,0,0,0,0,9,0.0,77,7:44,2,5,1,0,100.0
792,Fredrik Sjostrom,24,RW,TOT,69,12,9,21,-2,22,2.1,8,2,2,2,7,2,0,110,10.9,837,12:07,21,103,6,30,16.7
793,Fredrik Sjostrom,24,RW,PHX,51,10,9,19,-2,14,1.9,6,2,2,1,7,2,0,84,11.9,691,13:33,19,73,6,27,18.2
794,Fredrik Sjostrom,24,RW,NYR,18,2,0,2,0,8,0.2,2,0,0,1,0,0,0,26,7.7,145,8:05,2,30,0,3,0.0
795,Jack Skille,20,RW,CHI,16,3,2,5,1,0,0.6,3,0,0,0,2,0,0,23,13.0,192,11:59,4,15,2,2,50.0
796,Martin Skoula,28,D,MIN,80,3,8,11,-16,26,2.2,3,0,0,1,8,0,0,63,4.8,1639,20:29,101,71,0,0,
797,Karlis Skrastins,33,D,TOT,60,2,3,5,-11,32,0.9,2,0,0,1,3,0,0,45,4.4,1116,18:36,105,42,0,0,
798,Karlis Skrastins,33,D,COL,43,1,3,4,-2,20,1.1,1,0,0,0,3,0,0,34,2.9,776,18:02,67,25,0,0,
799,Karlis Skrastins,33,D,FLA,17,1,0,1,-9,12,-0.2,1,0,0,1,0,0,0,11,9.1,341,20:03,38,17,0,0,
800,Jim Slater,25,C,ATL,69,8,5,13,-10,41,0.6,6,0,2,0,5,0,0,95,8.4,717,10:24,28,84,188,165,53.3
801,Matt Smaby,23,D,TBL,14,0,0,0,-6,12,-0.3,0,0,0,0,0,0,0,7,0.0,170,12:08,12,31,0,0,
802,Ladislav Smid,21,D,EDM,65,0,4,4,-15,58,0.4,0,0,0,0,4,0,0,45,0.0,1161,17:52,95,92,0,0,
803,Jason Smith,34,D,PHI,77,1,9,10,-4,86,2.1,1,0,0,0,9,0,0,58,1.7,1381,17:56,204,142,1,0,100.0
804,Mark Smith,30,C,CGY,54,1,3,4,-6,59,-0.3,1,0,0,0,3,0,0,27,3.7,320,5:56,6,44,31,26,54.4
805,Nathan Smith,25,C,PIT,13,0,0,0,0,2,-0.2,0,0,0,0,0,0,0,3,0.0,100,7:41,4,14,40,35,53.3
806,Wyatt Smith,30,C,COL,25,0,3,3,-4,8,-0.4,0,0,0,0,2,0,1,25,0.0,291,11:38,10,10,55,53,50.9
807,Jerred Smithson,28,C,NSH,81,7,9,16,-9,50,0.3,5,0,2,2,5,1,3,61,11.5,979,12:05,44,128,298,274,52.1
808,Bryan Smolinski,36,C,MTL,64,8,17,25,-6,20,1.8,7,1,0,2,11,6,0,89,9.0,840,13:08,36,45,382,356,51.8
809,Jordan Smotherman,21,LW,ATL,2,1,1,2,2,0,0.4,1,0,0,0,1,0,0,1,100.0,23,11:28,0,6,0,0,
810,Ryan Smyth,31,LW,COL,55,14,23,37,-4,50,3.3,12,2,0,3,17,6,0,168,8.3,1079,19:37,8,31,13,20,39.4
811,Vladimir Sobotka,20,C,BOS,48,1,6,7,1,24,0.1,1,0,0,1,6,0,0,40,2.5,424,8:50,10,59,118,123,49.0
812,Brent Sopel,31,D,CHI,58,1,19,20,9,28,3.8,1,0,0,0,14,1,4,56,1.8,1178,20:18,122,35,0,0,
813,Sheldon Souray,31,D,EDM,26,3,7,10,-7,36,1.5,1,2,0,1,4,3,0,71,4.2,633,24:21,24,29,0,0,
814,Jaroslav Spacek,33,D,BUF,60,9,23,32,7,42,5.8,2,7,0,1,8,15,0,95,9.5,1379,22:59,75,78,0,0,
815,Jason Spezza,24,C,OTT,76,34,58,92,26,66,11.6,23,11,0,6,36,22,0,210,16.2,1571,20:40,18,18,727,713,50.5
816,Matthew Spiller,24,D,NYI,9,0,1,1,-2,7,0.2,0,0,0,0,0,0,1,6,0.0,178,19:47,17,11,0,0,
817,Martin St. Louis,32,RW,TBL,82,25,58,83,-23,26,7.6,13,10,2,5,38,19,1,241,10.4,1991,24:17,45,34,3,9,25.0
818,Martin St. Pierre,24,C,CHI,5,0,0,0,-3,0,-0.3,0,0,0,0,0,0,0,2,0.0,76,15:17,1,3,33,26,55.9
819,Eric Staal,23,C,CAR,82,38,44,82,-2,50,9.4,24,14,0,7,23,21,0,310,12.3,1774,21:38,33,99,767,941,44.9
820,Jordan Staal,19,C,PIT,82,12,16,28,-5,55,1.3,9,3,0,4,11,4,1,183,6.6,1498,18:16,57,86,507,695,42.2
821,Marc Staal,21,D,NYR,80,2,8,10,2,42,3.7,2,0,0,0,7,0,1,78,2.6,1504,18:48,62,124,0,0,
822,Drew Stafford,22,RW,BUF,64,16,22,38,3,51,4.2,15,1,0,5,20,2,0,103,15.5,866,13:32,20,62,8,13,38.1
823,Garrett Stafford,28,D,DET,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,14,6:45,0,1,0,0,
824,Steve Staios,34,D,EDM,82,7,9,16,-14,121,3.2,6,1,0,0,9,0,0,73,9.6,1806,22:01,187,81,1,0,100.0
825,Matt Stajan,24,C,TOR,82,16,17,33,-11,47,1.8,13,2,1,3,11,6,0,127,12.6,1550,18:54,47,89,614,678,47.5
826,Paul Stastny,22,C,COL,66,24,47,71,22,24,8.5,21,3,0,4,28,18,1,138,17.4,1391,21:05,31,16,561,540,51.0
827,Yan Stastny,25,C,STL,12,1,1,2,0,9,0.1,1,0,0,0,1,0,0,10,10.0,132,10:59,6,16,27,34,44.3
828,David Steckel,25,C,WSH,67,5,7,12,1,34,0.2,5,0,0,1,6,0,1,66,7.6,909,13:34,42,91,507,393,56.3
829,Alex Steen,23,LW,TOR,76,15,27,42,0,32,3.5,12,2,1,2,20,7,0,169,8.9,1375,18:05,36,62,59,120,33.0
830,Lee Stempniak,24,RW,STL,80,13,25,38,0,40,3.4,10,3,0,2,18,7,0,162,8.0,1271,15:53,13,103,4,7,36.4
831,Brett Sterling,23,LW,ATL,13,1,2,3,-2,14,0.1,1,0,0,0,2,0,0,14,7.1,161,12:24,1,6,2,1,66.7
832,Anthony Stewart,23,C,FLA,26,0,1,1,-1,0,-0.2,0,0,0,0,1,0,0,21,0.0,160,6:08,5,14,0,0,
833,Greg Stewart,21,LW,MTL,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,2,0.0,11,11:26,0,2,0,0,
834,Karl Stewart,24,LW,TBL,9,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,2,0.0,37,4:06,1,6,0,0,
835,Cory Stillman,34,LW,TOT,79,24,41,65,-15,24,6.0,13,11,0,6,23,18,0,166,14.5,1500,18:59,22,69,7,10,41.2
836,Cory Stillman,34,LW,CAR,55,21,25,46,-7,14,4.8,11,10,0,6,17,8,0,124,16.9,1094,19:53,20,43,6,5,54.5
837,Cory Stillman,34,LW,OTT,24,3,16,19,-8,10,1.2,2,1,0,0,6,10,0,42,7.1,406,16:54,2,26,1,5,16.7
838,Jarret Stoll,25,C,EDM,81,14,22,36,-23,74,2.0,3,8,3,1,8,13,1,187,7.5,1453,17:56,61,122,677,552,55.1
839,Ryan Stone,22,C,PIT,6,0,1,1,-1,5,0.0,0,0,0,0,1,0,0,3,0.0,39,6:25,3,7,3,2,60.0
840,Zack Stortini,22,RW,EDM,66,3,9,12,3,201,0.8,3,0,0,0,9,0,0,38,7.9,539,8:10,17,99,3,4,42.9
841,Martin Straka,35,LW,NYR,65,14,27,41,5,22,4.2,10,3,1,2,21,6,0,116,12.1,1210,18:37,32,24,7,12,36.8
842,Anton Stralman,21,D,TOR,50,3,6,9,-10,18,0.9,3,0,0,0,4,2,0,40,7.5,641,12:49,23,32,0,0,
843,Mark Streit,30,D,MTL,81,13,49,62,-6,28,8.9,6,7,0,3,22,27,0,165,7.9,1419,17:31,62,59,0,1,0.0
844,Jason Strudwick,32,D,NYR,52,1,1,2,0,40,1.3,1,0,0,1,1,0,0,21,4.8,673,12:57,42,65,0,0,
845,Brad Stuart,28,D,TOT,72,6,17,23,-10,69,3.8,4,2,0,1,9,8,0,132,4.5,1523,21:10,95,118,0,4,0.0
846,Brad Stuart,28,D,LAK,63,5,16,21,-16,67,2.7,3,2,0,1,8,8,0,111,4.5,1337,21:13,82,88,0,4,0.0
847,Brad Stuart,28,D,DET,9,1,1,2,6,2,1.0,1,0,0,0,1,0,0,21,4.8,187,20:46,13,30,0,0,
848,Colin Stuart,25,LW,ATL,18,3,2,5,2,6,0.6,2,0,1,1,2,0,0,19,15.8,222,12:20,9,25,4,3,57.1
849,Mark Stuart,23,D,BOS,82,4,4,8,2,81,2.6,4,0,0,1,3,1,0,60,6.7,1261,15:22,74,99,0,0,
850,Jozef Stumpel,35,RW,FLA,52,7,13,20,-11,10,0.9,4,3,0,1,10,3,0,64,10.9,903,17:22,22,39,329,313,51.2
851,Marco Sturm,29,LW,BOS,80,27,29,56,11,40,6.9,16,10,1,5,16,13,0,229,11.8,1440,18:00,25,50,7,24,22.6
852,Mats Sundin,36,C,TOR,74,32,46,78,17,76,9.8,21,10,1,4,27,19,0,259,12.4,1485,20:04,34,33,945,768,55.2
853,Ryan Suter,23,D,NSH,76,7,24,31,3,71,5.8,6,1,0,1,14,10,0,138,5.1,1564,20:35,75,57,0,0,
854,Brian Sutherby,25,C,TOT,50,1,1,2,-4,64,-0.5,1,0,0,0,1,0,0,49,2.0,429,8:35,17,67,128,150,46.0
855,Brian Sutherby,25,C,ANA,45,0,1,1,-2,57,-0.6,0,0,0,0,1,0,0,46,0.0,395,8:47,16,58,116,139,45.5
856,Brian Sutherby,25,C,WSH,5,1,0,1,-2,7,0.1,1,0,0,0,0,0,0,3,33.3,34,6:49,1,9,12,11,52.2
857,Andy Sutton,32,D,NYI,58,1,7,8,-6,86,1.8,1,0,0,1,6,1,0,57,1.8,1053,18:10,99,86,0,0,
858,Marek Svatos,25,RW,COL,62,26,11,37,13,32,5.7,23,3,0,6,8,3,0,140,18.6,847,13:39,7,36,1,2,33.3
859,Darryl Sydor,35,D,PIT,74,1,12,13,1,26,2.7,0,1,0,0,9,3,0,59,1.7,1299,17:33,102,36,0,0,
860,Petr Sykora,31,RW,PIT,81,28,35,63,1,41,7.3,13,15,0,4,23,12,0,201,13.9,1365,16:51,19,26,9,6,60.0
861,Jeff Taffe,26,LW,PIT,45,5,7,12,2,8,1.1,4,1,0,1,5,2,0,56,8.9,431,9:35,10,52,74,78,48.7
862,Maxime Talbot,23,C,PIT,63,12,14,26,8,53,2.6,10,0,2,1,13,1,0,80,15.0,974,15:28,37,66,231,282,45.0
863,Barry Tallackson,24,RW,NJD,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,21,7:03,0,2,0,0,
864,Henrik Tallinder,29,D,BUF,71,1,17,18,5,48,3.3,1,0,0,0,14,1,2,70,1.4,1494,21:02,117,33,0,0,
865,Jeff Tambellini,23,LW,NYI,31,1,3,4,-9,8,-0.4,1,0,0,0,3,0,0,43,2.3,323,10:25,11,19,0,0,
866,David Tanabe,27,D,CAR,18,1,2,3,2,8,0.7,1,0,0,0,2,0,0,12,8.3,216,11:59,13,8,0,0,
867,Alex Tanguay,28,LW,CGY,78,18,40,58,11,48,6.1,13,3,2,3,27,12,1,121,14.9,1463,18:46,24,42,7,13,35.0
868,Nick Tarnasky,23,C,TBL,80,6,4,10,-15,78,0.0,5,1,0,1,4,0,0,91,6.6,660,8:15,45,118,4,5,44.4
869,Dick Tarnstrom,33,D,TOT,48,3,11,14,-11,52,2.0,2,1,0,0,6,5,0,44,6.8,930,19:23,71,22,0,0,
870,Dick Tarnstrom,33,D,EDM,29,1,4,5,-6,40,0.7,1,0,0,0,4,0,0,22,4.5,568,19:35,54,12,0,0,
871,Dick Tarnstrom,33,D,CBJ,19,2,7,9,-5,12,1.3,1,1,0,0,2,5,0,22,9.1,362,19:03,17,10,0,0,
872,Bill Thomas,24,RW,PHX,7,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,9,0.0,92,13:08,2,10,0,0,
873,Chris Thorburn,24,RW,ATL,73,5,13,18,-4,92,1.2,5,0,0,1,13,0,0,72,6.9,652,8:56,19,89,12,8,60.0
874,Patrick Thoresen,24,LW,TOT,38,2,6,8,-10,14,-0.1,2,0,0,0,6,0,0,39,5.1,447,11:45,5,42,41,59,41.0
875,Patrick Thoresen,24,LW,PHI,21,0,5,5,-6,8,-0.2,0,0,0,0,5,0,0,21,0.0,264,12:36,3,22,31,50,38.3
876,Patrick Thoresen,24,LW,EDM,17,2,1,3,-4,6,0.1,2,0,0,0,1,0,0,18,11.1,182,10:43,2,20,10,9,52.6
877,Joe Thornton,28,C,SJS,82,29,67,96,18,59,11.9,18,11,0,5,41,26,0,178,16.3,1754,21:24,31,60,784,700,52.8
878,Scott Thornton,37,LW,LAK,47,5,3,8,1,39,0.7,5,0,0,1,3,0,0,35,14.3,413,8:48,14,49,18,22,45.0
879,Shawn Thornton,30,LW,BOS,58,4,3,7,-1,74,0.4,4,0,0,1,3,0,0,65,6.2,429,7:24,10,67,2,5,28.6
880,Kimmo Timonen,32,D,PHI,80,8,36,44,0,50,7.4,4,3,1,1,9,26,1,125,6.4,1886,23:35,129,64,0,0,
881,Mathias Tjarnqvist,28,LW,PHX,78,4,7,11,-1,34,-0.2,4,0,0,0,7,0,0,90,4.4,1064,13:39,78,86,15,31,32.6
882,Keith Tkachuk,35,C,STL,79,27,31,58,-2,69,6.9,14,12,1,1,24,7,0,177,15.3,1331,16:51,17,92,552,566,49.4
883,Jiri Tlusty,19,C,TOR,58,10,6,16,-12,14,1.1,8,2,0,2,6,0,0,69,14.5,634,10:55,16,39,1,1,50.0
884,Jonathan Toews,19,C,CHI,64,24,30,54,11,44,6.8,17,7,0,4,13,15,2,144,16.7,1195,18:40,13,27,509,447,53.2
885,Ole-Kristian Tollefsen,23,D,CBJ,51,2,2,4,-3,111,1.2,1,0,1,0,2,0,0,21,9.5,628,12:18,20,91,0,0,
886,Denis Tolpeko,23,C,PHI,26,1,5,6,-4,24,0.2,1,0,0,0,4,1,0,24,4.2,215,8:17,1,15,0,0,
887,Jordin Tootoo,24,RW,NSH,63,11,7,18,-8,100,1.7,11,0,0,1,7,0,0,98,11.2,624,9:54,5,64,2,2,50.0
888,Raffi Torres,26,LW,EDM,32,5,6,11,-4,36,0.6,4,1,0,2,5,1,0,87,5.7,544,17:01,10,55,13,7,65.0
889,Darcy Tucker,32,RW,TOR,74,18,16,34,-8,100,2.9,11,7,0,3,13,3,0,152,11.8,1216,16:26,52,126,13,12,52.0
890,Lauri Tukonen,21,RW,LAK,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,10,9:48,0,1,0,0,
891,Kyle Turris,18,C,PHX,3,0,1,1,-5,2,-0.2,0,0,0,0,0,1,0,11,0.0,59,19:45,3,0,17,25,40.5
892,Fedor Tyutin,24,D,NYR,82,5,15,20,5,43,5.6,4,1,0,0,9,5,1,131,3.8,1676,20:27,112,218,0,0,
893,R.J. Umberger,25,C,PHI,74,13,37,50,0,19,4.6,9,4,0,3,24,8,5,173,7.5,1322,17:52,59,64,45,72,38.5
894,Scottie Upshall,24,RW,PHI,61,14,16,30,2,74,3.5,11,3,0,1,13,3,0,128,10.9,814,13:20,14,86,2,5,28.6
895,Boris Valabik,21,D,ATL,7,0,0,0,-2,42,-0.1,0,0,0,0,0,0,0,5,0.0,117,16:42,11,10,0,0,
896,Mike Van Ryn,28,D,FLA,20,0,2,2,-2,14,0.4,0,0,0,0,2,0,0,16,0.0,356,17:49,19,21,0,0,
897,Jim Vandermeer,27,D,TOT,75,3,14,17,6,110,3.8,1,2,0,0,10,1,3,72,4.2,1473,19:38,67,124,0,0,
898,Jim Vandermeer,27,D,PHI,28,1,5,6,-1,27,1.2,0,1,0,0,4,0,1,26,3.8,548,19:34,32,42,0,0,
899,Jim Vandermeer,27,D,CHI,26,2,7,9,3,44,1.8,1,1,0,0,4,1,2,23,8.7,510,19:37,19,48,0,0,
900,Jim Vandermeer,27,D,CGY,21,0,2,2,4,39,0.9,0,0,0,0,2,0,0,23,0.0,414,19:44,16,34,0,0,
901,Peter Vandermeer,32,LW,PHX,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,15,7:33,1,2,0,0,
902,Thomas Vanek,24,LW,BUF,82,36,28,64,-5,64,7.8,17,19,0,9,23,5,0,240,15.0,1382,16:51,24,45,6,7,46.2
903,Josef Vasicek,27,C,NYI,81,16,19,35,1,53,3.6,14,0,2,2,14,5,0,126,12.7,1284,15:51,31,75,615,489,55.7
904,Stephane Veilleux,26,LW,MIN,77,11,7,18,-13,61,0.7,11,0,0,0,6,0,1,136,8.1,1119,14:32,25,113,17,28,37.8
905,Antoine Vermette,25,LW,OTT,81,24,29,53,3,51,5.5,17,4,3,3,20,6,3,175,13.7,1424,17:35,25,49,687,524,56.7
906,Kris Versteeg,21,RW,CHI,13,2,2,4,-1,6,0.2,2,0,0,0,2,0,0,21,9.5,206,15:52,6,15,2,1,66.7
907,Vitaly Vishnevski,27,D,NJD,69,2,5,7,-12,50,1.5,2,0,0,0,4,0,1,48,4.2,1072,15:32,82,140,0,0,
908,Lubomir Visnovsky,31,D,LAK,82,8,33,41,-18,34,5.6,5,3,0,1,13,19,1,153,5.2,1886,23:00,118,60,1,7,12.5
909,Marc-Edouard Vlasic,20,D,SJS,82,2,12,14,-12,24,3.9,1,1,0,0,8,4,0,72,2.8,1772,21:37,85,24,0,0,
910,Anton Volchenkov,25,D,OTT,67,1,14,15,14,55,3.2,1,0,0,1,11,0,3,71,1.4,1374,20:31,209,153,0,0,
911,Aaron Voros,26,LW,MIN,55,7,7,14,-7,141,1.1,7,0,0,1,6,1,0,52,13.5,505,9:11,5,96,3,12,20.0
912,Radim Vrbata,26,RW,PHX,76,27,29,56,6,14,7.0,17,7,3,5,18,9,2,246,11.0,1383,18:12,19,13,7,12,36.8
913,David Vyborny,33,RW,CBJ,66,7,19,26,-8,34,1.7,5,2,0,0,9,10,0,106,6.6,1022,15:29,23,36,21,36,36.8
914,Steve Wagner,23,D,STL,24,2,6,8,-4,8,1.3,1,1,0,0,4,2,0,25,8.0,443,18:29,24,36,0,0,
915,Matt Walker,27,D,STL,43,1,1,2,-3,61,0.9,1,0,0,0,1,0,0,47,2.1,684,15:54,41,45,0,0,
916,Scott Walker,34,RW,CAR,58,14,18,32,-3,115,2.9,8,4,2,4,12,6,0,122,11.5,964,16:37,33,98,21,27,43.8
917,Niclas Wallin,32,D,CAR,66,2,6,8,-18,54,0.3,2,0,0,0,6,0,0,60,3.3,1197,18:08,91,134,0,1,0.0
918,Ben Walter,23,C,NYI,8,1,0,1,-1,0,0.1,0,1,0,0,0,0,0,6,16.7,49,6:05,2,2,10,23,30.3
919,Wes Walz,37,C,MIN,11,1,3,4,-5,6,0.1,1,0,0,0,3,0,0,9,11.1,152,13:48,8,1,62,73,45.9
920,Kyle Wanvig,27,RW,TBL,7,1,0,1,-1,7,0.1,1,0,0,1,0,0,0,10,10.0,71,10:09,3,12,1,0,100.0
921,Aaron Ward,35,D,BOS,65,5,8,13,9,54,4.0,5,0,0,3,5,3,0,68,7.4,1348,20:45,117,141,0,0,
922,Jason Ward,29,RW,TBL,79,8,6,14,-18,42,0.0,6,1,1,0,5,0,1,85,9.4,991,12:33,50,46,18,27,40.0
923,Rhett Warrener,32,D,CGY,31,1,3,4,-2,21,0.7,1,0,0,0,2,0,1,15,6.7,416,13:26,18,32,0,1,0.0
924,Mike Weaver,29,D,VAN,55,0,1,1,1,33,1.1,0,0,0,0,1,0,0,33,0.0,771,14:02,38,45,0,1,0.0
925,Mike Weber,20,D,BUF,16,0,3,3,12,14,1.5,0,0,0,0,3,0,0,12,0.0,267,16:41,10,43,0,0,
926,Shea Weber,22,D,NSH,54,6,14,20,-6,49,3.3,1,5,0,2,9,5,0,152,3.9,1053,19:30,44,115,0,0,
927,Doug Weight,37,C,TOT,67,10,15,25,4,32,2.4,8,2,0,1,7,8,0,96,10.4,979,14:37,21,48,290,324,47.2
928,Doug Weight,37,C,ANA,38,6,8,14,0,20,1.4,4,2,0,1,3,5,0,49,12.2,510,13:25,13,28,147,178,45.2
929,Doug Weight,37,C,STL,29,4,7,11,4,12,1.0,4,0,0,0,4,3,0,47,8.5,469,16:11,8,20,143,146,49.5
930,Stephen Weiss,24,C,FLA,74,13,29,42,14,40,4.3,9,4,0,4,20,9,0,132,9.8,1301,17:35,26,26,613,585,51.2
931,Noah Welch,25,D,FLA,4,0,0,0,1,7,0.1,0,0,0,0,0,0,0,0,,32,8:04,2,6,0,0,
932,Craig Weller,27,RW,PHX,59,3,8,11,-7,80,0.2,3,0,0,1,8,0,0,72,4.2,613,10:23,10,123,0,2,0.0
933,Kyle Wellwood,24,C,TOR,59,8,13,21,-12,0,1.2,3,5,0,1,6,7,0,57,14.0,746,12:39,18,5,178,147,54.8
934,Glen Wesley,39,D,CAR,78,1,7,8,-3,52,1.4,1,0,0,1,6,0,1,63,1.6,1255,16:06,110,85,0,0,
935,Duvie Westcott,30,D,CBJ,23,1,3,4,-10,30,0.2,0,1,0,0,1,2,0,27,3.7,378,16:25,14,18,0,0,
936,Colin White,30,D,NJD,57,2,8,10,-5,26,2.4,2,0,0,1,8,0,0,27,7.4,1121,19:40,73,106,0,0,
937,Ian White,23,D,TOR,81,5,16,21,-9,44,3.1,5,0,0,2,15,1,0,116,4.3,1523,18:48,79,96,0,0,
938,Todd White,32,C,ATL,74,14,23,37,-12,36,2.7,7,6,1,4,18,5,0,111,12.6,1364,18:26,37,37,536,613,46.6
939,Ray Whitney,35,LW,CAR,66,25,36,61,-6,30,6.6,19,6,0,4,12,24,0,204,12.3,1250,18:56,23,13,3,2,60.0
940,Ryan Whitney,24,D,PIT,76,12,28,40,-2,45,6.9,4,7,1,1,13,15,0,119,10.1,1706,22:27,117,30,0,0,
941,Dennis Wideman,24,D,BOS,81,13,23,36,11,70,8.2,4,9,0,1,12,11,0,171,7.6,2038,25:09,108,60,0,0,
942,Jason Williams,27,RW,CHI,43,13,23,36,-2,22,4.0,7,6,0,4,10,13,0,101,12.9,713,16:35,8,27,9,6,60.0
943,Jeremy Williams,24,RW,TOR,18,2,0,2,-3,4,0.1,2,0,0,0,0,0,0,16,12.5,132,7:20,6,11,0,4,0.0
944,Justin Williams,26,RW,CAR,37,9,21,30,2,43,2.9,7,2,0,0,15,6,0,106,8.5,714,19:18,23,43,5,8,38.5
945,Brian Willsie,29,RW,LAK,53,4,8,12,-8,30,0.4,4,0,0,0,8,0,0,62,6.5,563,10:38,13,42,14,10,58.3
946,Clay Wilson,24,D,CBJ,7,1,1,2,3,2,0.7,1,0,0,0,0,1,0,12,8.3,118,16:55,2,2,0,0,
947,Brad Winchester,26,LW,DAL,41,1,2,3,-9,46,-0.5,1,0,0,0,2,0,0,36,2.8,310,7:34,4,57,0,2,0.0
948,Jesse Winchester,24,C,OTT,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,14,14:00,0,1,0,0,
