,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
759,Mikko Rantanen,20,RW,COL,75,20,18,38,-25,22,3.5,16,4,0,2,12,6,0,133,15.0,1354,18:03,33,29,29,21,58.0
760,Victor Rask,23,C,CAR,82,16,29,45,-10,16,4.2,12,4,0,3,22,6,1,186,8.6,1418,17:18,33,43,457,461,49.8
761,Dennis Rasmussen,26,C,CHI,68,4,4,8,-4,12,-0.4,4,0,0,0,4,0,0,77,5.2,804,11:50,49,61,165,205,44.6
762,Ty Rattie,23,RW,TOT,9,0,2,2,-2,0,0.0,0,0,0,0,2,0,0,10,0.0,97,10:44,4,10,0,0,
763,Ty Rattie,23,RW,CAR,5,0,2,2,-2,0,0.0,0,0,0,0,2,0,0,9,0.0,67,13:28,2,9,0,0,
764,Ty Rattie,23,RW,STL,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,29,7:20,2,1,0,0,
765,Kyle Rau,24,C,FLA,24,2,1,3,-3,4,0.1,2,0,0,0,1,0,0,21,9.5,230,9:36,3,24,2,1,66.7
766,Mason Raymond,31,LW,ANA,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,36,8:55,0,3,0,1,0.0
767,Matt Read,30,RW,PHI,63,10,9,19,3,8,2.0,7,2,1,2,9,0,0,92,10.9,869,13:48,32,95,5,10,33.3
768,Ryan Reaves,30,RW,STL,80,7,6,13,4,104,1.2,7,0,0,1,6,0,0,58,12.1,711,8:53,26,239,0,5,0.0
769,Zach Redmond,28,D,MTL,16,0,5,5,6,2,1.2,0,0,0,0,5,0,0,12,0.0,197,12:19,13,25,0,0,
770,Mike Reilly,23,D,MIN,17,1,0,1,1,2,0.4,1,0,0,0,0,0,0,19,5.3,210,12:23,8,2,0,0,
771,Sam Reinhart,21,C,BUF,79,17,30,47,-11,8,4.6,8,9,0,3,22,8,0,178,9.6,1360,17:13,40,21,86,124,41.0
772,Borna Rendulic,24,RW,VAN,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,5,4:51,0,0,0,0,
773,Dan Renouf,22,D,DET,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,14,13:35,0,3,0,0,
774,Mike Ribeiro,36,C,NSH,46,4,21,25,-5,14,1.8,2,2,0,0,16,5,0,38,10.5,735,15:58,6,33,183,261,41.2
775,Tanner Richard,23,C,TBL,3,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,1,0.0,38,12:42,2,6,13,17,43.3
776,Brad Richardson,31,RW,ARI,16,5,4,9,-1,15,1.1,3,0,2,0,3,0,1,25,20.0,246,15:21,7,19,121,109,52.6
777,Tobias Rieder,24,RW,ARI,80,16,18,34,-8,6,3.0,13,2,1,1,13,4,1,155,10.3,1385,17:19,38,24,4,9,30.8
778,Morgan Rielly,22,D,TOR,76,6,21,27,-20,21,2.9,5,1,0,1,17,4,0,171,3.5,1685,22:10,120,46,0,0,
779,Rasmus Ristolainen,22,D,BUF,79,6,39,45,-9,58,7.6,5,1,0,2,14,24,1,186,3.2,2091,26:28,161,195,0,0,
780,Brett Ritchie,23,RW,DAL,78,16,8,24,11,38,3.1,15,1,0,2,7,1,0,167,9.6,1006,12:54,23,153,1,1,50.0
781,Nick Ritchie,21,LW,ANA,77,14,14,28,4,62,3.2,13,1,0,3,13,1,0,149,9.4,1000,12:59,24,247,4,4,50.0
782,Buddy Robinson,25,RW,OTT,4,0,0,0,0,2,0.0,0,0,0,0,0,0,0,4,0.0,28,6:57,0,9,0,0,
783,Anton Rodin,26,RW,VAN,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,2,0.0,27,8:55,1,0,0,0,
784,Evan Rodrigues,23,LW,BUF,30,4,2,6,-7,4,0.2,3,1,0,0,2,0,0,51,7.8,388,12:56,12,12,104,146,41.6
785,Kevin Rooney,23,C,NJD,4,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,2,0.0,41,10:11,1,4,10,17,37.0
786,Jack Roslovic,20,C,WPG,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,8,8:24,1,0,1,5,16.7
787,Antoine Roussel,27,LW,DAL,60,12,15,27,1,115,2.7,12,0,0,3,12,3,0,82,14.6,931,15:31,45,69,7,9,43.8
788,Carter Rowney,27,RW,PIT,27,3,4,7,2,4,0.6,3,0,0,1,4,0,0,24,12.5,296,10:58,15,64,95,103,48.0
789,Michal Rozsival,38,D,CHI,22,1,2,3,-3,14,0.4,1,0,0,1,2,0,0,16,6.3,341,15:30,25,47,0,0,
790,Chad Ruhwedel,26,D,PIT,34,2,8,10,9,8,2.1,2,0,0,0,5,3,0,45,4.4,589,17:20,26,36,0,0,
791,Kris Russell,29,D,EDM,68,1,12,13,5,23,3.1,1,0,0,1,11,1,0,68,1.5,1443,21:13,213,67,0,0,
792,Robbie Russo,23,D,DET,19,0,0,0,2,2,0.5,0,0,0,0,0,0,0,18,0.0,305,16:04,13,24,0,0,
793,Bryan Rust,24,RW,PIT,57,15,13,28,4,8,3.3,15,0,0,1,12,0,1,110,13.6,777,13:38,29,101,2,3,40.0
794,Bobby Ryan,29,RW,OTT,62,13,12,25,-3,24,2.5,11,2,0,0,9,3,0,111,11.7,963,15:32,36,109,6,3,66.7
795,Derek Ryan,30,C,CAR,67,11,18,29,-8,22,2.6,6,4,1,3,14,4,0,73,15.1,998,14:53,37,33,391,316,55.3
796,Brandon Saad,24,LW,CBJ,82,24,29,53,23,8,7.2,23,1,0,4,27,2,0,210,11.4,1396,17:02,26,24,4,5,44.4
797,Miikka Salomaki,23,RW,NSH,5,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,61,12:13,9,14,0,0,
798,Zachary Sanford,22,LW/C,TOT,39,4,4,8,2,10,0.7,4,0,0,2,4,0,0,36,11.1,423,10:51,20,22,17,22,43.6
799,Zachary Sanford,22,C,WSH,26,2,1,3,0,6,0.1,2,0,0,1,1,0,0,23,8.7,264,10:09,10,18,10,8,55.6
800,Zachary Sanford,22,LW,STL,13,2,3,5,2,4,0.6,2,0,0,1,3,0,0,13,15.4,159,12:14,10,4,7,14,33.3
801,Steven Santini,21,D,NJD,38,2,5,7,-6,14,1.3,2,0,0,0,5,0,0,46,4.3,611,16:05,35,83,0,0,
802,David Savard,26,D,CBJ,74,6,17,23,33,44,7.1,6,0,0,0,15,0,2,135,4.4,1616,21:50,126,127,0,0,
803,Luca Sbisa,27,D,VAN,82,2,11,13,-1,40,3.7,2,0,0,1,11,0,0,75,2.7,1556,18:59,122,130,0,0,
804,Marco Scandella,26,D,MIN,71,4,9,13,-2,25,2.3,4,0,0,0,9,0,0,88,4.5,1302,18:20,85,50,0,0,
805,Colton Sceviour,27,C,FLA,80,9,15,24,-16,25,1.3,5,1,3,1,12,2,1,172,5.2,1171,14:38,64,108,31,27,53.4
806,Tim Schaller,26,C,BOS,59,7,7,14,-6,23,1.1,7,0,0,2,7,0,0,89,7.9,724,12:16,38,73,28,29,49.1
807,Mark Scheifele,23,C,WPG,79,32,50,82,18,38,10.3,25,7,0,5,40,8,2,160,20.0,1624,20:34,34,49,635,826,43.5
808,Brayden Schenn,25,C,PHI,79,25,30,55,-13,38,6.2,8,17,0,7,19,11,0,178,14.0,1407,17:48,42,189,232,262,47.0
809,Luke Schenn,27,D,ARI,78,1,7,8,-9,85,1.7,1,0,0,0,7,0,0,94,1.1,1408,18:03,134,286,0,0,
810,Nikita Scherbak,21,RW,MTL,3,1,0,1,1,0,0.2,0,1,0,0,0,0,0,3,33.3,34,11:23,1,0,0,0,
811,David Schlemko,29,D,SJS,62,2,16,18,4,14,3.7,1,1,0,1,14,2,0,118,1.7,1038,16:45,112,35,0,0,
812,Jordan Schmaltz,23,D,STL,9,0,2,2,0,4,0.4,0,0,0,0,1,1,0,5,0.0,129,14:20,10,4,0,0,
813,Nick Schmaltz,20,LW,CHI,61,6,22,28,10,6,2.7,6,0,0,0,20,2,0,66,9.1,809,13:16,27,20,84,188,30.9
814,Nate Schmidt,25,D,WSH,60,3,14,17,22,16,4.5,3,0,0,0,13,0,1,60,5.0,929,15:29,37,51,0,0,
815,Cole Schneider,26,LW,BUF,4,0,1,1,2,0,0.2,0,0,0,0,1,0,0,6,0.0,29,7:09,2,3,0,0,
816,Jordan Schroeder,26,C,MIN,37,6,7,13,5,0,1.6,6,0,0,0,7,0,0,37,16.2,362,9:47,15,29,19,21,47.5
817,Justin Schultz,26,D,PIT,78,12,39,51,27,34,9.2,9,3,0,1,22,17,0,154,7.8,1595,20:27,116,67,0,0,
818,Nick Schultz,34,D,PHI,28,0,4,4,1,10,1.1,0,0,0,0,4,0,0,25,0.0,427,15:15,61,45,0,0,
819,Jaden Schwartz,24,LW,STL,78,19,36,55,14,18,6.4,16,3,0,4,30,6,0,179,10.6,1475,18:54,43,71,67,73,47.9
820,Brent Seabrook,31,D,CHI,79,3,36,39,5,26,6.0,1,2,0,0,24,12,0,131,2.3,1729,21:54,147,111,0,1,0.0
821,Daniel Sedin,36,LW,VAN,82,15,29,44,-16,32,3.8,9,6,0,3,21,8,0,216,6.9,1508,18:23,18,20,3,3,50.0
822,Henrik Sedin,36,C,VAN,82,15,35,50,-27,28,3.9,14,1,0,4,21,14,0,99,15.2,1561,19:02,11,15,611,635,49.0
823,Lukas Sedlak,23,LW,CBJ,62,7,6,13,10,25,1.6,6,0,1,0,6,0,0,57,12.3,603,9:43,28,66,232,211,52.4
824,Tyler Seguin,25,C,DAL,82,26,46,72,-15,22,7.5,15,11,0,4,28,18,0,301,8.6,1514,18:28,26,60,401,385,51.0
825,Dennis Seidenberg,35,D,NYI,73,5,17,22,25,32,5.8,5,0,0,0,17,0,0,89,5.6,1418,19:26,146,154,0,0,
826,Andrej Sekera,30,D,EDM,80,8,27,35,14,18,7.3,6,1,1,1,17,10,0,128,6.3,1719,21:29,166,55,0,0,
827,Mikhail Sergachev,18,D,MTL,4,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0.0,49,12:08,3,10,0,0,
828,Tom Sestito,29,LW,PIT,13,0,2,2,0,48,0.1,0,0,0,0,2,0,0,3,0.0,72,5:32,2,19,0,0,
829,Devin Setoguchi,30,RW,LAK,45,4,8,12,-5,14,0.8,4,0,0,0,7,1,0,60,6.7,560,12:27,10,53,2,2,50.0
830,Damon Severson,22,D,NJD,80,3,28,31,-31,58,3.4,3,0,0,1,15,13,0,125,2.4,1628,20:21,72,79,0,0,
831,Michael Sgarbossa,24,C,TOT,38,2,7,9,-5,9,0.4,1,1,0,0,6,1,0,33,6.1,424,11:09,16,39,138,176,43.9
832,Michael Sgarbossa,24,C,FLA,29,2,5,7,-3,9,0.4,1,1,0,0,5,0,0,26,7.7,339,11:41,12,33,104,129,44.6
833,Michael Sgarbossa,24,C,ANA,9,0,2,2,-2,0,0.0,0,0,0,0,1,1,0,7,0.0,85,9:28,4,6,34,47,42.0
834,Patrick Sharp,35,LW,DAL,48,8,10,18,-22,31,0.6,6,1,1,0,10,0,0,146,5.5,765,15:57,24,24,29,32,47.5
835,Kevin Shattenkirk,28,D,TOT,80,13,43,56,-7,47,8.5,5,8,0,2,24,19,0,161,8.1,1595,19:56,95,88,0,0,
836,Kevin Shattenkirk,28,D,STL,61,11,31,42,-11,37,6.2,4,7,0,0,18,13,0,115,9.6,1211,19:51,69,70,0,0,
837,Kevin Shattenkirk,28,D,WSH,19,2,12,14,4,10,2.3,1,1,0,2,6,6,0,46,4.3,384,20:12,26,18,0,0,
838,Andrew Shaw,25,C,MTL,68,12,17,29,4,110,3.0,11,1,0,1,11,6,0,127,9.4,1034,15:12,38,147,239,199,54.6
839,Logan Shaw,25,RW,ANA,55,3,7,10,3,10,0.7,2,0,1,1,6,0,1,59,5.1,534,9:43,18,62,55,90,37.9
840,Riley Sheahan,25,C,DET,80,2,11,13,-29,14,-1.2,1,1,0,0,9,2,0,109,1.8,1118,13:58,38,81,236,230,50.6
841,Conor Sheary,24,LW,PIT,61,23,30,53,24,22,7.3,21,2,0,6,27,3,0,154,14.9,972,15:56,23,29,0,0,
842,Hunter Shinkaruk,22,LW,CGY,7,0,1,1,-3,2,-0.1,0,0,0,0,1,0,0,5,0.0,74,10:35,3,3,0,0,
843,Devin Shore,22,C,DAL,82,13,20,33,-4,14,2.8,12,1,0,0,15,5,0,115,11.3,1159,14:08,71,44,221,249,47.0
844,Drew Shore,26,C,VAN,14,0,2,2,-3,4,-0.1,0,0,0,0,2,0,0,11,0.0,168,11:58,3,22,38,33,53.5
845,Nick Shore,24,C,LAK,70,6,11,17,-2,20,1.3,5,0,1,1,11,0,0,79,7.6,895,12:47,22,58,362,359,50.2
846,Duncan Siemens,23,D,COL,3,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,2,0.0,37,12:19,1,10,0,0,
847,Jakob Silfverberg,26,RW,ANA,79,23,26,49,10,20,6.1,17,5,1,5,22,4,0,227,10.1,1460,18:29,46,47,1,6,14.3
848,Wayne Simmonds,28,RW,PHI,82,31,23,54,-18,122,6.3,13,16,2,4,14,9,0,224,13.8,1556,18:58,60,162,8,9,47.1
849,Dominik Simon,22,C,PIT,2,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,2,0.0,26,13:03,0,2,0,0,
850,Dillon Simpson,,D,EDM,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,33,10:53,2,3,0,0,
851,Colton Sissons,23,C,NSH,58,8,2,10,11,12,1.4,7,0,1,1,2,0,0,42,19.0,645,11:07,24,104,192,192,50.0
852,Jack Skille,29,RW,VAN,55,5,4,9,0,12,0.9,5,0,0,0,4,0,0,73,6.8,484,8:48,24,74,2,0,100.0
853,Jeff Skinner,24,LW,CAR,79,37,26,63,-3,28,8.8,30,7,0,4,18,8,0,281,13.2,1401,17:44,28,33,10,17,37.0
854,Brady Skjei,22,D,NYR,80,5,34,39,11,42,6.4,5,0,0,0,27,7,0,127,3.9,1397,17:28,69,147,0,1,0.0
855,Jaccob Slavin,22,D,CAR,82,5,29,34,23,12,8.6,4,0,1,0,22,4,3,99,5.1,1922,23:26,161,35,0,0,
856,Anton Slepyshev,22,LW,EDM,41,4,6,10,5,4,1.0,4,0,0,0,6,0,0,55,7.3,456,11:07,15,64,2,3,40.0
857,Ben Smith,28,RW,TOT,40,2,2,4,-7,4,-0.4,2,0,0,0,2,0,0,30,6.7,459,11:28,41,29,241,227,51.5
858,Ben Smith,28,RW,TOR,36,2,2,4,-5,4,-0.3,2,0,0,0,2,0,0,29,6.9,416,11:33,41,28,220,208,51.4
859,Ben Smith,28,RW,COL,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,43,10:46,0,1,21,19,52.5
860,Brendan Smith,27,D,TOT,51,3,6,9,1,63,2.3,2,1,0,1,4,2,0,62,4.8,981,19:15,65,59,0,0,
861,Brendan Smith,27,D,DET,33,2,3,5,-1,34,1.4,1,1,0,1,1,2,0,39,5.1,618,18:44,38,43,0,0,
862,Brendan Smith,27,D,NYR,18,1,3,4,2,29,0.9,1,0,0,0,3,0,0,23,4.3,363,20:10,27,16,0,0,
863,C.J. Smith,22,LW,BUF,2,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,2,0.0,23,11:32,0,0,0,0,
864,Craig Smith,27,RW,NSH,78,12,17,29,7,30,3.0,10,2,0,1,16,1,0,155,7.7,1078,13:49,16,93,51,60,45.9
865,Gemel Smith,22,C,DAL,17,3,3,6,-1,21,0.5,2,0,1,0,3,0,0,19,15.8,231,13:35,6,6,25,34,42.4
866,Reilly Smith,25,RW,FLA,80,15,22,37,-13,17,3.1,8,6,1,3,17,5,0,160,9.4,1468,18:21,34,75,3,3,50.0
867,Trevor Smith,31,C,NSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,7:20,2,0,0,8,0.0
868,Zack Smith,28,C,OTT,74,16,16,32,6,61,3.6,11,1,4,1,16,0,0,137,11.7,1212,16:23,38,140,317,292,52.1
869,Devante Smith-Pelly,24,RW,NJD,53,4,5,9,-19,12,-0.3,4,0,0,0,3,2,0,76,5.3,716,13:30,32,94,29,42,40.8
870,Vladimir Sobotka,29,LW,STL,1,1,0,1,0,0,0.2,1,0,0,0,0,0,0,2,50.0,17,16:41,0,0,6,6,50.0
871,Carl Soderberg,31,C,COL,80,6,8,14,-26,22,-0.4,5,1,0,0,7,1,0,128,4.7,1076,13:27,42,34,365,337,52.0
872,Marcus Sorensen,24,RW,SJS,19,1,3,4,-1,4,0.2,1,0,0,1,3,0,0,27,3.7,205,10:49,6,15,3,1,75.0
873,Nick Sorensen,22,RW,ANA,5,0,1,1,-1,2,0.0,0,0,0,0,1,0,0,7,0.0,54,10:53,3,2,1,0,100.0
874,Nikita Soshnikov,23,RW,TOR,56,5,4,9,1,16,0.5,5,0,0,0,3,1,0,70,7.1,608,10:51,28,101,2,15,11.8
875,Blake Speers,20,C,NJD,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,28,9:29,1,1,0,2,0.0
876,Jason Spezza,33,C,DAL,68,15,35,50,-18,29,4.5,12,2,1,4,18,17,0,149,10.1,1100,16:10,31,13,354,324,52.2
877,Ryan Spooner,25,C,BOS,78,11,28,39,-8,14,3.7,8,3,0,3,12,15,1,145,7.6,1099,14:06,17,24,79,124,38.9
878,Ryan Sproul,24,D,DET,27,1,6,7,-8,6,0.7,0,1,0,0,4,2,0,46,2.2,409,15:09,14,12,0,0,
879,Jared Spurgeon,27,D,MIN,76,10,28,38,33,20,8.9,9,1,0,2,23,4,1,144,6.9,1827,24:02,140,49,0,0,
880,Eric Staal,32,C,MIN,82,28,37,65,17,34,8.0,23,4,1,8,24,12,1,211,13.3,1526,18:36,39,42,577,597,49.1
881,Jordan Staal,28,C,CAR,75,16,29,45,-1,38,4.6,11,4,1,3,25,4,0,164,9.8,1400,18:40,29,139,688,477,59.1
882,Marc Staal,30,D,NYR,72,3,7,10,9,34,2.8,3,0,0,0,6,0,1,70,4.3,1381,19:11,97,89,0,1,0.0
883,Drew Stafford,31,RW,TOT,58,8,13,21,6,24,2.1,5,3,0,3,12,1,0,109,7.3,789,13:36,3,62,7,15,31.8
884,Drew Stafford,31,RW,WPG,40,4,9,13,-2,12,0.8,2,2,0,1,8,1,0,68,5.9,532,13:18,1,37,3,9,25.0
885,Drew Stafford,31,RW,BOS,18,4,4,8,8,12,1.3,3,1,0,2,4,0,0,41,9.8,257,14:16,2,25,4,6,40.0
886,Matt Stajan,33,C,CGY,81,6,17,23,3,40,1.6,6,0,0,3,15,0,2,59,10.2,1027,12:41,39,60,385,383,50.1
887,Viktor Stalberg,31,LW,TOT,75,11,5,16,-9,41,1.2,8,1,2,2,4,1,0,101,10.9,915,12:12,28,141,0,3,0.0
888,Viktor Stalberg,31,LW,CAR,57,9,3,12,-6,33,1.1,7,0,2,2,3,0,0,71,12.7,667,11:42,16,120,0,3,0.0
889,Viktor Stalberg,31,LW,OTT,18,2,2,4,-3,8,0.1,1,1,0,0,1,1,0,30,6.7,248,13:48,12,21,0,0,
890,Steven Stamkos,26,C,TBL,17,9,11,20,3,14,2.8,6,3,0,1,7,4,0,58,15.5,304,17:52,3,21,106,92,53.5
891,Paul Stastny,31,C,STL,66,18,22,40,4,36,4.5,13,5,0,5,14,8,0,112,16.1,1263,19:08,35,51,786,624,55.7
892,Troy Stecher,22,D,VAN,71,3,21,24,-16,25,3.7,2,1,0,0,14,7,0,125,2.4,1419,19:59,66,51,0,0,
893,Alex Steen,32,LW,STL,76,16,35,51,-2,53,5.0,13,3,0,2,22,13,0,117,13.7,1467,19:18,69,33,101,146,40.9
894,Lee Stempniak,33,RW,CAR,82,16,24,40,2,32,4.3,14,2,0,2,20,4,0,131,12.2,1299,15:51,16,113,3,5,37.5
895,Derek Stepan,26,C,NYR,81,17,38,55,19,16,5.9,12,4,1,2,24,14,0,209,8.1,1507,18:37,45,26,716,806,47.0
896,Chandler Stephenson,22,C,WSH,4,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,36,8:53,0,0,12,13,48.0
897,Chris Stewart,29,RW,MIN,79,13,8,21,3,94,2.3,13,0,0,0,6,2,0,82,15.9,821,10:23,19,85,2,9,18.2
898,Karl Stollery,29,D,NJD,11,0,3,3,-5,13,0.2,0,0,0,0,0,3,0,11,0.0,186,16:55,16,26,0,0,
899,Mark Stone,24,RW,OTT,71,22,32,54,12,25,6.8,16,6,0,5,24,8,0,134,16.4,1318,18:34,53,43,10,15,40.0
900,Michael Stone,26,D,TOT,64,3,12,15,0,32,3.3,2,1,0,0,8,4,0,81,3.7,1268,19:49,143,125,1,0,100.0
901,Michael Stone,26,D,ARI,45,1,8,9,-5,12,1.6,0,1,0,0,4,4,0,57,1.8,910,20:13,102,98,1,0,100.0
902,Michael Stone,26,D,CGY,19,2,4,6,5,20,1.7,2,0,0,0,4,0,0,24,8.3,358,18:51,41,27,0,0,
903,Clayton Stoner,31,D,ANA,14,1,2,3,0,28,0.7,1,0,0,0,2,0,0,16,6.3,246,17:33,17,35,0,0,
904,Brian Strait,29,D,WPG,5,0,2,2,-1,0,0.2,0,0,0,0,2,0,0,3,0.0,80,15:56,8,5,0,0,
905,Anton Stralman,30,D,TBL,73,5,17,22,1,20,4.8,4,1,0,0,11,6,0,130,3.8,1672,22:54,96,106,0,0,
906,Ben Street,29,C,DET,6,0,1,1,1,0,0.1,0,0,0,0,1,0,0,8,0.0,50,8:15,0,3,0,0,
907,Mark Streit,39,D,TOT,68,6,21,27,-12,28,3.9,5,1,0,2,9,12,0,114,5.3,1275,18:45,92,38,0,0,
908,Mark Streit,39,D,PHI,49,5,16,21,-10,22,3.2,4,1,0,1,9,7,0,88,5.7,950,19:23,58,25,0,0,
909,Mark Streit,39,D,PIT,19,1,5,6,-2,6,0.6,1,0,0,1,0,5,0,26,3.8,325,17:06,34,13,0,0,
910,Dylan Strome,19,C,ARI,7,0,1,1,-5,0,-0.3,0,0,0,0,1,0,0,6,0.0,96,13:41,2,3,31,46,40.3
911,Ryan Strome,23,RW,NYI,69,13,17,30,-8,40,2.6,11,2,0,2,11,6,0,114,11.4,1008,14:36,21,59,147,197,42.7
912,Mark Stuart,32,D,WPG,42,2,2,4,4,27,1.1,2,0,0,1,2,0,0,24,8.3,523,12:27,79,68,0,0,
913,P.K. Subban,27,D,NSH,66,10,30,40,-8,44,6.1,7,3,0,2,16,13,1,142,7.0,1611,24:24,104,78,0,0,
914,Oskar Sundqvist,22,C,PIT,10,0,0,0,-4,2,-0.4,0,0,0,0,0,0,0,9,0.0,92,9:10,2,13,16,28,36.4
915,Andrej Sustr,26,D,TBL,80,3,11,14,-10,43,2.5,3,0,0,1,11,0,0,93,3.2,1407,17:35,102,45,0,1,0.0
916,Ryan Suter,32,D,MIN,82,9,31,40,34,36,9.3,4,4,1,1,22,8,1,164,5.5,2208,26:55,105,72,0,0,
917,Brandon Sutter,27,C,VAN,81,17,17,34,-20,12,2.7,13,4,0,1,13,4,0,160,10.6,1523,18:48,53,78,788,664,54.3
918,Evgeny Svechnikov,20,RW,DET,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,26,13:09,1,2,0,0,
919,Brandon Tanev,25,LW,WPG,51,2,2,4,-6,26,-0.6,2,0,0,1,2,0,0,54,3.7,545,10:41,31,128,1,0,100.0
920,Chris Tanev,27,D,VAN,53,2,8,10,3,14,3.1,2,0,0,1,8,0,0,39,5.1,1078,20:21,91,19,0,0,
921,Vladimir Tarasenko,25,RW,STL,82,39,36,75,-1,12,10.2,30,9,0,8,23,13,0,286,13.6,1515,18:28,31,50,5,5,50.0
922,Tomas Tatar,26,LW,DET,82,25,21,46,-8,26,5.4,20,5,0,5,18,3,0,166,15.1,1417,17:17,24,92,8,5,61.5
923,John Tavares,26,C,NYI,77,28,38,66,4,38,7.8,20,7,1,3,26,11,1,260,10.8,1572,20:25,20,42,824,804,50.6
924,Matt Tennyson,26,D,CAR,45,0,6,6,-13,6,0.3,0,0,0,0,6,0,0,36,0.0,598,13:17,48,65,0,0,
925,Teuvo Teravainen,22,LW,CAR,81,15,27,42,-6,16,4.1,10,5,0,2,17,10,0,169,8.9,1315,16:14,33,27,193,220,46.7
926,Chris Terry,27,LW,MTL,14,2,2,4,-1,4,0.4,2,0,0,0,2,0,0,15,13.3,138,9:53,1,10,1,1,50.0
927,Shea Theodore,21,D,ANA,34,2,7,9,-6,28,1.4,1,1,0,1,5,1,1,60,3.3,589,17:19,30,14,0,0,
928,Nate Thompson,32,C,ANA,30,1,1,2,4,14,0.0,1,0,0,0,1,0,0,19,5.3,312,10:23,9,69,130,115,53.1
929,Paul Thompson,28,RW,FLA,21,0,3,3,-4,22,-0.1,0,0,0,0,3,0,0,19,0.0,166,7:54,16,48,0,1,0.0
930,Ben Thomson,24,LW,NJD,3,0,0,0,-4,4,-0.2,0,0,0,0,0,0,0,7,0.0,33,10:53,1,7,0,1,0.0
931,Chris Thorburn,33,RW,WPG,64,3,1,4,-7,95,-0.4,2,0,1,0,1,0,0,36,8.3,446,6:59,25,90,13,13,50.0
932,Joe Thornton,37,C,SJS,79,7,43,50,7,51,4.3,6,1,0,0,25,18,0,81,8.6,1427,18:04,31,52,374,362,50.8
933,Shawn Thornton,39,LW,FLA,50,2,2,4,-7,67,-0.2,2,0,0,0,2,0,0,42,4.8,384,7:41,8,52,5,10,33.3
934,Chris Tierney,22,C,SJS,80,11,12,23,0,6,1.9,9,1,1,2,11,0,1,90,12.2,1168,14:36,44,50,399,424,48.5
935,Matthew Tkachuk,19,LW,CGY,76,13,35,48,14,105,5.4,10,3,0,2,25,10,0,142,9.2,1114,14:40,22,65,8,15,34.8
936,Jonathan Toews,28,C,CHI,72,21,37,58,7,35,6.3,15,6,0,5,26,11,0,199,10.6,1451,20:09,32,43,852,700,54.9
937,Tyler Toffoli,24,C,LAK,63,16,18,34,6,22,4.4,12,4,0,2,14,3,1,165,9.7,1045,16:35,4,54,2,3,40.0
938,Sergey Tolchinsky,21,LW,CAR,2,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0.0,23,11:29,0,0,0,0,
939,Jordin Tootoo,33,RW,CHI,50,2,1,3,-6,28,-0.3,2,0,0,0,1,0,0,43,4.7,337,6:45,8,52,1,0,100.0
940,Vincent Trocheck,23,C,FLA,82,23,31,54,-13,43,5.5,21,2,0,2,20,10,1,230,10.0,1708,20:50,51,164,835,829,50.2
941,Corey Tropp,27,RW,ANA,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,9,9:28,0,2,0,0,
942,Jacob Trouba,22,D,WPG,60,8,25,33,4,54,5.2,6,2,0,1,22,2,1,154,5.2,1498,24:58,118,107,0,0,
943,Nikita Tryamkin,22,D,VAN,66,2,7,9,-7,64,2.2,2,0,0,0,7,0,0,65,3.1,1105,16:44,87,145,0,0,
944,Alex Tuch,20,RW,MIN,6,0,0,0,-3,0,-0.3,0,0,0,0,0,0,0,8,0.0,64,10:42,7,5,0,0,
945,Kyle Turris,27,C,OTT,78,27,28,55,-3,47,6.5,21,6,0,6,17,11,0,185,14.6,1521,19:30,61,21,650,575,53.1
946,T.J. Tynan,24,RW,CBJ,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,22,7:29,1,1,0,0,
947,Fedor Tyutin,33,D,COL,69,1,12,13,-25,38,1.2,1,0,0,0,12,0,0,46,2.2,1307,18:56,90,116,0,0,
948,Scottie Upshall,33,RW,STL,73,10,8,18,-1,45,1.8,8,0,2,1,8,0,0,85,11.8,802,10:59,21,99,3,9,25.0
