,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
950,Mike Vernace,22,D,COL,12,0,0,0,-5,8,0,0,0,0,0,0,0,9,0.0,236,19:39,17,20,0,0,,-0.1
951,Kris Versteeg,22,LW,CHI,78,22,31,53,15,55,12,6,4,3,18,10,3,139,15.8,1329,17:02,23,43,124,142,46.6,5.8
952,Ryan Vesce,26,RW,SJS,10,0,0,0,-2,4,0,0,0,0,0,0,0,11,0.0,97,9:45,6,7,30,34,46.9,-0.2
953,Ivan Vishnevskiy,20,D,DAL,3,0,2,2,1,2,0,0,0,0,0,2,0,9,0.0,59,19:33,1,1,0,0,,0.3
954,Lubomir Visnovsky,32,D,EDM,50,8,23,31,6,30,3,5,0,1,11,12,0,86,9.3,1151,23:01,82,27,0,0,,5.3
955,Marc-Edouard Vlasic,21,D,SJS,82,6,30,36,15,42,3,3,0,1,11,18,1,104,5.8,1960,23:54,122,56,0,0,,8.2
956,Anton Volchenkov,26,D,OTT,68,2,8,10,-10,36,2,0,0,1,6,0,2,79,2.5,1370,20:08,180,182,0,0,,2.3
957,Jakub Voracek,19,RW,CBJ,80,9,29,38,11,44,9,0,0,1,25,4,0,101,8.9,1013,12:40,6,32,0,3,0.0,3.6
958,Aaron Voros,27,LW,NYR,54,8,8,16,-9,122,5,3,0,1,8,0,0,66,12.1,604,11:11,8,113,4,6,40.0,1.3
959,Petr Vrana,23,C,NJD,16,1,0,1,-4,2,1,0,0,0,0,0,0,6,16.7,110,6:54,2,0,15,21,41.7,-0.2
960,Radim Vrbata,27,RW,TBL,18,3,3,6,-1,8,2,1,0,0,3,0,0,41,7.3,256,14:13,5,3,1,2,33.3,0.4
961,Steve Wagner,24,D,STL,22,2,2,4,-5,18,2,0,0,0,1,1,0,16,12.5,344,15:38,11,24,0,0,,0.7
962,Matt Walker,28,D,CHI,65,1,13,14,7,79,1,0,0,0,11,0,2,83,1.2,1081,16:38,69,67,0,0,,2.9
963,Scott Walker,35,RW,CAR,41,5,10,15,-4,39,4,1,0,0,9,1,0,71,7.0,547,13:20,10,79,2,2,50.0,1.0
964,Tim Wallace,24,RW,PIT,16,0,2,2,2,7,0,0,0,0,2,0,0,17,0.0,130,8:07,1,37,2,1,66.7,0.0
965,Niclas Wallin,33,D,CAR,64,2,8,10,-1,42,2,0,0,1,8,0,0,53,3.8,1041,16:16,81,131,0,1,0.0,2.4
966,Ben Walter,24,C,NYI,4,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,44,10:58,4,2,18,25,41.9,-0.2
967,Tom Wandell,22,C,DAL,14,1,2,3,-1,4,1,0,0,0,2,0,0,23,4.3,156,11:09,6,6,58,55,51.3,0.1
968,Aaron Ward,36,D,BOS,65,3,7,10,16,44,2,0,1,0,6,1,0,53,5.7,1236,19:01,120,148,0,0,,3.5
969,Jason Ward,30,RW,TBL,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,10,9:31,0,2,0,0,,0.0
970,Joel Ward,28,RW,NSH,79,17,18,35,1,29,12,3,2,2,16,1,1,133,12.8,1265,16:01,69,65,20,26,43.5,3.4
971,Mike Weaver,30,D,STL,58,0,7,7,-3,12,0,0,0,0,5,0,2,36,0.0,1001,17:16,81,43,0,0,,1.8
972,Mike Weber,21,D,BUF,7,0,0,0,-3,19,0,0,0,0,0,0,0,2,0.0,99,14:10,8,16,0,0,,-0.1
973,Shea Weber,23,D,NSH,81,23,30,53,1,80,12,10,1,4,20,9,1,251,9.2,1942,23:58,95,192,0,0,,10.5
974,Yannick Weber,20,D,MTL,3,0,1,1,-1,2,0,0,0,0,0,1,0,6,0.0,45,15:06,1,4,0,0,,0.1
975,Doug Weight,38,C,NYI,53,10,28,38,-15,55,5,5,0,0,11,16,1,96,10.4,969,18:17,31,38,306,373,45.1,2.8
976,Stephen Weiss,25,C,FLA,78,14,47,61,19,22,9,4,1,4,30,17,0,154,9.1,1389,17:48,52,30,650,627,50.9,6.1
977,Noah Welch,26,D,TOT,40,1,1,2,-9,25,1,0,0,0,1,0,0,22,4.5,438,10:56,34,51,0,0,,-0.1
978,Noah Welch,26,D,FLA,23,1,1,2,-5,11,1,0,0,0,1,0,0,11,9.1,153,6:38,11,22,0,0,,0.0
979,Noah Welch,26,D,TBL,17,0,0,0,-4,14,0,0,0,0,0,0,0,11,0.0,285,16:45,23,29,0,0,,-0.1
980,Craig Weller,28,RW,MIN,36,1,2,3,-3,47,0,1,0,0,2,0,0,27,3.7,250,6:57,12,61,0,5,0.0,0.0
981,Kyle Wellwood,25,C,VAN,74,18,9,27,2,4,8,10,0,3,6,3,0,94,19.1,1021,13:48,19,14,350,264,57.0,2.9
982,Kevin Westgarth,24,RW,LAK,9,0,0,0,1,9,0,0,0,0,0,0,0,1,0.0,45,5:02,1,7,0,1,0.0,0.0
983,Blake Wheeler,22,RW,BOS,81,21,24,45,36,46,16,3,2,3,21,2,1,150,14.0,1109,13:41,26,47,13,21,38.2,6.2
984,Colin White,31,D,NJD,71,1,17,18,18,46,1,0,0,0,14,0,3,68,1.5,1350,19:01,109,126,0,1,0.0,4.4
985,Ian White,24,D,TOR,71,10,16,26,6,57,8,2,0,2,12,3,1,158,6.3,1622,22:51,114,108,0,0,,4.9
986,Todd White,33,C,ATL,82,22,51,73,-9,24,9,12,1,0,29,22,0,150,14.7,1481,18:04,33,39,673,656,50.6,6.7
987,Trent Whitfield,31,C,STL,3,0,1,1,2,0,0,0,0,0,1,0,0,4,0.0,33,11:03,2,2,19,7,73.1,0.1
988,Ray Whitney,36,LW,CAR,82,24,53,77,2,32,17,7,0,2,30,23,0,219,11.0,1510,18:25,26,27,2,2,50.0,8.2
989,Ryan Whitney,25,D,TOT,48,2,21,23,-14,28,1,1,0,0,11,10,0,71,2.8,1146,23:52,69,37,0,0,,2.2
990,Ryan Whitney,25,D,PIT,28,2,11,13,-15,16,1,1,0,0,6,5,0,42,4.8,688,24:34,52,21,0,0,,0.7
991,Ryan Whitney,25,D,ANA,20,0,10,10,1,12,0,0,0,0,5,5,0,29,0.0,458,22:53,17,16,0,0,,1.5
992,Dennis Wideman,25,D,BOS,79,13,37,50,32,34,6,6,1,2,18,19,0,169,7.7,1947,24:39,127,66,0,0,,10.5
993,Jason Williams,28,RW,TOT,80,19,28,47,-4,24,12,7,0,4,21,7,0,153,12.4,1269,15:51,32,45,284,334,46.0,4.4
994,Jason Williams,28,RW,ATL,41,7,11,18,-9,8,3,4,0,2,9,2,0,79,8.9,659,16:05,16,16,187,194,49.1,1.0
995,Jason Williams,28,RW,CBJ,39,12,17,29,5,16,9,3,0,2,12,5,0,74,16.2,610,15:38,16,29,97,140,40.9,3.5
996,Jeremy Williams,25,RW,TOR,11,5,2,7,2,2,5,0,0,0,1,1,0,21,23.8,148,13:26,4,10,0,1,0.0,1.0
997,Justin Williams,27,RW,TOT,44,4,10,14,-8,17,1,3,0,0,7,3,0,108,3.7,699,15:53,9,40,7,15,31.8,0.5
998,Justin Williams,27,RW,CAR,32,3,7,10,-9,9,1,2,0,0,4,3,0,80,3.8,484,15:08,6,30,6,14,30.0,0.2
999,Justin Williams,27,RW,LAK,12,1,3,4,1,8,0,1,0,0,3,0,0,28,3.6,214,17:51,3,10,1,1,50.0,0.3
1000,Brian Willsie,30,RW,COL,42,1,3,4,-6,14,1,0,0,0,3,0,0,59,1.7,495,11:47,21,36,30,59,33.7,-0.5
1001,Clay Wilson,25,D,TOT,7,0,1,1,-3,0,0,0,0,0,0,1,0,13,0.0,79,11:17,1,6,0,0,,-0.1
1002,Clay Wilson,25,D,CBJ,5,0,1,1,-2,0,0,0,0,0,0,1,0,9,0.0,47,9:26,1,4,0,0,,0.0
1003,Clay Wilson,25,D,ATL,2,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,32,15:55,0,2,0,0,,-0.1
1004,Landon Wilson,33,RW,DAL,27,2,6,8,5,21,2,0,0,0,6,0,0,34,5.9,249,9:14,4,47,0,3,0.0,0.8
1005,Brad Winchester,27,LW,STL,64,13,8,21,-1,89,8,5,0,3,5,3,0,82,15.9,778,12:10,20,127,9,11,45.0,2.3
1006,Jesse Winchester,25,RW,OTT,76,3,15,18,0,33,3,0,0,1,15,0,0,115,2.6,805,10:35,21,116,113,86,56.8,1.0
1007,Daniel Winnik,23,C,PHX,49,3,4,7,1,63,3,0,0,0,4,0,0,66,4.5,641,13:04,27,79,51,84,37.8,0.0
1008,Ty Wishart,20,D,TBL,5,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,51,10:07,4,3,0,0,,0.1
1009,James Wisniewski,24,D,TOT,48,3,21,24,9,30,2,1,0,0,11,10,0,89,3.4,953,19:51,60,90,0,0,,4.2
1010,James Wisniewski,24,D,CHI,31,2,11,13,6,14,1,1,0,0,6,5,0,70,2.9,597,19:15,31,51,0,0,,2.5
1011,James Wisniewski,24,D,ANA,17,1,10,11,3,16,1,0,0,0,5,5,0,19,5.3,356,20:57,29,39,0,0,,1.8
1012,Brendan Witt,33,D,NYI,65,0,9,9,-34,94,0,0,0,0,8,0,1,52,0.0,1320,20:18,146,142,1,1,50.0,-0.2
1013,Wojtek Wolski,22,LW,COL,78,14,28,42,-13,28,11,2,1,3,19,9,0,169,8.3,1434,18:23,41,55,248,267,48.2,3.2
1014,Jeff Woywitka,25,D,STL,65,3,15,18,8,57,1,2,0,1,9,6,0,71,4.2,1201,18:29,77,19,0,0,,4.5
1015,Andy Wozniewski,28,D,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6:44,0,1,0,0,,0.0
1016,Keith Yandle,22,D,PHX,69,4,26,30,-4,37,3,1,0,0,14,12,0,118,3.4,1147,16:37,63,46,0,0,,4.6
1017,Stephane Yelle,34,C,BOS,77,7,11,18,6,32,6,1,0,2,9,0,2,72,9.7,1022,13:16,56,105,408,372,52.3,0.9
1018,Mike York,31,LW,CBJ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,13:15,0,1,0,0,,0.0
1019,Travis Zajac,23,C,NJD,82,20,42,62,33,29,14,5,1,2,29,10,3,185,10.8,1529,18:39,40,59,683,604,53.1,7.0
1020,Greg Zanon,28,D,NSH,82,4,7,11,8,38,4,0,0,1,6,0,1,54,7.4,1710,20:51,237,153,0,0,,4.4
1021,Richard Zednik,33,RW,FLA,70,17,16,33,2,46,14,3,0,4,14,1,1,153,11.1,1091,15:35,22,68,0,1,0.0,3.3
1022,John Zeiler,26,RW,LAK,27,0,1,1,-2,42,0,0,0,0,1,0,0,3,0.0,177,6:33,10,47,3,2,60.0,-0.2
1023,Henrik Zetterberg,28,C,DET,77,31,42,73,13,36,17,12,2,5,24,18,0,309,10.0,1531,19:53,31,54,624,546,53.3,8.1
1024,Nikolai Zherdev,24,RW,NYR,82,23,35,58,6,39,18,4,1,3,28,7,0,219,10.5,1380,16:50,15,49,1,10,9.1,6.7
1025,Marek Zidlicky,31,D,MIN,76,12,30,42,-12,76,2,10,0,3,15,15,0,147,8.2,1680,22:07,95,74,0,0,,7.8
1026,Mike Zigomanis,28,C,PIT,22,2,4,6,-2,27,2,0,0,0,4,0,0,23,8.7,251,11:26,8,17,158,93,62.9,0.3
1027,Ilya Zubov,21,C,OTT,10,0,2,2,-1,0,0,0,0,0,1,1,0,11,0.0,103,10:17,2,11,0,1,0.0,0.0
1028,Sergei Zubov,38,D,DAL,10,0,4,4,-4,0,0,0,0,0,1,3,0,15,0.0,243,24:18,3,6,0,0,,0.3
1029,Dainius Zubrus,30,C,NJD,82,15,25,40,6,69,14,1,0,3,15,10,0,130,11.5,1252,15:16,16,98,473,450,51.2,3.7
