,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
759,Greg Rallo,30,C,FLA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4,3:31,0,0,0,0,,0.0
760,Chad Rau,25,C,MIN,9,2,0,2,-1,0,2,0,0,2,0,0,0,7,28.6,98,10:53,5,2,35,30,53.8,0.3
761,Mason Raymond,26,LW,VAN,55,10,10,20,4,18,8,1,1,2,10,0,0,125,8.0,857,15:35,13,32,7,18,28.0,1.9
762,Matt Read,25,RW,PHI,79,24,23,47,13,12,18,4,2,6,15,7,1,155,15.5,1348,17:04,58,82,142,204,41.0,5.9
763,Marty Reasoner,34,C,NYI,61,1,5,6,-25,34,1,0,0,0,5,0,0,69,1.4,708,11:37,31,43,303,269,53.0,-1.4
764,Ryan Reaves,25,RW,STL,60,3,1,4,0,124,3,0,0,1,1,0,0,32,9.4,392,6:32,7,171,1,1,50.0,0.2
765,Joel Rechlicz,24,RW,WSH,3,0,0,0,0,10,0,0,0,0,0,0,0,0,,6,1:59,0,2,0,0,,0.0
766,Dylan Reese,27,D,NYI,28,1,6,7,0,11,1,0,0,0,6,0,0,26,3.8,478,17:05,25,22,0,0,,1.5
767,Robyn Regehr,31,D,BUF,76,1,4,5,-12,56,1,0,0,0,4,0,0,49,2.0,1416,18:38,112,172,0,0,,1.1
768,Peter Regin,25,C,OTT,10,2,2,4,3,2,2,0,0,0,2,0,0,15,13.3,141,14:06,3,6,29,30,49.2,0.5
769,Michal Repik,23,RW,FLA,17,2,3,5,-3,6,1,1,0,0,1,2,0,35,5.7,176,10:22,1,24,3,2,60.0,0.4
770,Mike Ribeiro,31,C,DAL,74,18,45,63,5,66,16,2,0,5,32,13,0,142,12.7,1484,20:03,46,113,341,467,42.2,6.5
771,Brad Richards,31,C,NYR,82,25,41,66,-1,22,18,7,0,9,24,17,0,229,10.9,1662,20:16,49,51,682,634,51.8,7.5
772,Mike Richards,26,C,LAK,74,18,26,44,3,71,11,3,4,1,15,11,0,171,10.5,1398,18:53,38,111,532,520,50.6,5.2
773,Brad Richardson,26,RW,LAK,59,5,3,8,-6,30,4,0,1,0,3,0,0,98,5.1,759,12:52,15,65,33,23,58.9,0.2
774,Zac Rinaldo,21,C,PHI,66,2,7,9,-1,232,2,0,0,0,7,0,0,54,3.7,494,7:29,19,175,6,3,66.7,0.2
775,Mattias Ritola,24,C,TBL,5,0,0,0,-2,6,0,0,0,0,0,0,0,14,0.0,54,10:50,1,4,2,1,66.7,-0.2
776,Colby Robak,21,D,FLA,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,38,12:34,2,1,0,0,,0.1
777,Stephane Robidas,34,D,DAL,75,5,17,22,-5,48,3,2,0,1,10,7,0,75,6.7,1707,22:46,110,191,0,0,,4.0
778,Bryan Rodney,27,D,EDM,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,13:17,0,1,0,0,,-0.1
779,Brian Rolston,38,C,TOT,70,7,17,24,-5,14,6,1,0,2,14,3,0,151,4.6,1000,14:17,21,86,37,40,48.1,1.6
780,Brian Rolston,38,C,NYI,49,4,5,9,-12,6,4,0,0,1,4,1,0,112,3.6,694,14:10,14,56,11,15,42.3,-0.1
781,Brian Rolston,38,C,BOS,21,3,12,15,7,8,2,1,0,1,10,2,0,39,7.7,306,14:33,7,30,26,25,51.0,1.7
782,Aaron Rome,28,D,VAN,43,4,6,10,-4,46,3,1,0,1,5,1,0,42,9.5,655,15:14,62,64,0,0,,1.8
783,Jay Rosehill,26,D,TOR,31,0,0,0,-4,60,0,0,0,0,0,0,0,15,0.0,183,5:55,5,53,1,3,25.0,-0.2
784,Derek Roy,28,C,BUF,80,17,27,44,-7,54,10,6,1,2,21,6,0,176,9.7,1546,19:19,50,35,672,657,50.6,3.8
785,Michal Rozsival,33,D,PHX,54,1,12,13,8,34,1,0,0,0,12,0,0,49,2.0,1044,19:20,91,62,0,0,,3.2
786,David Rundblad,21,D,TOT,30,1,6,7,-12,6,1,0,0,0,4,2,0,34,2.9,450,15:01,28,34,0,0,,0.1
787,David Rundblad,21,D,OTT,24,1,3,4,-11,6,1,0,0,0,2,1,0,26,3.8,366,15:14,23,23,0,0,,-0.3
788,David Rundblad,21,D,PHX,6,0,3,3,-1,0,0,0,0,0,2,1,0,8,0.0,85,14:07,5,11,0,0,,0.3
789,Mike Rupp,32,C,NYR,60,4,1,5,-1,97,4,0,0,2,1,0,0,31,12.9,399,6:39,13,103,19,15,55.9,0.3
790,Kris Russell,24,D,TOT,55,6,6,12,12,25,6,0,0,1,5,1,0,56,10.7,936,17:01,78,61,0,0,,4.3
791,Kris Russell,24,D,STL,43,4,5,9,13,12,4,0,0,1,5,0,0,36,11.1,725,16:51,63,52,0,0,,3.6
792,Kris Russell,24,D,CBJ,12,2,1,3,-1,13,2,0,0,0,0,1,0,20,10.0,211,17:34,15,9,0,0,,0.7
793,Ryan Russell,24,C,CBJ,41,2,0,2,-7,2,2,0,0,0,0,0,0,39,5.1,479,11:41,44,37,0,5,0.0,-0.7
794,Tuomo Ruutu,28,C,CAR,72,18,16,34,-3,50,15,3,0,2,14,2,0,156,11.5,1185,16:28,24,151,44,80,35.5,3.9
795,Bobby Ryan,24,RW,ANA,82,31,26,57,1,53,26,3,2,3,18,8,0,204,15.2,1505,18:21,24,111,19,48,28.4,7.5
796,Michael Ryder,31,RW,DAL,82,35,27,62,17,46,28,7,0,6,24,3,0,211,16.6,1425,17:23,50,86,34,37,47.9,8.9
797,Brandon Saad,19,LW,CHI,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,28,14:01,1,0,0,0,,-0.1
798,Sami Salo,37,D,VAN,69,9,16,25,7,10,2,7,0,3,9,7,0,136,6.6,1411,20:27,77,29,0,0,,5.5
799,Bryce Salvador,35,D,NJD,82,0,9,9,18,66,0,0,0,0,8,0,1,52,0.0,1657,20:13,107,106,0,0,,4.8
800,Jerome Samson,24,RW,CAR,16,2,3,5,-3,8,1,1,0,0,2,1,0,31,6.5,196,12:17,5,10,0,0,,0.4
801,Mikael Samuelsson,35,RW,TOT,54,14,17,31,1,20,7,7,0,1,11,6,0,138,10.1,861,15:57,11,79,12,21,36.4,3.7
802,Mikael Samuelsson,35,RW,FLA,48,13,15,28,2,14,7,6,0,1,10,5,0,125,10.4,766,15:57,9,74,12,21,36.4,3.5
803,Mikael Samuelsson,35,RW,VAN,6,1,2,3,-1,6,0,1,0,0,1,1,0,13,7.7,95,15:53,2,5,0,0,,0.2
804,Bobby Sanguinetti,23,D,CAR,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,36,11:56,2,1,0,0,,0.0
805,Mike Santorelli,26,C,FLA,60,9,2,11,-10,18,7,2,0,1,1,1,0,117,7.7,744,12:24,17,49,176,213,45.2,0.6
806,Cory Sarich,33,D,CGY,62,1,6,7,1,66,1,0,0,0,6,0,0,36,2.8,999,16:07,60,144,0,0,,2.3
807,Michael Sauer,24,D,NYR,19,1,2,3,9,21,1,0,0,0,2,0,0,14,7.1,356,18:44,31,21,0,0,,1.6
808,Max Sauve,22,C,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3:43,0,0,0,0,,0.0
809,David Savard,21,D,CBJ,31,2,8,10,0,16,1,1,0,0,5,3,0,34,5.9,514,16:34,15,30,0,0,,1.9
810,Luca Sbisa,22,D,ANA,80,5,19,24,-5,66,5,0,0,0,16,3,0,88,5.7,1434,17:56,97,184,0,0,,4.5
811,Marco Scandella,21,D,MIN,63,3,9,12,-22,19,2,1,0,1,4,5,0,77,3.9,1372,21:47,106,46,0,0,,2.0
812,Mark Scheifele,18,C,WPG,7,1,0,1,0,0,0,1,0,0,0,0,0,5,20.0,77,10:57,1,3,18,33,35.3,0.1
813,Brayden Schenn,20,C,PHI,54,12,6,18,-7,34,8,4,0,3,5,1,0,97,12.4,763,14:07,26,136,201,235,46.1,1.5
814,Luke Schenn,22,D,TOR,79,2,20,22,-6,62,2,0,0,0,18,1,1,81,2.5,1267,16:02,115,270,0,0,,3.1
815,David Schlemko,24,D,PHX,46,1,10,11,7,10,1,0,0,0,10,0,0,58,1.7,844,18:21,88,52,0,0,,2.7
816,Jeff Schultz,25,D,WSH,54,1,5,6,-2,12,1,0,0,0,5,0,0,22,4.5,826,15:18,58,49,0,0,,1.3
817,Nick Schultz,29,D,TOT,82,1,6,7,-12,40,0,1,0,0,6,0,0,51,2.0,1616,19:42,165,83,0,0,,2.2
818,Nick Schultz,29,D,MIN,62,1,2,3,-10,30,0,1,0,0,2,0,0,38,2.6,1215,19:36,121,60,0,0,,1.5
819,Nick Schultz,29,D,EDM,20,0,4,4,-2,10,0,0,0,0,4,0,0,13,0.0,401,20:04,44,23,0,0,,0.7
820,Jaden Schwartz,19,C,STL,7,2,1,3,1,0,1,1,0,1,1,0,0,6,33.3,82,11:41,5,1,1,1,50.0,0.5
821,John Scott,29,D,TOT,35,0,1,1,-1,53,0,0,0,0,1,0,0,9,0.0,235,6:42,10,39,0,0,,0.2
822,John Scott,29,D,CHI,29,0,1,1,0,48,0,0,0,0,1,0,0,8,0.0,201,6:56,10,29,0,0,,0.2
823,John Scott,29,D,NYR,6,0,0,0,-1,5,0,0,0,0,0,0,0,1,0.0,33,5:33,0,10,0,0,,-0.1
824,Rob Scuderi,33,D,LAK,82,1,8,9,-7,16,1,0,0,0,8,0,0,63,1.6,1690,20:37,115,60,0,0,,3.4
825,Brent Seabrook,26,D,CHI,78,9,25,34,21,22,7,2,0,3,22,2,1,156,5.8,1929,24:43,165,198,0,0,,7.5
826,Daniel Sedin,31,LW,VAN,72,30,37,67,14,40,20,10,0,6,22,15,0,229,13.1,1355,18:49,15,21,6,13,31.6,8.9
827,Henrik Sedin,31,C,VAN,82,14,67,81,23,52,6,8,0,6,48,19,0,113,12.4,1565,19:05,17,32,652,650,50.1,8.7
828,Brandon Segal,28,RW,TBL,10,0,0,0,-2,4,0,0,0,0,0,0,0,8,0.0,66,6:35,5,12,1,3,25.0,-0.2
829,Tyler Seguin,20,C,BOS,81,29,38,67,34,30,24,5,0,7,28,10,0,242,12.0,1372,16:56,17,26,46,60,43.4,9.7
830,Dennis Seidenberg,30,D,BOS,80,5,18,23,15,39,5,0,0,2,8,8,2,174,2.9,1923,24:02,151,154,0,0,,5.2
831,Andrej Sekera,25,D,BUF,69,3,10,13,3,18,2,1,0,0,10,0,0,88,3.4,1353,19:36,93,56,0,1,0.0,3.4
832,Teemu Selanne,41,RW,ANA,82,26,40,66,-1,50,14,12,0,4,24,16,0,210,12.4,1466,17:53,20,23,144,153,48.5,8.0
833,Alexander Semin,27,LW,WSH,77,21,33,54,9,56,19,2,0,1,24,9,0,183,11.5,1293,16:47,19,31,1,10,9.1,6.7
834,Tim Sestito,27,LW,NJD,18,0,0,0,-5,7,0,0,0,0,0,0,0,6,0.0,149,8:15,5,28,31,44,41.3,-0.4
835,Tom Sestito,24,LW,PHI,14,0,1,1,-3,83,0,0,0,0,1,0,0,4,0.0,97,6:54,2,37,2,2,50.0,-0.2
836,Devin Setoguchi,25,RW,MIN,69,19,17,36,-17,28,12,7,0,2,11,6,0,174,10.9,1214,17:36,23,73,3,8,27.3,3.7
837,Ryan Shannon,28,RW,TBL,45,4,8,12,-11,10,3,1,0,0,6,2,0,46,8.7,541,12:02,15,22,22,18,55.0,0.3
838,Patrick Sharp,30,C,CHI,74,33,36,69,28,38,25,7,1,8,26,10,0,282,11.7,1473,19:54,18,80,139,152,47.8,9.7
839,Kevin Shattenkirk,23,D,STL,81,9,34,43,20,60,4,5,0,2,20,13,1,178,5.1,1750,21:36,103,72,1,3,25.0,10.0
840,Andrew Shaw,20,C,CHI,37,12,11,23,-1,50,12,0,0,2,7,4,0,74,16.2,563,15:12,21,82,41,47,46.6,2.7
841,Riley Sheahan,20,C,DET,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0.0,6,6:03,1,1,0,0,,0.0
842,Jody Shelley,35,LW,PHI,30,0,1,1,-6,64,0,0,0,0,1,0,0,19,0.0,170,5:39,6,49,0,2,0.0,-0.5
843,Wayne Simmonds,23,RW,PHI,82,28,21,49,-1,114,17,11,0,4,16,5,0,197,14.2,1305,15:55,34,140,7,10,41.2,6.0
844,Jack Skille,24,RW,FLA,46,4,6,10,-9,28,3,0,1,1,6,0,0,76,5.3,550,11:58,16,99,8,8,50.0,0.3
845,Jeff Skinner,19,RW,CAR,64,20,24,44,-8,56,16,4,0,5,15,9,0,210,9.5,1192,18:37,15,44,67,92,42.1,5.1
846,Jim Slater,29,C,WPG,78,13,8,21,-9,42,12,0,1,1,8,0,0,118,11.0,1152,14:46,73,163,634,531,54.4,1.3
847,Ladislav Smid,25,D,EDM,78,5,10,15,4,44,5,0,0,0,9,0,1,47,10.6,1631,20:54,184,186,0,0,,4.3
848,Ben Smith,23,RW,CHI,13,2,0,2,-5,0,2,0,0,0,0,0,0,18,11.1,128,9:49,5,6,7,7,50.0,0.0
849,Brendan Smith,22,D,DET,14,1,6,7,3,13,1,0,0,0,5,1,0,13,7.7,219,15:38,8,17,0,0,,1.3
850,Craig Smith,22,C,NSH,72,14,22,36,-9,30,8,6,0,1,15,7,0,172,8.1,1022,14:11,17,44,173,220,44.0,3.4
851,Derek Smith,27,D,CGY,47,2,9,11,-1,12,2,0,0,1,5,4,0,44,4.5,749,15:56,55,27,0,0,,2.4
852,Reilly Smith,20,RW,DAL,3,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,25,8:24,0,0,1,0,100.0,-0.2
853,Trevor Smith,26,LW,TBL,16,2,3,5,2,4,2,0,0,0,2,0,1,17,11.8,199,12:28,7,19,34,49,41.0,0.5
854,Zack Smith,23,C,OTT,81,14,12,26,4,98,11,1,2,3,11,0,1,134,10.4,1140,14:04,43,168,484,506,48.9,2.3
855,Devante Smith-Pelly,19,RW,ANA,49,7,6,13,-7,16,5,1,1,1,5,1,0,66,10.6,590,12:03,8,102,6,15,28.6,1.0
856,Jerred Smithson,32,C,TOT,69,1,5,6,-5,34,1,0,0,0,4,0,1,37,2.7,808,11:43,43,128,362,283,56.1,-0.8
857,Jerred Smithson,32,C,NSH,53,1,4,5,-6,30,1,0,0,0,3,0,1,25,4.0,632,11:56,36,98,285,228,55.6,-0.7
858,Jerred Smithson,32,C,FLA,16,0,1,1,1,4,0,0,0,0,1,0,0,12,0.0,176,11:00,7,30,77,55,58.3,-0.1
859,Ryan Smyth,35,LW,EDM,82,19,27,46,-5,82,15,4,0,4,23,4,0,194,9.8,1565,19:05,31,53,66,84,44.0,4.5
860,Carl Sneep,24,D,PIT,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,16,16:19,1,2,0,0,,0.2
861,Vladimir Sobotka,24,C,STL,73,5,15,20,12,42,4,0,1,1,14,1,0,117,4.3,1157,15:51,29,152,281,220,56.1,1.6
862,Sheldon Souray,35,D,DAL,64,6,15,21,11,73,3,2,1,1,11,4,0,179,3.4,1310,20:28,90,55,0,0,,5.1
863,Jaroslav Spacek,37,D,TOT,46,5,10,15,6,8,2,3,0,1,8,2,0,42,11.9,740,16:05,68,29,0,0,,3.7
864,Jaroslav Spacek,37,D,CAR,34,5,7,12,4,6,2,3,0,1,5,2,0,37,13.5,554,16:18,43,17,0,0,,2.9
865,Jaroslav Spacek,37,D,MTL,12,0,3,3,2,2,0,0,0,0,3,0,0,5,0.0,186,15:29,25,12,0,0,,0.7
866,Nick Spaling,23,C,NSH,77,10,12,22,-7,18,10,0,0,3,11,0,1,107,9.3,1210,15:43,38,43,448,446,50.1,1.1
867,Jason Spezza,28,C,OTT,80,34,50,84,11,36,24,10,0,2,36,14,0,232,14.7,1594,19:55,23,28,909,791,53.5,10.5
868,Jared Spurgeon,22,D,MIN,70,3,20,23,-4,6,1,2,0,1,10,10,0,92,3.3,1512,21:36,95,36,0,0,,5.0
869,Frédéric St. Denis,26,D,MTL,17,1,2,3,3,10,1,0,0,0,2,0,0,11,9.1,247,14:31,21,7,0,0,,1.0
870,Martin St. Louis,36,RW,TBL,77,25,49,74,-3,16,21,4,0,3,37,12,0,185,13.5,1743,22:38,39,17,18,23,43.9,7.7
871,Eric Staal,27,C,CAR,82,24,46,70,-20,48,14,7,3,3,28,16,2,262,9.2,1767,21:33,35,48,882,799,52.5,7.1
872,Jordan Staal,23,C,PIT,62,25,25,50,11,34,17,5,3,0,21,2,2,149,16.8,1243,20:03,23,101,591,567,51.0,6.6
873,Marc Staal,25,D,NYR,46,2,3,5,-7,16,1,1,0,0,1,1,1,61,3.3,915,19:54,68,55,0,0,,1.2
874,Drew Stafford,26,RW,BUF,80,20,30,50,5,46,16,3,1,4,26,4,0,226,8.8,1412,17:39,22,102,45,41,52.3,5.6
875,Steve Staios,38,D,NYI,65,0,8,8,-19,53,0,0,0,0,8,0,0,67,0.0,1110,17:05,140,55,1,0,100.0,0.8
876,Matt Stajan,28,C,CGY,61,8,10,18,-3,29,8,0,0,1,8,2,0,77,10.4,794,13:01,33,49,331,308,51.8,1.6
877,Viktor Stalberg,26,LW,CHI,79,22,21,43,6,34,22,0,0,6,21,0,0,215,10.2,1112,14:04,24,91,5,6,45.5,5.3
878,Steven Stamkos,21,C,TBL,82,60,37,97,7,66,48,12,0,12,24,13,0,303,19.8,1806,22:01,37,109,558,669,45.5,14.6
879,Tim Stapleton,29,C,WPG,63,11,16,27,-2,10,7,4,0,3,9,7,0,74,14.9,639,10:09,23,27,97,119,44.9,3.0
880,Paul Stastny,26,C,COL,79,21,32,53,-8,34,14,7,0,2,20,12,0,190,11.1,1488,18:50,49,40,789,635,55.4,5.7
881,Brad Staubitz,27,RW,TOT,62,1,0,1,-5,121,1,0,0,0,0,0,0,27,3.7,404,6:31,20,96,3,3,50.0,-0.6
882,Brad Staubitz,27,RW,MIN,43,0,0,0,-7,73,0,0,0,0,0,0,0,17,0.0,280,6:30,17,64,3,2,60.0,-0.7
883,Brad Staubitz,27,RW,MTL,19,1,0,1,2,48,1,0,0,0,0,0,0,10,10.0,125,6:34,3,32,0,1,0.0,0.1
884,David Steckel,29,C,TOR,76,8,5,13,-14,10,5,1,2,0,5,0,0,79,10.1,975,12:50,66,170,643,465,58.0,-0.1
885,Alex Steen,27,C,STL,43,15,13,28,24,28,12,3,0,3,11,2,0,134,11.2,822,19:08,29,24,53,42,55.8,4.7
886,Lee Stempniak,28,RW,CGY,61,14,14,28,-2,16,12,2,0,2,11,3,0,130,10.8,990,16:14,22,55,7,19,26.9,3.2
887,Derek Stepan,21,C,NYR,82,17,34,51,14,22,13,4,0,4,22,12,0,169,10.1,1554,18:57,44,137,386,481,44.5,5.7
888,Brett Sterling,27,LW,STL,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,30,7:34,0,1,3,1,75.0,-0.1
889,Anthony Stewart,27,C,CAR,77,9,11,20,-2,30,9,0,0,1,9,2,0,64,14.1,626,8:07,15,92,3,14,17.6,2.2
890,Chris Stewart,24,RW,STL,79,15,15,30,1,109,13,2,0,1,13,2,0,166,9.0,1220,15:26,21,112,3,10,23.1,3.3
891,Jarret Stoll,29,C,LAK,78,6,15,21,2,60,5,1,0,0,8,7,0,133,4.5,1301,16:41,46,165,652,537,54.8,1.3
892,Michael Stone,21,D,PHX,13,1,2,3,7,2,1,0,0,0,2,0,0,13,7.7,180,13:53,18,16,0,0,,1.2
893,Clayton Stoner,26,D,MIN,51,1,4,5,3,62,1,0,0,0,4,0,0,47,2.1,897,17:36,80,72,0,0,,2.4
894,Zack Stortini,26,RW,NSH,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0.0,5,4:53,0,1,0,0,,0.0
895,Tyson Strachan,27,RW,FLA,15,1,2,3,1,5,1,0,0,0,2,0,0,14,7.1,215,14:21,21,31,0,0,,0.1
896,Brian Strait,24,D,PIT,9,0,1,1,-2,4,0,0,0,0,1,0,0,4,0.0,116,12:53,12,12,0,0,,0.0
897,Anton Stralman,25,D,NYR,53,2,16,18,9,20,2,0,0,0,12,4,0,55,3.6,906,17:06,71,76,0,0,,4.0
898,Mark Streit,34,D,NYI,82,7,40,47,-27,46,4,3,0,1,20,20,0,149,4.7,1917,23:23,115,110,0,1,0.0,6.3
899,Brad Stuart,32,D,DET,81,6,15,21,16,29,4,1,1,2,15,0,0,96,6.3,1705,21:03,115,177,0,0,,5.5
900,Colin Stuart,29,LW,BUF,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,,12,6:12,0,0,0,0,,-0.2
901,Mark Stuart,27,D,WPG,80,3,11,14,-4,98,2,0,1,1,11,0,0,60,5.0,1376,17:12,182,198,0,0,,2.4
902,Marco Sturm,33,LW,TOT,48,3,2,5,-13,25,3,0,0,1,2,0,0,65,4.6,591,12:19,14,49,9,4,69.2,-0.6
903,Marco Sturm,33,LW,FLA,42,3,2,5,-8,23,3,0,0,1,2,0,0,62,4.8,508,12:05,12,46,7,4,63.6,-0.3
904,Marco Sturm,33,LW,VAN,6,0,0,0,-5,2,0,0,0,0,0,0,0,3,0.0,83,13:53,2,3,2,0,100.0,-0.4
905,P.K. Subban,22,D,MTL,81,7,29,36,9,119,2,5,0,0,19,9,1,205,3.4,1968,24:18,113,105,0,0,,7.9
906,Steve Sullivan,37,C,PIT,79,17,31,48,-3,20,12,5,0,1,15,16,0,140,12.1,1213,15:22,16,38,4,5,44.4,4.9
907,Alexander Sulzer,27,D,TOT,27,3,6,9,8,8,3,0,0,0,5,1,0,33,9.1,481,17:49,38,17,0,0,,2.5
908,Alexander Sulzer,27,D,BUF,15,3,5,8,2,6,3,0,0,0,4,1,0,22,13.6,290,19:18,24,11,0,0,,1.7
909,Alexander Sulzer,27,D,VAN,12,0,1,1,6,2,0,0,0,0,1,0,0,11,0.0,192,15:59,14,6,0,0,,0.8
910,Chris Summers,23,D,PHX,21,0,3,3,-4,11,0,0,0,0,3,0,0,10,0.0,261,12:27,19,50,0,0,,0.2
911,Ryan Suter,27,D,NSH,79,7,39,46,15,30,3,3,1,1,16,22,1,134,5.2,2094,26:30,116,46,0,1,0.0,9.2
912,Brandon Sutter,22,C,CAR,82,17,15,32,-3,21,12,2,3,0,14,1,0,171,9.9,1427,17:24,85,53,654,641,50.5,3.2
913,Brett Sutter,24,C,CAR,15,0,3,3,-1,11,0,0,0,0,3,0,0,11,0.0,114,7:34,1,23,14,7,66.7,0.1
914,Andy Sutton,36,D,EDM,52,3,7,10,5,80,3,0,0,1,7,0,0,41,7.3,868,16:41,95,112,0,0,,2.8
915,Bill Sweatt,23,LW,VAN,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,11,5:21,2,1,0,0,,0.0
916,Petr Sykora,35,RW,NJD,82,21,23,44,4,40,17,4,0,6,21,2,0,170,12.4,1304,15:54,16,19,10,8,55.6,5.6
917,Paul Szczechura,26,C,BUF,9,1,3,4,0,4,1,0,0,0,3,0,0,11,9.1,103,11:26,3,7,28,39,41.8,0.4
918,Jeff Taffe,30,C,MIN,5,0,2,2,2,0,0,0,0,0,2,0,0,7,0.0,65,12:55,2,7,1,5,16.7,0.2
919,Maxime Talbot,27,C,PHI,81,19,15,34,5,59,16,1,2,2,13,1,1,115,16.5,1296,16:00,58,150,284,356,44.4,3.6
920,Henrik Tallinder,33,D,NJD,39,0,6,6,-11,16,0,0,0,0,5,1,0,43,0.0,831,21:19,41,32,0,0,,0.8
921,Chris Tanev,22,D,VAN,25,0,2,2,10,2,0,0,0,0,2,0,0,15,0.0,418,16:43,43,10,0,0,,1.4
922,Eric Tangradi,22,LW,PIT,24,0,2,2,-4,16,0,0,0,0,2,0,0,20,0.0,215,8:56,7,42,0,2,0.0,-0.4
923,Alex Tanguay,32,LW,CGY,64,13,36,49,7,28,11,1,1,3,21,14,1,84,15.5,1219,19:03,47,22,25,42,37.3,5.5
924,Matt Taormina,25,D,NJD,30,1,6,7,6,4,1,0,0,0,5,1,0,33,3.0,496,16:32,36,18,0,0,,2.1
925,John Tavares,21,C,NYI,82,31,50,81,-6,26,24,7,0,8,32,18,0,286,10.8,1687,20:34,23,27,813,772,51.3,9.6
926,Mattias Tedenby,21,LW,NJD,43,1,5,6,-15,16,1,0,0,0,5,0,0,46,2.2,462,10:45,1,25,1,2,33.3,-0.5
927,Colten Teubert,21,D,EDM,24,0,1,1,-5,25,0,0,0,0,1,0,0,13,0.0,303,12:39,28,68,0,0,,0.0
928,Ryan Thang,24,LW,NSH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:32,0,0,0,0,,0.0
929,Bill Thomas,28,RW,FLA,7,1,0,1,0,0,1,0,0,0,0,0,0,9,11.1,61,8:44,1,10,0,3,0.0,0.1
930,Nate Thompson,27,C,TBL,68,9,6,15,-23,21,9,0,0,1,6,0,0,85,10.6,1008,14:49,56,107,293,299,49.5,-0.3
931,Chris Thorburn,28,C,WPG,72,4,7,11,-6,83,4,0,0,0,7,0,0,69,5.8,733,10:11,46,151,39,28,58.2,0.0
932,Joe Thornton,32,C,SJS,82,18,59,77,17,31,14,4,0,2,39,19,1,156,11.5,1678,20:28,26,42,557,436,56.1,8.4
933,Shawn Thornton,34,RW,BOS,81,5,8,13,-7,154,4,0,1,0,8,0,0,114,4.4,744,9:11,12,91,16,22,42.1,0.2
934,Kimmo Timonen,36,D,PHI,76,4,39,43,8,46,0,4,0,0,22,17,0,130,3.1,1614,21:14,129,68,1,0,100.0,6.6
935,Jiri Tlusty,23,C,CAR,79,17,19,36,1,26,15,2,0,1,14,4,1,136,12.5,1178,14:54,57,83,3,8,27.3,4.2
936,Jonathan Toews,23,C,CHI,59,29,28,57,17,28,23,5,1,4,19,7,2,185,15.7,1230,20:51,14,32,675,462,59.4,7.9
937,Jordin Tootoo,28,RW,NSH,77,6,24,30,-5,92,5,1,0,1,23,1,0,136,4.4,1013,13:09,17,151,4,8,33.3,2.0
938,Raffi Torres,30,LW,PHX,79,15,11,26,2,83,14,1,0,1,11,0,0,99,15.2,898,11:22,21,128,7,8,46.7,3.1
939,Corey Tropp,22,RW,BUF,34,3,5,8,0,20,3,0,0,1,5,0,0,32,9.4,343,10:05,20,47,0,5,0.0,0.6
940,Travis Turnbull,25,C,BUF,3,1,0,1,0,5,1,0,0,0,0,0,0,3,33.3,15,4:55,2,7,5,5,50.0,0.2
941,Kyle Turris,22,C,TOT,55,12,17,29,10,31,11,1,0,2,13,4,0,142,8.5,927,16:51,14,23,338,385,46.7,3.2
942,Kyle Turris,22,C,OTT,49,12,17,29,12,27,11,1,0,2,13,4,0,133,9.0,850,17:21,13,21,317,355,47.2,3.4
943,Kyle Turris,22,C,PHX,6,0,0,0,-2,4,0,0,0,0,0,0,0,9,0.0,76,12:45,1,2,21,30,41.2,-0.2
944,Dana Tyrell,22,C,TBL,26,0,5,5,-5,6,0,0,0,0,5,0,0,23,0.0,273,10:31,15,20,0,3,0.0,-0.2
945,Fedor Tyutin,28,D,CBJ,66,5,21,26,-21,49,4,1,0,0,9,11,1,124,4.0,1593,24:09,91,100,0,0,,3.4
946,David Ullstrom,22,LW,NYI,29,4,4,8,-2,6,3,1,0,1,4,0,0,40,10.0,318,10:59,8,32,6,4,60.0,0.8
947,R.J. Umberger,29,C,CBJ,77,20,20,40,-10,27,15,5,0,3,14,5,1,200,10.0,1401,18:11,70,102,150,156,49.0,4.0
948,Scottie Upshall,28,RW,FLA,26,2,3,5,-3,29,1,1,0,1,3,0,0,53,3.8,331,12:43,2,44,3,3,50.0,0.1
949,Alexander Urbom,21,D,NJD,5,1,0,1,1,9,1,0,0,0,0,0,0,3,33.3,68,13:36,2,5,0,0,,0.4
