,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
951,Viktor Tikhonov,27,RW,CHI,11,0,0,0,-4,6,0,0,0,0,0,0,0,11,0.0,113,10:17,2,19,0,1,0.0,-0.4
952,Jarred Tinordi,23,D,TOT,10,0,0,0,-5,17,0,0,0,0,0,0,0,3,0.0,143,14:18,11,22,0,0,,-0.3
953,Jarred Tinordi,23,D,ARI,7,0,0,0,-2,12,0,0,0,0,0,0,0,3,0.0,104,14:49,7,17,0,0,,-0.1
954,Jarred Tinordi,23,D,MTL,3,0,0,0,-3,5,0,0,0,0,0,0,0,0,,39,13:06,4,5,0,0,,-0.2
955,Jiri Tlusty,27,LW,NJD,30,2,2,4,-1,6,1,1,0,0,1,1,0,38,5.3,411,13:43,13,39,0,0,,0.1
956,Jonathan Toews,27,C,CHI,80,28,30,58,16,62,18,6,4,8,24,3,3,179,15.6,1540,19:15,38,81,921,652,58.6,7.7
957,Tyler Toffoli,23,C,LAK,82,31,27,58,35,20,21,9,1,4,25,2,0,213,14.6,1420,17:19,19,70,0,4,0.0,9.1
958,Sergey Tolchinsky,20,LW,CAR,2,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,24,11:48,0,1,0,1,0.0,0.1
959,Jordin Tootoo,32,RW,NJD,66,4,5,9,-26,102,2,2,0,0,2,3,0,90,4.4,761,11:32,18,99,0,2,0.0,-0.6
960,Vincent Trocheck,22,C,FLA,76,25,28,53,15,44,20,4,1,4,19,9,0,174,14.4,1351,17:46,41,125,547,559,49.5,7.1
961,Zach Trotman,25,D,BOS,38,2,5,7,3,22,2,0,0,0,5,0,0,60,3.3,705,18:33,49,71,0,0,,1.7
962,Jacob Trouba,21,D,WPG,81,6,15,21,10,62,5,0,1,0,10,4,1,133,4.5,1787,22:04,177,144,0,1,0.0,4.9
963,Nikita Tryamkin,21,D,VAN,13,1,1,2,-3,10,1,0,0,0,1,0,0,11,9.1,228,17:31,23,31,0,0,,0.4
964,Kyle Turris,26,C,OTT,57,13,17,30,-15,32,10,3,0,2,11,5,1,122,10.7,1123,19:42,31,44,536,508,51.3,2.2
965,Fedor Tyutin,32,D,CBJ,61,1,2,3,-6,28,1,0,0,0,2,0,0,25,4.0,1073,17:35,71,128,0,0,,0.8
966,R.J. Umberger,33,C,PHI,39,2,9,11,1,15,1,1,0,0,8,1,0,48,4.2,396,10:10,15,59,2,3,40.0,0.8
967,Scottie Upshall,32,RW,STL,70,6,8,14,5,44,6,0,0,1,5,0,3,113,5.3,766,10:57,16,92,12,22,35.3,1.3
968,Rinat Valiev,20,D,TOR,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,123,12:15,4,9,0,0,,0.1
969,James van Riemsdyk,26,LW,TOR,40,14,15,29,3,6,9,5,0,0,11,4,0,129,10.9,711,17:46,7,52,1,1,50.0,3.8
970,Trevor van Riemsdyk,24,D,CHI,82,3,11,14,-5,31,3,0,0,1,8,2,1,85,3.5,1639,19:59,155,44,0,0,,2.9
971,Chris VandeVelde,28,C,PHI,79,2,12,14,-7,27,1,0,1,0,12,0,0,77,2.6,1071,13:33,60,139,6,15,28.6,-0.3
972,Thomas Vanek,32,LW,MIN,74,18,23,41,-9,22,12,6,0,5,15,8,0,146,12.3,1155,15:37,17,18,12,26,31.6,4.5
973,Phil Varone,25,C,TOT,6,1,2,3,2,2,1,0,0,0,2,0,0,2,50.0,51,8:31,6,4,10,8,55.6,0.5
974,Phil Varone,25,C,BUF,5,1,1,2,1,2,1,0,0,0,1,0,0,2,50.0,42,8:19,4,3,6,3,66.7,0.3
975,Phil Varone,25,C,OTT,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,9,9:29,2,1,4,5,44.4,0.1
976,Sami Vatanen,24,D,ANA,71,9,29,38,8,20,5,4,0,2,14,15,0,140,6.4,1513,21:19,105,85,0,0,,8.0
977,Frank Vatrano,21,C,BOS,39,8,3,11,-3,14,8,0,0,1,3,0,0,99,8.1,463,11:53,23,61,0,3,0.0,1.2
978,Antoine Vermette,33,C,ARI,76,17,21,38,-14,93,10,6,1,2,11,10,0,123,13.8,1265,16:39,57,55,754,597,55.8,3.5
979,Joel Vermin,23,RW,TBL,6,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,55,9:08,2,6,1,0,100.0,0.1
980,Kris Versteeg,29,RW,TOT,77,15,23,38,0,45,13,2,0,4,16,7,0,156,9.6,1185,15:23,32,20,8,8,50.0,4.3
981,Kris Versteeg,29,RW,CAR,63,11,22,33,-6,36,9,2,0,2,15,7,0,136,8.1,1032,16:23,30,17,6,7,46.2,3.3
982,Kris Versteeg,29,RW,LAK,14,4,1,5,6,9,4,0,0,2,1,0,0,20,20.0,153,10:54,2,3,2,1,66.7,1.0
983,Linden Vey,24,RW,VAN,41,4,11,15,-14,6,1,3,0,0,9,2,0,40,10.0,646,15:45,9,4,193,256,43.0,0.6
984,Jake Virtanen,19,RW,VAN,55,7,6,13,-7,45,6,1,0,1,6,0,0,94,7.4,636,11:34,22,128,2,3,40.0,1.0
985,Joe Vitale,30,C,ARI,1,0,0,0,1,5,0,0,0,0,0,0,0,1,0.0,6,6:13,0,1,0,1,0.0,0.0
986,Marc-Edouard Vlasic,28,D,SJS,67,8,31,39,15,48,6,2,0,0,21,8,2,116,6.9,1550,23:08,129,47,0,2,0.0,7.9
987,Jakub Voracek,26,RW,PHI,73,11,44,55,-5,38,10,1,0,2,22,22,0,213,5.2,1357,18:35,34,51,3,3,50.0,4.9
988,Radim Vrbata,34,RW,VAN,63,13,14,27,-30,12,8,5,0,0,10,4,0,199,6.5,1011,16:03,12,15,4,10,28.6,1.7
989,Chris Wagner,24,RW,TOT,43,4,2,6,-2,28,4,0,0,1,2,0,0,55,7.3,394,9:09,27,95,148,126,54.0,0.4
990,Chris Wagner,24,RW,COL,26,4,0,4,-2,9,4,0,0,1,0,0,0,27,14.8,214,8:14,17,43,101,84,54.6,0.5
991,Chris Wagner,24,RW,ANA,17,0,2,2,0,19,0,0,0,0,2,0,0,28,0.0,180,10:34,10,52,47,42,52.8,0.0
992,Joel Ward,35,RW,SJS,79,21,22,43,-15,28,15,5,1,3,14,7,1,138,15.2,1341,16:58,53,68,237,255,48.2,4.4
993,David Warsofsky,25,D,TOT,22,1,1,2,-9,2,0,1,0,0,0,1,0,40,2.5,377,17:07,23,5,0,0,,0.0
994,David Warsofsky,25,D,PIT,12,1,0,1,-6,0,0,1,0,0,0,0,0,21,4.8,213,17:45,10,2,0,0,,-0.2
995,David Warsofsky,25,D,NJD,10,0,1,1,-3,2,0,0,0,0,0,1,0,19,0.0,164,16:22,13,3,0,0,,0.1
996,Austin Watson,24,LW,NSH,57,3,7,10,-4,32,3,0,0,0,7,0,0,55,5.5,570,10:00,45,74,6,7,46.2,0.4
997,Jordan Weal,23,C,TOT,14,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,131,9:22,2,5,33,35,48.5,-0.2
998,Jordan Weal,23,C,LAK,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,81,8:07,1,2,20,24,45.5,-0.1
999,Jordan Weal,23,C,PHI,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,50,12:28,1,3,13,11,54.2,0.0
1000,Mike Weber,28,D,TOT,45,1,4,5,2,60,1,0,0,0,4,0,0,40,2.5,697,15:29,61,108,0,0,,1.7
1001,Mike Weber,28,D,BUF,35,1,4,5,3,32,1,0,0,0,4,0,0,28,3.6,557,15:55,36,73,0,0,,1.7
1002,Mike Weber,28,D,WSH,10,0,0,0,-1,28,0,0,0,0,0,0,0,12,0.0,140,13:59,25,35,0,0,,0.0
1003,Shea Weber,30,D,NSH,78,20,31,51,-7,27,6,14,0,1,18,12,1,189,10.6,1979,25:23,160,169,0,0,,9.5
1004,Yannick Weber,27,D,VAN,45,0,7,7,-17,24,0,0,0,0,2,5,0,65,0.0,847,18:50,37,49,0,0,,0.4
1005,Dale Weise,27,RW,TOT,71,14,13,27,4,24,11,3,0,1,10,3,0,136,10.3,952,13:25,26,127,16,19,45.7,3.1
1006,Dale Weise,27,RW,MTL,56,14,12,26,0,22,11,3,0,1,9,3,0,117,12.0,803,14:21,23,108,15,15,50.0,3.1
1007,Dale Weise,27,RW,CHI,15,0,1,1,4,2,0,0,0,0,1,0,0,19,0.0,149,9:57,3,19,1,4,20.0,0.0
1008,Jeremy Welsh,27,C,STL,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,17,8:19,0,4,1,2,33.3,0.0
1009,Alexander Wennberg,21,C,CBJ,69,8,32,40,-1,2,7,1,0,1,21,11,0,97,8.2,1094,15:52,46,32,400,522,43.4,3.5
1010,Blake Wheeler,29,RW,WPG,82,26,52,78,8,49,21,3,2,5,36,14,2,256,10.2,1623,19:47,56,92,10,18,35.7,9.4
1011,Ryan White,27,C,PHI,73,11,5,16,-9,101,8,3,0,0,5,0,0,88,12.5,917,12:34,51,208,184,167,52.4,1.1
1012,Chris Wideman,26,D,OTT,64,6,7,13,4,34,5,1,0,2,6,1,0,87,6.9,893,13:57,71,57,0,0,,2.7
1013,Dennis Wideman,32,D,CGY,51,2,17,19,-9,30,0,2,0,0,11,6,0,75,2.7,1051,20:37,77,37,0,0,,2.1
1014,Patrick Wiercioch,25,D,OTT,52,0,5,5,2,24,0,0,0,0,3,2,0,56,0.0,902,17:20,56,53,0,0,,0.9
1015,Justin Williams,34,RW,WSH,82,22,30,52,15,36,19,3,0,3,23,6,1,201,10.9,1366,16:39,43,32,57,52,52.3,6.6
1016,Colin Wilson,26,LW,NSH,64,6,18,24,-1,14,5,1,0,0,18,0,0,108,5.6,925,14:27,25,61,14,21,40.0,1.8
1017,Garrett Wilson,24,LW,FLA,29,0,0,0,-3,24,0,0,0,0,0,0,0,28,0.0,272,9:22,4,75,0,1,0.0,-0.6
1018,Scott Wilson,23,LW,PIT,24,5,1,6,0,12,5,0,0,1,1,0,0,39,12.8,256,10:41,6,38,0,0,,0.8
1019,Tom Wilson,21,RW,WSH,82,7,16,23,3,163,7,0,0,1,14,1,1,99,7.1,1059,12:55,48,253,8,6,57.1,1.7
1020,Tommy Wingels,27,C,SJS,68,7,11,18,-10,63,6,1,0,0,7,2,2,111,6.3,927,13:38,54,203,38,55,40.9,0.9
1021,Daniel Winnik,30,C,TOT,76,6,13,19,4,38,6,0,0,0,13,0,0,101,5.9,1042,13:43,46,53,8,12,40.0,1.3
1022,Daniel Winnik,30,C,TOR,56,4,10,14,-3,16,4,0,0,0,10,0,0,85,4.7,799,14:16,35,41,6,10,37.5,0.6
1023,Daniel Winnik,30,C,WSH,20,2,3,5,7,22,2,0,0,0,3,0,0,16,12.5,244,12:11,11,12,2,2,50.0,0.7
1024,James Wisniewski,31,D,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0:47,0,1,0,0,,0.0
1025,Luke Witkowski,25,D,TBL,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,29,7:08,1,8,0,0,,0.0
1026,Miles Wood,20,LW,NJD,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,13,13:06,0,1,0,0,,0.0
1027,Brendan Woods,23,LW,CAR,5,0,0,0,0,7,0,0,0,0,0,0,0,5,0.0,44,8:42,0,3,0,1,0.0,-0.1
1028,Tyler Wotherspoon,22,D,CGY,11,0,1,1,0,0,0,0,0,0,1,0,0,9,0.0,156,14:10,16,14,0,0,,0.2
1029,Nail Yakupov,22,RW,EDM,60,8,15,23,-16,24,7,1,0,1,10,5,0,127,6.3,853,14:13,21,54,0,1,0.0,1.5
1030,Keith Yandle,29,D,NYR,82,5,42,47,-4,40,3,2,0,1,22,20,0,160,3.1,1637,19:58,68,43,0,0,,6.3
1031,Pavel Zacha,18,C,NJD,1,0,2,2,4,0,0,0,0,0,2,0,0,3,0.0,17,16:51,0,1,3,6,33.3,0.4
1032,Nikita Zadorov,20,D,COL,22,0,2,2,-5,12,0,0,0,0,2,0,0,18,0.0,373,16:56,16,53,0,0,,0.1
1033,Travis Zajac,30,C,NJD,74,14,28,42,3,25,6,6,2,2,16,11,1,111,12.6,1469,19:51,41,65,715,672,51.6,4.7
1034,Michael Zalewski,23,LW,VAN,3,0,1,1,1,2,0,0,0,0,1,0,0,2,0.0,36,11:51,0,7,6,4,60.0,0.1
1035,Henrik Zetterberg,35,LW,DET,82,13,37,50,-15,24,11,2,0,3,17,20,0,214,6.1,1592,19:25,26,54,539,536,50.1,3.9
1036,Mika Zibanejad,22,C,OTT,81,21,30,51,-2,18,17,2,2,7,21,9,0,184,11.4,1439,17:46,43,111,659,647,50.5,5.5
1037,Marek Zidlicky,38,D,NYI,53,4,12,16,5,20,4,0,0,1,8,4,0,48,8.3,826,15:35,68,39,0,0,,3.4
1038,Harry Zolnierczyk,28,LW,ANA,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,9,8:48,0,3,0,0,,-0.1
1039,Dainius Zubrus,37,C,SJS,50,3,4,7,4,20,3,0,0,0,4,0,0,33,9.1,579,11:35,15,68,15,12,55.6,0.4
1040,Mats Zuccarello,28,RW,NYR,81,26,35,61,2,34,19,7,0,4,24,11,0,166,15.7,1497,18:29,69,88,5,6,45.5,7.2
1041,Jason Zucker,24,LW,MIN,71,13,10,23,-5,20,12,0,1,1,7,2,1,158,8.2,1106,15:35,33,83,1,1,50.0,2.1
