,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
827,Luc Robitaille,37,LW,LAK,80,22,29,51,4,56,5.9,10,12,0,4,20,9,0,221,10.0,1334,16:41,,,,,
828,Randy Robitaille,28,C,ATL,69,11,26,37,-12,20,3.0,6,5,0,2,17,9,0,121,9.1,1094,15:51,,,,,
829,Travis Roche,25,D,MIN,5,0,1,1,-3,0,0.0,0,0,0,0,0,1,0,5,0.0,81,16:07,,,,,
830,Jeremy Roenick,34,C,PHI,62,19,28,47,1,62,5.4,8,10,1,1,16,12,0,128,14.8,1093,17:37,,,,,
831,Todd Rohloff,30,D,TOT,59,0,5,5,-17,26,0.5,0,0,0,0,5,0,0,35,0.0,956,16:12,,,,,
832,Todd Rohloff,30,D,WSH,35,0,3,3,-5,18,0.5,0,0,0,0,3,0,0,19,0.0,494,14:07,,,,,
833,Todd Rohloff,30,D,CBJ,24,0,2,2,-12,8,-0.1,0,0,0,0,2,0,0,16,0.0,462,19:15,,,,,
834,Brian Rolston,30,C,BOS,82,19,29,48,9,40,5.2,14,3,2,3,16,12,1,257,7.4,1609,19:38,,,,,
835,Cliff Ronning,38,C,NYI,40,9,15,24,3,2,3.0,7,2,0,0,7,8,0,55,16.4,477,11:56,,,,,
836,Pavel Rosa,26,RW,LAK,2,1,1,2,1,0,0.3,1,0,0,0,0,1,0,4,25.0,25,12:41,,,,,
837,Kyle Rossiter,23,D,TOT,6,0,1,1,0,7,0.2,0,0,0,0,1,0,0,1,0.0,68,11:21,,,,,
838,Kyle Rossiter,23,D,FLA,4,0,0,0,-1,7,0.0,0,0,0,0,0,0,0,1,0.0,48,11:55,,,,,
839,Kyle Rossiter,23,D,ATL,2,0,1,1,1,0,0.2,0,0,0,0,1,0,0,0,,20,10:14,,,,,
840,Allan Rourke,23,D,CAR,25,1,2,3,4,22,1.2,1,0,0,0,1,1,0,24,4.2,312,12:28,,,,,
841,Andre Roy,28,RW,TBL,33,1,1,2,-5,78,-0.3,1,0,0,0,1,0,0,24,4.2,259,7:52,,,,,
842,Derek Roy,20,C,BUF,49,9,10,19,-8,12,1.6,8,1,0,4,7,3,0,71,12.7,750,15:19,,,,,
843,Steve Rucchin,32,C,MDA,82,20,23,43,-14,12,4.1,10,9,1,1,15,8,0,148,13.5,1621,19:46,,,,,
844,Martin Rucinsky,32,LW,TOT,82,14,31,45,15,72,4.2,13,0,1,2,26,4,1,206,6.8,1548,18:53,,,,,
845,Martin Rucinsky,32,LW,NYR,69,13,29,42,13,62,4.1,12,0,1,2,24,4,1,161,8.1,1300,18:51,,,,,
846,Martin Rucinsky,32,LW,VAN,13,1,2,3,2,10,0.1,1,0,0,0,2,0,0,45,2.2,248,19:03,,,,,
847,Darren Rumble,35,D,TBL,5,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,5,0.0,58,11:34,,,,,
848,Mike Rupp,24,C,TOT,57,6,6,12,-4,47,0.8,5,1,0,1,5,1,0,76,7.9,645,11:18,,,,,
849,Mike Rupp,24,C,NJD,51,6,5,11,-1,41,1.0,5,1,0,1,4,1,0,64,9.4,543,10:38,,,,,
850,Mike Rupp,24,C,PHX,6,0,1,1,-3,6,-0.2,0,0,0,0,1,0,0,12,0.0,102,16:59,,,,,
851,Jarkko Ruutu,28,RW,VAN,71,6,8,14,-13,133,0.2,5,1,0,0,6,1,1,70,8.6,815,11:29,,,,,
852,Tuomo Ruutu,20,LW,CHI,82,23,21,44,-31,58,4.1,13,10,0,3,14,7,0,174,13.2,1345,16:24,,,,,
853,Mark Rycroft,25,RW,STL,71,9,12,21,2,32,2.0,9,0,0,0,11,1,0,110,8.2,1021,14:23,,,,,
854,Michael Ryder,23,RW,MTL,81,25,38,63,10,26,8.1,15,10,0,4,25,13,0,215,11.6,1296,16:00,,,,,
855,Joe Sakic,34,C,COL,81,33,54,87,11,42,10.8,19,13,1,3,30,24,0,253,13.0,1641,20:16,,,,,
856,Ruslan Salei,29,D,MDA,82,4,11,15,-1,110,4.7,3,0,1,2,11,0,0,145,2.8,1943,23:42,,,,,
857,Tony Salmelainen,22,LW,EDM,13,0,1,1,-1,4,-0.2,0,0,0,0,1,0,0,17,0.0,125,9:39,,,,,
858,Sami Salo,29,D,VAN,74,7,19,26,8,22,5.5,2,5,0,2,8,10,1,143,4.9,1646,22:14,,,,,
859,Bryce Salvador,27,D,STL,69,3,5,8,-4,47,2.7,3,0,0,1,4,1,0,60,5.0,1206,17:29,,,,,
860,Sergei Samsonov,25,LW,BOS,58,17,23,40,12,4,5.2,14,3,0,5,10,13,0,132,12.9,1012,17:27,,,,,
861,Martin Samuelsson,22,RW,BOS,6,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,7,0.0,34,5:38,,,,,
862,Mikael Samuelsson,27,C,FLA,37,3,6,9,0,35,0.7,3,0,0,1,5,1,0,50,6.0,454,12:15,,,,,
863,Geoff Sanderson,31,LW,TOT,80,16,20,36,-10,38,3.6,10,6,0,2,14,6,0,227,7.0,1287,16:05,,,,,
864,Geoff Sanderson,31,LW,CBJ,67,13,16,29,-9,34,2.9,8,5,0,1,11,5,0,191,6.8,1095,16:20,,,,,
865,Geoff Sanderson,31,LW,VAN,13,3,4,7,-1,4,0.7,2,1,0,1,3,1,0,36,8.3,192,14:46,,,,,
866,Tommi Santala,24,C,ATL,33,1,2,3,-7,22,-0.4,1,0,0,1,1,1,0,23,4.3,334,10:08,,,,,
867,Oleg Saprykin,22,LW,CGY,69,12,17,29,1,41,3.2,8,4,0,0,13,4,0,151,7.9,952,13:48,,,,,
868,Cory Sarich,25,D,TBL,82,3,16,19,5,89,3.9,2,0,1,1,15,0,1,93,3.2,1518,18:31,,,,,
869,Peter Sarno,24,C,EDM,6,1,0,1,2,2,0.2,1,0,0,0,0,0,0,5,20.0,62,10:15,,,,,
870,Miroslav Satan,29,RW,BUF,82,29,28,57,-15,30,6.3,17,11,1,5,13,15,0,206,14.1,1643,20:02,,,,,
871,Kurt Sauer,23,D,TOT,69,1,5,6,-11,51,1.3,1,0,0,0,4,0,1,44,2.3,1140,16:32,,,,,
872,Kurt Sauer,23,D,MDA,55,1,4,5,-8,32,1.3,1,0,0,0,3,0,1,32,3.1,929,16:54,,,,,
873,Kurt Sauer,23,D,COL,14,0,1,1,-3,19,0.0,0,0,0,0,1,0,0,12,0.0,211,15:04,,,,,
874,Brian Savage,32,LW,TOT,74,16,16,32,-8,38,3.3,12,4,0,2,12,4,0,124,12.9,1084,14:39,,,,,
875,Brian Savage,32,LW,PHX,61,12,13,25,-5,36,2.5,9,3,0,1,11,2,0,101,11.9,873,14:19,,,,,
876,Brian Savage,32,LW,STL,13,4,3,7,-3,2,0.8,3,1,0,1,1,2,0,23,17.4,211,16:15,,,,,
877,Marc Savard,26,C,ATL,45,19,33,52,-8,85,5.9,12,6,1,3,21,12,0,133,14.3,1004,22:19,,,,,
878,Dave Scatchard,27,C,NYI,61,9,16,25,12,78,2.6,7,1,1,1,15,0,1,111,8.1,989,16:13,,,,,
879,Peter Schaefer,26,LW,OTT,81,15,24,39,22,26,4.7,11,2,2,3,20,4,0,112,13.4,1264,15:36,,,,,
880,Petr Schastlivy,24,LW,TOT,65,4,4,8,-4,18,0.1,3,1,0,2,4,0,0,85,4.7,660,10:09,,,,,
881,Petr Schastlivy,24,LW,OTT,43,2,4,6,-1,14,0.1,1,1,0,1,4,0,0,37,5.4,410,9:32,,,,,
882,Petr Schastlivy,24,LW,MDA,22,2,0,2,-3,4,0.0,2,0,0,1,0,0,0,48,4.2,250,11:21,,,,,
883,Robert Schnabel,25,D,NSH,20,0,3,3,6,34,1.1,0,0,0,0,3,0,0,10,0.0,292,14:36,,,,,
884,Mathieu Schneider,34,D,DET,78,14,32,46,22,56,9.8,9,4,1,4,16,16,0,165,8.5,1910,24:29,,,,,
885,Nick Schultz,21,D,MIN,79,6,10,16,12,16,5.9,5,1,0,0,7,2,1,72,8.3,1604,20:19,,,,,
886,Richard Scott,25,LW,NYR,5,0,0,0,0,23,-0.1,0,0,0,0,0,0,0,1,0.0,30,6:01,,,,,
887,Darrel Scoville,28,D,CBJ,8,0,1,1,-4,6,0.0,0,0,0,0,1,0,0,5,0.0,154,19:14,,,,,
888,Rob Scuderi,25,D,PIT,13,1,2,3,2,4,0.8,1,0,0,0,2,0,0,4,25.0,261,20:06,,,,,
889,Daniel Sedin,23,LW,VAN,82,18,36,54,18,18,6.7,17,1,0,3,21,15,0,153,11.8,1111,13:33,,,,,
890,Henrik Sedin,23,C,VAN,76,11,31,42,23,32,4.9,9,2,0,2,20,11,0,99,11.1,1067,14:02,,,,,
891,Dennis Seidenberg,22,D,PHI,5,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,14,0.0,87,17:20,,,,,
892,Peter Sejna,24,LW,STL,20,2,2,4,-9,4,-0.1,0,2,0,0,0,2,0,36,5.6,299,14:58,,,,,
893,Lubomir Sekeras,35,D,DAL,4,1,1,2,0,2,0.4,1,0,0,0,1,0,0,2,50.0,66,16:30,,,,,
894,Teemu Selanne,33,RW,COL,78,16,16,32,2,32,3.2,9,6,1,4,13,3,0,182,8.8,1261,16:10,,,,,
895,Alexei Semenov,22,D,EDM,46,2,3,5,8,32,1.9,1,1,0,0,3,0,0,36,5.6,794,17:16,,,,,
896,Alexander Semin,19,LW,WSH,52,10,12,22,-2,36,2.4,6,4,0,2,4,8,0,92,10.9,656,12:37,,,,,
897,Cam Severson,26,LW,MDA,31,3,0,3,-3,50,0.2,2,1,0,0,0,0,0,24,12.5,228,7:21,,,,,
898,Brendan Shanahan,35,LW,DET,82,25,28,53,15,117,6.7,17,8,0,7,16,11,1,280,8.9,1483,18:05,,,,,
899,Patrick Sharp,22,C,PHI,41,5,2,7,-3,55,0.5,5,0,0,1,2,0,0,44,11.4,407,9:56,,,,,
900,Jody Shelley,27,LW,CBJ,76,3,3,6,-10,228,-0.1,2,1,0,0,3,0,0,62,4.8,550,7:14,,,,,
901,Timofei Shishkanov,20,LW,NSH,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,13,6:32,,,,,
902,Denis Shvidki,23,RW,FLA,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,28,14:05,,,,,
903,Mike Siklenka,24,RW,NYR,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,2,2:22,,,,,
904,Mike Sillinger,32,C,TOT,76,13,11,24,-10,68,1.7,11,0,2,0,9,1,1,106,12.3,1244,16:22,,,,,
905,Mike Sillinger,32,C,PHX,60,8,6,14,-14,54,0.4,7,0,1,0,5,0,1,66,12.1,922,15:22,,,,,
906,Mike Sillinger,32,C,STL,16,5,5,10,4,14,1.4,4,0,1,0,4,1,0,40,12.5,322,20:08,,,,,
907,Jon Sim,26,LW,TOT,63,8,10,18,-4,33,1.5,8,0,0,2,9,1,0,100,8.0,686,10:53,,,,,
908,Jon Sim,26,LW,LAK,48,6,7,13,0,27,1.3,6,0,0,1,7,0,0,73,8.2,481,10:01,,,,,
909,Jon Sim,26,LW,PIT,15,2,3,5,-4,6,0.3,2,0,0,1,2,1,0,27,7.4,205,13:39,,,,,
910,Ben Simon,25,C,ATL,52,3,0,3,-10,28,-0.3,3,0,0,0,0,0,0,30,10.0,316,6:05,,,,,
911,Chris Simon,32,LW,TOT,78,17,11,28,15,250,3.8,13,4,0,0,10,1,0,147,11.6,992,12:43,,,,,
912,Chris Simon,32,LW,NYR,65,14,9,23,14,225,3.2,11,3,0,0,9,0,0,116,12.1,775,11:56,,,,,
913,Chris Simon,32,LW,CGY,13,3,2,5,1,25,0.6,2,1,0,0,1,1,0,31,9.7,216,16:38,,,,,
914,Reid Simpson,34,LW,PIT,2,0,0,0,0,17,0.0,0,0,0,0,0,0,0,2,0.0,10,4:46,,,,,
915,Todd Simpson,30,D,TOT,62,4,4,8,-7,152,1.8,4,0,0,0,4,0,0,52,7.7,887,14:19,,,,,
916,Todd Simpson,30,D,MDA,46,4,3,7,-6,105,1.6,4,0,0,0,3,0,0,42,9.5,658,14:18,,,,,
917,Todd Simpson,30,D,OTT,16,0,1,1,-1,47,0.2,0,0,0,0,1,0,0,10,0.0,230,14:21,,,,,
918,Fredrik Sjostrom,20,RW,PHX,57,7,6,13,-7,22,0.9,7,0,0,1,6,0,0,73,9.6,661,11:35,,,,,
919,Martin Skoula,24,D,TOT,79,4,21,25,5,32,5.1,3,1,0,0,13,8,0,84,4.8,1452,18:23,,,,,
920,Martin Skoula,24,D,COL,58,2,14,16,2,30,3.0,2,0,0,0,10,4,0,54,3.7,1006,17:21,,,,,
921,Martin Skoula,24,D,MDA,21,2,7,9,3,2,2.1,1,1,0,0,3,4,0,30,6.7,446,21:14,,,,,
922,Karlis Skrastins,29,D,COL,82,5,8,13,18,26,5.0,4,0,1,1,7,1,0,102,4.9,1789,21:49,,,,,
923,Rob Skrlac,27,RW,NJD,8,1,0,1,1,22,0.2,1,0,0,1,0,0,0,3,33.3,18,2:15,,,,,
924,John Slaney,31,D,PHI,4,0,2,2,0,0,0.3,0,0,0,0,1,1,0,0,,55,13:38,,,,,
925,Jiri Slegr,32,D,TOT,52,6,20,26,11,35,5.3,4,1,1,2,14,6,0,98,6.1,918,17:39,,,,,
926,Jiri Slegr,32,D,BOS,36,4,15,19,5,27,3.6,4,0,0,1,9,6,0,83,4.8,722,20:03,,,,,
927,Jiri Slegr,32,D,VAN,16,2,5,7,6,8,1.6,0,1,1,1,5,0,0,15,13.3,196,12:16,,,,,
928,Blake Sloan,28,RW,DAL,28,0,0,0,-1,7,-0.3,0,0,0,0,0,0,0,23,0.0,201,7:11,,,,,
929,Alexei Smirnov,22,RW,MDA,8,0,1,1,0,2,0.0,0,0,0,0,1,0,0,8,0.0,58,7:17,,,,,
930,Jason Smith,30,D,EDM,68,7,12,19,13,98,4.8,6,0,1,1,12,0,0,84,8.3,1452,21:22,,,,,
931,Mark Smith,26,C,SJS,36,1,3,4,-5,72,-0.2,1,0,0,0,3,0,0,31,3.2,301,8:22,,,,,
932,Nathan Smith,21,C,VAN,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,11,5:16,,,,,
933,Wyatt Smith,26,C,NSH,18,3,1,4,2,2,0.6,2,0,1,0,1,0,0,21,14.3,186,10:22,,,,,
934,Jerred Smithson,24,C,LAK,8,0,1,1,0,4,0.0,0,0,0,0,1,0,0,2,0.0,85,10:39,,,,,
935,Bryan Smolinski,32,C,OTT,80,19,27,46,22,49,5.8,15,4,0,3,19,7,1,182,10.4,1332,16:39,,,,,
936,Ryan Smyth,27,LW,EDM,82,23,36,59,11,70,6.7,13,8,2,6,25,10,1,245,9.4,1612,19:39,,,,,
937,Radovan Somik,26,LW,PHI,53,4,10,14,-2,17,0.9,4,0,0,0,10,0,0,41,9.8,584,11:01,,,,,
938,Martin Sonnenberg,26,LW,CGY,5,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,7,0.0,44,8:51,,,,,
939,Brent Sopel,27,D,VAN,80,10,32,42,11,36,7.9,4,6,0,2,19,12,1,173,5.8,1754,21:56,,,,,
940,Sheldon Souray,27,D,MTL,63,15,20,35,4,104,7.4,8,6,1,3,8,11,1,186,8.1,1476,23:26,,,,,
941,Jaroslav Spacek,29,D,CBJ,58,5,17,22,-13,45,4.1,2,2,1,2,9,8,0,108,4.6,1359,23:26,,,,,
942,Jason Spezza,20,C,OTT,78,22,33,55,22,71,7.6,17,5,0,3,25,8,0,142,15.5,1142,14:38,,,,,
943,Matthew Spiller,20,D,PHX,51,0,0,0,-11,54,-0.4,0,0,0,0,0,0,0,22,0.0,546,10:42,,,,,
944,Bruno St. Jacques,23,D,CAR,35,0,2,2,-7,31,0.2,0,0,0,0,2,0,0,16,0.0,414,11:50,,,,,
945,Martin St. Louis,28,RW,TBL,82,38,56,94,35,24,13.2,22,8,8,7,31,22,3,212,17.9,1688,20:35,,,,,
946,Eric Staal,19,C,CAR,81,11,20,31,-6,40,2.5,8,2,1,3,15,5,0,164,6.7,1350,16:40,,,,,
947,Steve Staios,30,D,EDM,82,6,22,28,17,86,6.3,5,1,0,1,14,8,0,153,3.9,1890,23:03,,,,,
948,Matt Stajan,20,C,TOR,69,14,13,27,7,22,3.4,14,0,0,0,12,0,1,63,22.2,759,11:00,,,,,
949,Patrik Stefan,23,C,ATL,82,14,26,40,-7,26,3.5,9,3,2,2,19,5,2,110,12.7,1351,16:29,,,,,
950,Charlie Stephens,22,C,COL,6,0,2,2,-1,4,0.1,0,0,0,0,2,0,0,1,0.0,37,6:12,,,,,
951,Scott Stevens,39,D,NJD,38,3,9,12,3,22,3.1,2,1,0,1,8,0,1,68,4.4,913,24:01,,,,,
952,Jeremy Stevenson,29,RW,TOT,56,5,4,9,-3,105,0.5,2,3,0,0,4,0,0,67,7.5,567,10:07,,,,,
953,Jeremy Stevenson,29,RW,NSH,53,5,4,9,-2,103,0.6,2,3,0,0,4,0,0,62,8.1,533,10:03,,,,,
954,Jeremy Stevenson,29,RW,MIN,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,5,0.0,34,11:24,,,,,
955,Turner Stevenson,31,RW,NJD,61,14,13,27,0,76,3.3,10,4,0,2,13,0,0,76,18.4,775,12:42,,,,,
956,Karl Stewart,20,LW,ATL,5,0,1,1,0,4,0.1,0,0,0,0,1,0,0,2,0.0,22,4:27,,,,,
957,Cory Stillman,30,LW,TBL,81,25,55,80,18,36,9.7,13,11,1,6,40,15,0,178,14.0,1582,19:32,,,,,
958,P.J. Stock,28,C,BOS,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,6,6:04,,,,,
959,Jarret Stoll,21,C,EDM,68,10,11,21,8,42,2.0,8,1,1,2,10,1,0,107,9.3,945,13:54,,,,,
960,Martin Straka,31,LW,TOT,54,10,16,26,-25,20,1.2,7,2,1,0,8,8,0,68,14.7,1011,18:43,,,,,
961,Martin Straka,31,LW,LAK,32,6,8,14,-9,4,0.9,4,1,1,0,4,4,0,34,17.6,537,16:47,,,,,
962,Martin Straka,31,LW,PIT,22,4,8,12,-16,16,0.3,3,1,0,0,4,4,0,34,11.8,474,21:32,,,,,
963,Martin Strbak,29,D,TOT,49,5,11,16,-10,46,2.3,5,0,0,1,7,4,0,54,9.3,955,19:29,,,,,
964,Martin Strbak,29,D,PIT,44,3,11,14,-11,38,1.7,3,0,0,0,7,4,0,47,6.4,858,19:31,,,,,
965,Martin Strbak,29,D,LAK,5,2,0,2,1,8,0.6,2,0,0,1,0,0,0,7,28.6,96,19:14,,,,,
966,Garret Stroshein,23,RW,WSH,3,0,0,0,-1,14,-0.1,0,0,0,0,0,0,0,2,0.0,22,7:16,,,,,
967,Jason Strudwick,28,D,CHI,54,1,3,4,-16,73,0.2,1,0,0,0,3,0,0,32,3.1,805,14:55,,,,,
968,Brad Stuart,24,D,SJS,77,9,30,39,9,34,7.8,4,5,0,0,16,14,0,129,7.0,1705,22:09,,,,,
969,Mike Stuart,23,D,STL,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,19,9:31,,,,,
970,Jozef Stumpel,31,C,LAK,64,8,29,37,5,16,3.1,4,4,0,0,21,6,2,78,10.3,1201,18:46,,,,,
971,Marco Sturm,25,RW,SJS,64,21,20,41,0,36,5.1,9,10,2,6,12,8,0,158,13.3,1050,16:25,,,,,
972,Mike Stutzel,24,LW,PHX,9,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,3,0.0,52,5:47,,,,,
973,Radoslav Suchy,27,D,PHX,82,7,14,21,1,8,4.7,5,2,0,2,9,5,0,82,8.5,1613,19:40,,,,,
974,Alexander Suglobov,22,RW,NJD,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,8,8:18,,,,,
975,Steve Sullivan,29,RW,TOT,80,24,49,73,1,48,8.2,11,11,2,4,31,17,1,218,11.0,1674,20:56,,,,,
976,Steve Sullivan,29,RW,CHI,56,15,28,43,-7,36,4.3,9,4,2,4,19,8,1,140,10.7,1193,21:19,,,,,
977,Steve Sullivan,29,RW,NSH,24,9,21,30,8,12,3.9,2,7,0,0,12,9,0,78,11.5,481,20:02,,,,,
978,Mats Sundin,32,C,TOR,81,31,44,75,11,52,9.2,19,11,1,10,23,18,3,226,13.7,1609,19:52,,,,,
979,Niklas Sundstrom,28,RW,MTL,66,8,12,20,3,18,1.7,8,0,0,2,10,1,1,67,11.9,943,14:17,,,,,
980,Damian Surma,23,LW,CAR,1,0,1,1,1,0,0.1,0,0,0,0,1,0,0,0,,9,9:26,,,,,
981,Tomas Surovy,22,RW,PIT,47,11,12,23,-8,16,2.5,8,3,0,1,9,3,0,112,9.8,586,12:28,,,,,
982,Brian Sutherby,21,LW,WSH,30,2,0,2,-5,28,-0.2,2,0,0,0,0,0,0,24,8.3,308,10:15,,,,,
983,Andy Sutton,28,D,ATL,65,8,13,21,0,94,4.6,0,7,1,1,8,5,0,102,7.8,1517,23:21,,,,,
984,Marek Svatos,21,RW,COL,4,2,0,2,1,0,0.4,1,1,0,1,0,0,0,6,33.3,41,10:18,,,,,
985,Alexander Svitov,21,C,TOT,40,2,9,11,-8,20,0.5,2,0,0,0,8,1,0,52,3.8,469,11:43,,,,,
986,Alexander Svitov,21,C,CBJ,29,2,6,8,-8,16,0.3,2,0,0,0,5,1,0,36,5.6,367,12:39,,,,,
987,Alexander Svitov,21,C,TBL,11,0,3,3,0,4,0.2,0,0,0,0,3,0,0,16,0.0,102,9:18,,,,,
988,Jaroslav Svoboda,23,LW,CAR,33,3,1,4,3,6,0.5,3,0,0,1,1,0,0,27,11.1,301,9:08,,,,,
989,Brian Swanson,27,C,ATL,2,0,1,1,0,0,0.1,0,0,0,0,1,0,0,0,,13,6:35,,,,,
990,Don Sweeney,37,D,DAL,63,0,11,11,22,18,4.6,0,0,0,0,10,0,1,39,0.0,1001,15:53,,,,,
991,Darryl Sydor,31,D,TOT,80,3,19,22,-16,32,3.5,2,1,0,0,11,8,0,122,2.5,1665,20:49,,,,,
992,Darryl Sydor,31,D,CBJ,49,2,13,15,-19,26,2.0,1,1,0,0,7,6,0,80,2.5,1073,21:54,,,,,
993,Darryl Sydor,31,D,TBL,31,1,6,7,3,6,1.5,1,0,0,0,4,2,0,42,2.4,592,19:06,,,,,
994,Petr Sykora,27,RW,MDA,81,23,29,52,-9,34,5.9,17,6,0,2,16,13,0,277,8.3,1455,17:57,,,,,
995,Jeff Taffe,22,RW,PHX,59,8,10,18,-8,20,1.5,3,5,0,0,5,5,0,67,11.9,651,11:02,,,,,
996,Henrik Tallinder,25,D,BUF,72,1,9,10,5,26,2.9,1,0,0,0,9,0,0,63,1.6,1323,18:23,,,,,
997,Chris Tamer,33,D,ATL,38,2,5,7,-9,55,0.9,2,0,0,1,5,0,0,40,5.0,683,17:58,,,,,
998,David Tanabe,23,D,PHX,45,5,7,12,4,22,3.2,3,2,0,2,3,4,0,88,5.7,1037,23:02,,,,,
999,Alex Tanguay,24,LW,COL,69,25,54,79,30,42,10.5,18,7,0,5,35,18,1,117,21.4,1266,18:21,,,,,
1000,Dick Tarnstrom,29,D,PIT,80,16,36,52,-37,38,6.0,4,12,0,0,10,26,0,158,10.1,1924,24:03,,,,,
1001,Chris Taylor,31,C,BUF,54,6,6,12,-2,22,1.0,6,0,0,0,6,0,0,50,12.0,549,10:10,,,,,
1002,Tim Taylor,34,C,TBL,82,7,15,22,-5,25,1.1,7,0,0,1,13,0,2,95,7.4,1057,12:54,,,,,
1003,Joey Tetarenko,25,RW,CAR,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,3:31,,,,,
1004,Chris Therien,32,D,TOT,67,1,9,10,6,52,3.0,1,0,0,0,8,0,1,68,1.5,1237,18:28,,,,,
1005,Chris Therien,32,D,PHI,56,1,9,10,2,50,2.3,1,0,0,0,8,0,1,59,1.7,1037,18:31,,,,,
1006,Chris Therien,32,D,DAL,11,0,0,0,4,2,0.7,0,0,0,0,0,0,0,9,0.0,200,18:13,,,,,
1007,Steve Thomas,40,LW,DET,44,10,12,22,8,25,2.9,10,0,0,3,11,1,0,80,12.5,561,12:45,,,,,
1008,Joe Thornton,24,C,BOS,77,23,50,73,18,98,8.8,19,4,0,6,38,12,0,187,12.3,1666,21:38,,,,,
1009,Scott Thornton,33,LW,SJS,80,13,14,27,-6,84,2.3,12,1,0,1,12,2,0,127,10.2,1116,13:57,,,,,
1010,Shawn Thornton,26,RW,CHI,8,1,0,1,2,23,0.2,1,0,0,0,0,0,0,14,7.1,90,11:14,,,,,
1011,Mattias Timander,29,D,TOT,39,2,5,7,15,21,2.9,1,0,1,1,5,0,0,46,4.3,699,17:56,,,,,
1012,Mattias Timander,29,D,PHI,34,1,4,5,13,19,2.3,0,0,1,0,4,0,0,43,2.3,626,18:25,,,,,
1013,Mattias Timander,29,D,NYI,5,1,1,2,2,2,0.6,1,0,0,1,1,0,0,3,33.3,73,14:35,,,,,
1014,Kimmo Timonen,28,D,NSH,77,12,32,44,-7,52,7.5,4,8,0,1,9,22,1,180,6.7,1838,23:52,,,,,
1015,Daniel Tjarnqvist,27,D,ATL,68,5,15,20,-4,20,3.9,3,0,2,1,12,2,1,65,7.7,1515,22:17,,,,,
1016,Mathias Tjarnqvist,24,LW,DAL,18,1,1,2,-6,2,-0.2,1,0,0,1,1,0,0,11,9.1,175,9:43,,,,,
1017,Keith Tkachuk,31,LW,STL,75,33,38,71,8,83,9.9,15,18,0,8,24,14,0,233,14.2,1474,19:39,,,,,
1018,Jordin Tootoo,20,RW,NSH,70,4,4,8,-6,137,0.1,2,2,0,0,3,1,0,92,4.3,594,8:29,,,,,
1019,Raffi Torres,22,LW,EDM,80,20,14,34,12,65,4.7,15,5,0,3,13,1,0,136,14.7,1011,12:38,,,,,
1020,Yannick Tremblay,28,D,ATL,38,2,8,10,-13,13,1.0,1,1,0,1,6,2,0,47,4.3,821,21:36,,,,,
1021,John Tripp,26,RW,LAK,34,1,5,6,-4,33,0.1,1,0,0,0,5,0,0,45,2.2,275,8:05,,,,,
1022,Pavel Trnka,27,D,FLA,67,3,13,16,2,51,3.7,2,1,0,0,9,3,1,66,4.5,1146,17:07,,,,,
1023,Darcy Tucker,28,LW,TOR,64,21,11,32,4,68,3.9,12,8,1,2,7,4,0,146,14.4,1142,17:50,,,,,
1024,Pierre Turgeon,34,C,DAL,76,15,25,40,17,20,5.3,9,6,0,1,19,6,0,104,14.4,1081,14:13,,,,,
1025,Roman Tvrdon,23,RW,WSH,9,0,1,1,-3,2,-0.2,0,0,0,0,1,0,0,7,0.0,96,10:41,,,,,
1026,Fedor Tyutin,20,D,NYR,25,2,5,7,-4,14,0.9,1,0,1,0,4,1,0,33,6.1,503,20:08,,,,,
1027,Igor Ulanov,34,D,EDM,42,5,13,18,19,28,4.6,4,1,0,3,10,3,0,49,10.2,833,19:51,,,,,
1028,Layne Ulmer,23,C,NYR,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,9,9:27,,,,,
1029,Scottie Upshall,20,LW,NSH,7,0,1,1,-2,0,-0.1,0,0,0,0,0,1,0,6,0.0,64,9:11,,,,,
1030,Ossi Vaananen,23,D,TOT,79,2,4,6,-14,89,1.1,2,0,0,1,4,0,0,45,4.4,1520,19:14,,,,,
1031,Ossi Vaananen,23,D,PHX,67,2,4,6,-10,87,1.2,2,0,0,1,4,0,0,39,5.1,1297,19:21,,,,,
1032,Ossi Vaananen,23,D,COL,12,0,0,0,-4,2,-0.1,0,0,0,0,0,0,0,6,0.0,223,18:36,,,,,
