,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
761,Jay Rosehill,28,LW,PHI,34,2,0,2,-8,90,-0.2,2,0,0,0,0,0,0,14,14.3,168,4:57,4,48,0,1,0.0
762,Antoine Roussel,24,LW,DAL,81,14,15,29,-1,209,2.9,14,0,0,2,13,0,2,113,12.4,1080,13:20,49,146,19,25,43.2
763,Derek Roy,30,C,STL,75,9,28,37,-1,30,3.4,5,4,0,2,16,12,0,114,7.9,1022,13:37,30,13,219,247,47.0
764,Michal Rozsival,35,D,CHI,42,1,7,8,7,32,1.8,1,0,0,0,7,0,0,39,2.6,699,16:39,43,67,0,0,
765,Chad Ruhwedel,23,D,BUF,21,0,1,1,-3,2,0.5,0,0,0,0,0,1,0,35,0.0,375,17:53,29,20,0,0,
766,David Rundblad,23,D,TOT,17,0,1,1,-4,6,0.0,0,0,0,0,0,1,0,21,0.0,234,13:45,14,18,0,0,
767,David Rundblad,23,D,PHX,12,0,1,1,-3,6,0.0,0,0,0,0,0,1,0,17,0.0,192,16:01,11,12,0,0,
768,David Rundblad,23,D,CHI,5,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,42,8:20,3,6,0,0,
769,Mike Rupp,34,LW,MIN,13,0,1,1,1,23,0.0,0,0,0,0,1,0,0,6,0.0,81,6:13,0,13,0,3,0.0
770,Kris Russell,26,D,CGY,68,7,22,29,-11,15,5.0,3,4,0,1,13,8,1,109,6.4,1573,23:08,201,42,0,0,
771,Tuomo Ruutu,30,RW,TOT,76,8,16,24,-18,44,1.2,5,3,0,2,16,0,0,105,7.6,1107,14:34,34,216,14,23,37.8
772,Tuomo Ruutu,30,RW,CAR,57,5,11,16,-19,34,0.3,3,2,0,1,11,0,0,79,6.3,812,14:15,30,168,11,20,35.5
773,Tuomo Ruutu,30,RW,NJD,19,3,5,8,1,10,0.9,2,1,0,1,5,0,0,26,11.5,295,15:32,4,48,3,3,50.0
774,Bobby Ryan,26,RW,OTT,70,23,25,48,7,45,6.1,17,6,0,2,22,3,0,190,12.1,1181,16:52,30,104,8,5,61.5
775,Michael Ryder,33,RW,NJD,82,18,16,34,-6,18,3.7,13,4,1,2,12,4,0,166,10.8,1294,15:47,10,51,4,8,33.3
776,Brandon Saad,21,LW,CHI,78,19,28,47,20,20,5.7,16,3,0,2,20,6,2,159,11.9,1271,16:17,20,48,50,72,41.0
777,Sami Salo,39,D,TBL,71,4,13,17,11,18,4.1,4,0,0,0,7,6,0,81,4.9,1292,18:11,66,57,0,0,
778,Bryce Salvador,37,D,NJD,40,1,3,4,-2,29,1.6,1,0,0,0,3,0,0,24,4.2,812,20:18,50,47,0,0,
779,Mikael Samuelsson,37,RW,DET,26,1,2,3,-4,6,-0.2,1,0,0,0,0,2,0,36,2.8,269,10:21,3,13,0,2,0.0
780,Philip Samuelsson,22,D,PIT,5,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,5,0.0,78,15:34,7,5,0,0,
781,Mike Santorelli,28,C,VAN,49,10,18,28,9,6,3.3,10,0,0,3,16,0,2,91,11.0,910,18:34,44,23,215,204,51.3
782,Cory Sarich,35,D,COL,54,1,9,10,7,38,2.2,1,0,0,0,9,0,0,48,2.1,923,17:05,66,107,0,1,0.0
783,Yann Sauve,23,D,VAN,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,37,12:17,2,5,0,0,
784,David Savard,23,D,CBJ,70,5,10,15,2,28,3.7,4,1,0,1,7,3,0,63,7.9,1248,17:50,81,149,1,0,100.0
785,Luca Sbisa,24,D,ANA,30,1,5,6,0,43,0.8,1,0,0,0,5,0,0,30,3.3,512,17:03,38,83,0,0,
786,Marco Scandella,23,D,MIN,76,3,14,17,10,20,4.6,3,0,0,1,14,0,0,80,3.8,1430,18:49,102,70,0,0,
787,Colton Sceviour,24,RW,DAL,26,8,4,12,-3,4,1.4,6,2,0,2,4,0,0,69,11.6,387,14:53,15,19,15,24,38.5
788,Mark Scheifele,20,C,WPG,63,13,21,34,9,14,3.8,12,1,0,2,18,3,0,100,13.0,1031,16:21,39,63,331,454,42.2
789,Brayden Schenn,22,C,PHI,82,20,21,41,0,54,4.6,16,4,0,6,16,5,0,178,11.2,1291,15:45,37,200,296,389,43.2
790,Luke Schenn,24,D,PHI,79,4,8,12,0,58,2.7,4,0,0,0,7,0,1,78,5.1,1307,16:32,113,260,0,0,
791,Cameron Schilling,25,D,WSH,1,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,2,0.0,18,17:45,0,2,0,0,
792,David Schlemko,26,D,PHX,48,1,8,9,2,18,2.1,1,0,0,0,5,3,0,61,1.6,787,16:24,79,61,0,0,
793,Nate Schmidt,22,D,WSH,29,2,4,6,4,6,1.7,2,0,0,0,4,0,0,41,4.9,542,18:42,35,18,0,0,
794,Jordan Schroeder,23,C,VAN,25,3,3,6,-7,2,0.3,3,0,0,0,2,1,0,25,12.0,300,12:01,8,20,112,132,45.9
795,Justin Schultz,23,D,EDM,74,11,22,33,-22,16,4.9,10,1,0,3,11,11,0,109,10.1,1728,23:21,107,30,0,1,0.0
796,Nick Schultz,31,D,TOT,69,0,5,5,-13,28,0.6,0,0,0,0,4,0,1,35,0.0,1126,16:19,132,73,0,0,
797,Nick Schultz,31,D,EDM,60,0,4,4,-11,24,0.6,0,0,0,0,3,0,1,27,0.0,1018,16:58,120,64,0,0,
798,Nick Schultz,31,D,CBJ,9,0,1,1,-2,4,0.0,0,0,0,0,1,0,0,8,0.0,107,11:54,12,9,0,0,
799,Jaden Schwartz,21,LW,STL,80,25,31,56,28,27,7.9,17,5,3,1,26,5,0,188,13.3,1402,17:32,32,54,44,34,56.4
800,John Scott,31,LW,BUF,56,1,0,1,-12,125,-0.8,1,0,0,0,0,0,0,16,6.3,378,6:45,21,95,0,0,
801,Rob Scuderi,35,D,PIT,53,0,4,4,-8,2,0.9,0,0,0,0,4,0,0,28,0.0,1003,18:55,90,18,0,0,
802,Brent Seabrook,28,D,CHI,82,7,34,41,23,22,7.9,3,3,1,0,28,6,0,149,4.7,1826,22:16,142,171,0,0,
803,Daniel Sedin,33,LW,VAN,73,16,31,47,0,38,4.9,11,5,0,4,18,13,0,224,7.1,1504,20:36,21,37,8,19,29.6
804,Henrik Sedin,33,C,VAN,70,11,39,50,3,42,4.9,7,4,0,1,25,14,0,97,11.3,1447,20:40,19,43,574,523,52.3
805,Tyler Seguin,22,C,DAL,80,37,47,84,16,18,11.6,26,11,0,8,33,14,0,294,12.6,1548,19:21,24,47,280,395,41.5
806,Dennis Seidenberg,32,D,BOS,34,1,9,10,11,10,2.4,1,0,0,0,9,0,0,53,1.9,742,21:50,66,61,0,0,
807,Andrej Sekera,27,D,CAR,74,11,33,44,4,20,8.6,6,4,1,1,22,11,0,142,7.7,1752,23:41,127,54,0,0,
808,Teemu Selanne,43,RW,ANA,64,9,18,27,8,12,2.5,5,4,0,3,14,4,0,111,8.1,904,14:08,8,15,46,60,43.4
809,Alexander Semin,29,RW,CAR,65,22,20,42,1,42,5.4,15,6,1,3,14,6,0,210,10.5,1294,19:55,30,22,1,9,10.0
810,Tim Sestito,29,LW,NJD,16,0,3,3,1,2,0.2,0,0,0,0,3,0,0,13,0.0,146,9:06,9,24,20,27,42.6
811,Tom Sestito,26,LW,VAN,77,5,4,9,-14,213,0.2,4,1,0,0,4,0,0,31,16.1,497,6:27,12,121,3,8,27.3
812,Devin Setoguchi,27,RW,WPG,75,11,16,27,-7,22,1.9,9,2,0,3,15,1,0,129,8.5,1129,15:03,37,143,5,15,25.0
813,Patrick Sharp,32,LW,CHI,82,34,44,78,13,40,10.0,24,10,0,3,29,15,0,313,10.9,1549,18:53,27,55,83,69,54.6
814,Kevin Shattenkirk,25,D,STL,81,10,35,45,1,38,7.9,3,7,0,5,15,19,1,188,5.3,1666,20:34,101,72,0,0,
815,Andrew Shaw,22,C,CHI,80,20,19,39,12,76,4.6,15,5,0,2,15,4,0,149,13.4,1255,15:41,16,168,296,388,43.3
816,Riley Sheahan,22,C,DET,42,9,15,24,8,6,3.1,7,2,0,1,12,3,0,59,15.3,607,14:27,16,25,251,261,49.0
817,James Sheppard,25,LW,SJS,67,4,16,20,3,35,1.4,4,0,0,0,15,1,0,84,4.8,815,12:10,34,105,105,128,45.1
818,Drew Shore,23,C,FLA,24,5,2,7,-1,8,0.8,3,1,1,1,2,0,0,23,21.7,288,12:00,5,23,86,122,41.3
819,Jakob Silfverberg,23,RW,ANA,52,10,13,23,2,12,2.3,7,1,2,1,13,0,0,119,8.4,742,14:16,20,31,1,11,8.3
820,Zach Sill,25,C,PIT,20,0,0,0,-4,12,-0.5,0,0,0,0,0,0,0,14,0.0,216,10:48,18,57,34,56,37.8
821,Wayne Simmonds,25,RW,PHI,82,29,31,60,-4,106,7.5,14,15,0,4,22,9,0,209,13.9,1375,16:46,35,132,1,1,50.0
822,Mike Sislo,26,RW,NJD,14,0,0,0,-1,0,-0.2,0,0,0,0,0,0,0,20,0.0,124,8:51,4,19,5,1,83.3
823,Colton Sissons,20,C,NSH,17,1,3,4,0,4,0.3,1,0,0,0,3,0,0,13,7.7,181,10:37,9,9,70,74,48.6
824,Jack Skille,26,RW,CBJ,16,4,0,4,2,6,0.8,4,0,0,1,0,0,0,23,17.4,139,8:40,4,18,1,0,100.0
825,Jeff Skinner,21,LW,CAR,71,33,21,54,-14,22,7.6,22,11,0,6,12,9,0,274,12.0,1221,17:12,8,22,23,28,45.1
826,Jim Slater,31,C,WPG,27,1,1,2,-5,8,-0.4,1,0,0,0,1,0,0,24,4.2,287,10:38,7,41,163,118,58.0
827,Ladislav Smid,27,D,TOT,73,2,6,8,-10,78,1.8,2,0,0,0,6,0,0,41,4.9,1323,18:08,168,193,0,0,
828,Ladislav Smid,27,D,CGY,56,1,5,6,-4,62,1.7,1,0,0,0,5,0,0,35,2.9,1019,18:12,134,141,0,0,
829,Ladislav Smid,27,D,EDM,17,1,1,2,-6,16,0.1,1,0,0,0,1,0,0,6,16.7,304,17:54,34,52,0,0,
830,Ben Smith,25,RW,CHI,75,14,12,26,3,2,2.7,13,1,0,2,11,1,0,90,15.6,955,12:44,58,40,200,194,50.8
831,Brendan Smith,24,D,DET,71,5,14,19,-2,68,3.7,4,1,0,0,14,0,0,90,5.6,1306,18:23,69,57,0,0,
832,Craig Smith,24,C,NSH,79,24,28,52,16,22,7.0,17,7,0,4,25,3,0,215,11.2,1296,16:24,21,54,3,16,15.8
833,Derek Smith,29,D,CGY,14,0,1,1,-10,2,-0.6,0,0,0,0,1,0,0,12,0.0,133,9:32,6,6,2,1,66.7
834,Reilly Smith,22,RW,BOS,82,20,31,51,28,14,6.9,14,6,0,3,23,8,0,146,13.7,1206,14:42,14,63,0,2,0.0
835,Trevor Smith,28,C,TOR,28,4,5,9,-3,4,0.8,4,0,0,2,4,1,0,24,16.7,290,10:22,16,45,115,143,44.6
836,Zack Smith,25,C,OTT,82,13,9,22,-9,111,1.1,12,0,1,4,7,1,1,154,8.4,1274,15:32,28,175,680,611,52.7
837,Devante Smith-Pelly,21,RW,ANA,19,2,8,10,5,2,1.1,2,0,0,0,8,0,0,23,8.7,240,12:39,13,50,0,4,0.0
838,Jerred Smithson,34,C,TOR,18,0,0,0,-5,9,-0.5,0,0,0,0,0,0,0,2,0.0,158,8:45,9,36,126,90,58.3
839,Ryan Smyth,37,LW,EDM,72,10,13,23,-18,44,1.2,5,5,0,1,11,2,0,129,7.8,1111,15:25,29,58,91,91,50.0
840,Vladimir Sobotka,26,C,STL,61,9,24,33,14,72,3.6,8,1,0,1,17,6,1,102,8.8,1021,16:45,28,110,503,310,61.9
841,Carl Soderberg,28,C,BOS,73,16,32,48,4,36,5.4,11,5,0,3,21,11,0,129,12.4,1041,14:16,36,52,139,189,42.4
842,Nick Spaling,25,LW,NSH,71,13,19,32,2,14,3.2,9,3,1,1,16,3,0,85,15.3,1137,16:01,32,42,88,79,52.7
843,Jason Spezza,30,C,OTT,75,23,43,66,-26,46,6.4,14,9,0,5,30,13,0,223,10.3,1366,18:13,26,17,775,661,54.0
844,Ryan Spooner,22,C,BOS,23,0,11,11,0,6,0.7,0,0,0,0,5,6,0,42,0.0,295,12:49,6,10,59,86,40.7
845,Ryan Sproul,21,D,DET,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,18,18:25,2,2,0,0,
846,Jared Spurgeon,24,D,MIN,67,5,21,26,15,16,6.3,3,2,0,1,16,5,0,91,5.5,1517,22:38,107,80,0,0,
847,Martin St. Louis,38,RW,TOT,81,30,39,69,13,10,8.7,20,9,1,5,26,12,1,204,14.7,1696,20:56,38,24,68,99,40.7
848,Martin St. Louis,38,RW,TBL,62,29,32,61,12,6,8.2,20,9,0,5,22,9,1,167,17.4,1345,21:41,22,15,67,93,41.9
849,Martin St. Louis,38,RW,NYR,19,1,7,8,1,4,0.5,0,0,1,0,4,3,0,37,2.7,351,18:30,16,9,1,6,14.3
850,Martin St. Pierre,30,C,MTL,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,10,9:53,1,1,2,1,66.7
851,Eric Staal,29,C,CAR,79,21,40,61,-13,74,6.4,18,1,2,0,27,11,2,230,9.1,1603,20:17,28,67,754,676,52.7
852,Jordan Staal,25,C,CAR,82,15,25,40,2,34,4.0,12,2,1,2,14,8,3,165,9.1,1554,18:57,37,194,803,674,54.4
853,Marc Staal,27,D,NYR,72,3,11,14,-1,24,3.6,2,1,0,0,10,0,1,92,3.3,1477,20:31,84,83,1,0,100.0
854,Drew Stafford,28,RW,BUF,70,16,18,34,-19,39,3.2,13,2,1,1,13,5,0,185,8.6,1305,18:38,25,78,106,91,53.8
855,Matt Stajan,30,C,CGY,63,14,19,33,-13,42,2.9,13,0,1,2,16,1,2,70,20.0,1158,18:22,36,74,527,569,48.1
856,Viktor Stalberg,28,LW,NSH,70,8,10,18,-14,32,0.8,8,0,0,1,10,0,0,114,7.0,881,12:35,25,55,1,2,33.3
857,Steven Stamkos,23,C,TBL,37,25,15,40,9,18,6.3,15,9,1,5,11,4,0,124,20.2,749,20:15,16,50,260,269,49.1
858,Ryan Stanton,24,D,VAN,64,1,15,16,5,32,3.6,1,0,0,0,15,0,0,65,1.5,942,14:43,81,97,1,0,100.0
859,Paul Stastny,28,C,COL,71,25,35,60,9,22,7.3,21,4,0,4,23,11,1,150,16.7,1306,18:24,46,54,655,555,54.1
860,David Steckel,31,C,ANA,6,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,8,0.0,65,10:50,3,15,44,24,64.7
861,Alex Steen,29,LW,STL,68,33,29,62,17,46,9.1,25,7,1,9,17,10,2,211,15.6,1379,20:17,28,43,265,276,49.0
862,Lee Stempniak,30,RW,TOT,73,12,22,34,-16,32,2.3,10,0,2,1,15,4,3,178,6.7,1348,18:28,21,104,10,23,30.3
863,Lee Stempniak,30,RW,CGY,52,8,15,23,-21,28,1.0,6,0,2,0,8,4,3,144,5.6,1009,19:24,13,71,9,19,32.1
864,Lee Stempniak,30,RW,PIT,21,4,7,11,5,4,1.3,4,0,0,1,7,0,0,34,11.8,339,16:08,8,33,1,4,20.0
865,Derek Stepan,23,C,NYR,82,17,40,57,12,18,6.6,12,5,0,2,24,13,3,199,8.5,1481,18:03,46,30,683,829,45.2
866,Chris Stewart,26,RW,TOT,63,15,11,26,0,118,3.2,12,3,0,3,8,3,0,110,13.6,862,13:41,9,80,12,23,34.3
867,Chris Stewart,26,RW,STL,58,15,11,26,2,112,3.4,12,3,0,3,8,3,0,107,14.0,794,13:42,8,76,8,17,32.0
868,Chris Stewart,26,RW,BUF,5,0,0,0,-2,6,-0.2,0,0,0,0,0,0,0,3,0.0,68,13:36,1,4,4,6,40.0
869,Ryan Stoa,26,C,WSH,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,27,9:05,1,4,0,9,0.0
870,Jarret Stoll,31,C,LAK,78,8,19,27,9,48,2.4,7,1,0,0,15,3,1,109,7.3,1237,15:52,60,202,678,561,54.7
871,Karl Stollery,26,D,COL,2,0,0,0,1,2,0.1,0,0,0,0,0,0,0,1,0.0,13,6:31,0,3,0,0,
872,Mark Stone,21,RW,OTT,19,4,4,8,5,4,1.0,3,1,0,0,4,0,0,36,11.1,275,14:29,7,10,1,0,100.0
873,Michael Stone,23,D,PHX,70,8,13,21,-10,38,3.6,6,2,0,1,8,4,1,105,7.6,1274,18:12,114,153,0,0,
874,Clayton Stoner,28,D,MIN,63,1,4,5,-6,84,1.0,1,0,0,0,4,0,0,48,2.1,840,13:20,65,99,0,0,
875,Tyson Strachan,29,D,WSH,18,0,2,2,-2,28,0.3,0,0,0,0,2,0,0,7,0.0,312,17:20,30,31,0,0,
876,Brian Strait,26,D,NYI,47,3,6,9,-14,14,0.8,3,0,0,0,5,0,1,40,7.5,844,17:57,86,65,0,0,
877,Anton Stralman,27,D,NYR,81,1,12,13,9,26,4.3,1,0,0,0,12,0,0,104,1.0,1571,19:24,64,75,0,0,
878,Ben Street,26,C,CGY,13,0,1,1,-2,4,-0.2,0,0,0,0,1,0,0,17,0.0,138,10:36,6,14,63,74,46.0
879,Mark Streit,36,D,PHI,82,10,34,44,3,44,7.5,6,4,0,2,23,11,0,121,8.3,1693,20:39,108,41,0,0,
880,Ryan Strome,20,C,NYI,37,7,11,18,-1,8,1.8,3,4,0,1,8,3,0,89,7.9,562,15:11,8,29,165,209,44.1
881,Brad Stuart,34,D,SJS,61,3,8,11,4,35,2.9,3,0,0,3,8,0,0,64,4.7,1169,19:10,114,122,0,0,
882,Mark Stuart,29,D,WPG,69,2,11,13,11,101,3.6,2,0,0,0,11,0,0,73,2.7,1286,18:38,160,229,0,0,
883,P.K. Subban,24,D,MTL,82,10,43,53,-4,81,9.3,6,4,0,1,24,19,0,204,4.9,2019,24:37,125,135,0,0,
884,Alexander Sulzer,29,D,BUF,25,0,2,2,-3,8,0.8,0,0,0,0,0,1,1,21,0.0,453,18:08,44,11,0,0,
885,Chris Summers,25,D,PHX,18,2,1,3,0,15,0.8,2,0,0,0,1,0,0,17,11.8,269,14:55,25,33,0,0,
886,Johan Sundstrom,21,C,NYI,11,0,1,1,0,6,-0.1,0,0,0,0,1,0,0,13,0.0,95,8:40,2,4,4,7,36.4
887,Andrej Sustr,23,D,TBL,43,1,7,8,3,16,1.7,1,0,0,0,5,0,2,39,2.6,679,15:48,36,26,0,0,
888,Ryan Suter,29,D,MIN,82,8,35,43,15,34,9.5,5,3,0,0,20,14,1,150,5.3,2412,29:25,132,72,1,0,100.0
889,Brandon Sutter,24,C,PIT,81,13,13,26,-9,12,1.9,8,2,3,1,10,3,0,144,9.0,1277,15:46,40,69,549,601,47.7
890,Brett Sutter,26,C,CAR,17,1,1,2,-4,9,0.0,1,0,0,1,1,0,0,16,6.3,129,7:34,2,35,37,36,50.7
891,Jordan Szwarz,22,RW,PHX,26,3,0,3,-6,19,0.0,3,0,0,1,0,0,0,25,12.0,225,8:39,7,23,1,2,33.3
892,Maxime Talbot,29,C,TOT,81,8,19,27,5,45,1.6,7,0,1,1,18,1,0,124,6.5,1309,16:10,46,116,100,125,44.4
893,Maxime Talbot,29,C,COL,70,7,18,25,4,43,1.5,6,0,1,1,17,1,0,110,6.4,1142,16:19,38,105,84,115,42.2
894,Maxime Talbot,29,C,PHI,11,1,1,2,1,2,0.1,1,0,0,0,1,0,0,14,7.1,166,15:08,8,11,16,10,61.5
895,Henrik Tallinder,35,D,BUF,64,2,6,8,-21,34,1.4,2,0,0,0,6,0,0,40,5.0,1216,19:00,76,39,1,0,100.0
896,Chris Tanev,24,D,VAN,64,6,11,17,12,8,5.3,5,0,1,2,11,0,0,65,9.2,1327,20:44,136,25,0,0,
897,Eric Tangradi,24,LW,WPG,55,3,3,6,-6,21,-0.1,3,0,0,0,3,0,0,52,5.8,475,8:39,17,105,3,0,100.0
898,Alex Tanguay,34,LW,COL,16,4,7,11,7,4,1.4,3,0,1,2,5,2,0,24,16.7,276,17:17,8,8,1,2,33.3
899,Matt Taormina,27,D,TBL,7,0,0,0,0,0,0.1,0,0,0,0,0,0,0,6,0.0,94,13:24,6,5,0,0,
900,Vladimir Tarasenko,22,RW,STL,64,21,22,43,20,16,6.4,16,5,0,3,20,2,0,136,15.4,971,15:10,9,22,2,4,33.3
901,Tomas Tatar,23,LW,DET,73,19,20,39,12,30,5.3,17,2,0,3,16,4,0,158,12.0,1048,14:21,20,81,26,26,50.0
902,John Tavares,23,C,NYI,59,24,42,66,-6,40,7.7,16,8,0,4,25,17,0,188,12.8,1253,21:15,19,23,554,575,49.1
903,Mattias Tedenby,23,RW,NJD,15,1,0,1,-8,10,-0.3,1,0,0,0,0,0,0,9,11.1,150,10:01,2,16,0,2,0.0
904,Teuvo Teravainen,19,C,CHI,3,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,42,14:06,0,1,13,12,52.0
905,Chris Terry,24,LW,CAR,10,0,2,2,-4,0,-0.1,0,0,0,0,0,2,0,13,0.0,121,12:05,6,9,0,0,
906,Christian Thomas,21,LW,MTL,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,14,7:11,1,1,0,0,
907,Nate Thompson,29,C,TBL,81,9,7,16,3,27,1.0,7,0,2,1,7,0,0,105,8.6,1042,12:52,45,114,496,478,50.9
908,Chris Thorburn,30,RW,WPG,55,2,9,11,0,65,0.6,2,0,0,1,9,0,0,26,7.7,492,8:57,34,108,20,13,60.6
909,Joe Thornton,34,C,SJS,82,11,65,76,20,32,7.9,9,2,0,3,47,17,1,122,9.0,1552,18:56,34,54,617,482,56.1
910,Shawn Thornton,36,LW,BOS,64,5,3,8,3,74,0.5,5,0,0,1,3,0,0,93,5.4,563,8:48,19,111,3,6,33.3
911,Kimmo Timonen,38,D,PHI,77,6,29,35,5,32,6.2,5,1,0,1,9,19,1,152,3.9,1565,20:20,112,75,0,0,
912,Jarred Tinordi,21,D,MTL,22,0,2,2,-2,40,0.4,0,0,0,0,2,0,0,10,0.0,320,14:32,27,42,0,0,
913,Jiri Tlusty,25,LW,CAR,68,16,14,30,2,22,3.8,14,0,2,5,13,1,0,131,12.2,1032,15:10,38,88,3,12,20.0
914,Jonathan Toews,25,C,CHI,76,28,40,68,26,34,8.7,20,5,3,5,28,10,2,193,14.5,1555,20:28,20,29,884,660,57.3
915,Tyler Toffoli,21,C,LAK,62,12,17,29,21,10,4.3,11,1,0,5,14,3,0,124,9.7,802,12:56,8,57,2,7,22.2
916,Jordin Tootoo,30,RW,DET,11,0,1,1,-3,5,-0.1,0,0,0,0,1,0,0,11,0.0,77,6:59,1,27,0,0,
917,Raffi Torres,32,LW,SJS,5,3,2,5,4,7,1.0,3,0,0,0,2,0,0,9,33.3,52,10:22,2,9,2,2,50.0
918,Vincent Trocheck,20,C,FLA,20,5,3,8,-11,6,0.4,3,1,1,0,3,0,0,38,13.2,378,18:53,11,39,166,182,47.7
919,Corey Tropp,24,RW,TOT,53,2,9,11,3,37,0.8,2,0,0,0,9,0,0,35,5.7,474,8:56,27,111,0,1,0.0
920,Corey Tropp,24,RW,CBJ,44,2,8,10,11,37,1.2,2,0,0,0,8,0,0,28,7.1,379,8:37,20,92,0,1,0.0
921,Corey Tropp,24,RW,BUF,9,0,1,1,-8,0,-0.4,0,0,0,0,1,0,0,7,0.0,94,10:29,7,19,0,0,
922,Zach Trotman,23,D,BOS,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,30,15:00,0,2,0,0,
923,Jacob Trouba,19,D,WPG,65,10,19,29,4,43,5.9,9,0,1,1,16,3,0,121,8.3,1458,22:26,132,95,0,0,
924,Kyle Turris,24,C,OTT,82,26,32,58,22,39,7.5,18,6,2,5,23,8,1,215,12.1,1536,18:44,33,45,724,705,50.7
925,Dana Tyrell,24,C,TBL,7,0,0,0,0,4,-0.1,0,0,0,0,0,0,0,4,0.0,65,9:14,3,10,2,4,33.3
926,Fedor Tyutin,30,D,CBJ,69,4,22,26,6,44,5.4,3,1,0,0,12,8,2,87,4.6,1477,21:25,83,89,0,0,
927,R.J. Umberger,31,LW,CBJ,74,18,16,34,-3,26,3.7,9,8,1,3,11,4,1,136,13.2,1197,16:11,36,113,25,15,62.5
928,Scottie Upshall,30,LW,FLA,76,15,22,37,1,73,3.9,13,1,1,3,17,5,0,161,9.3,1210,15:55,25,134,32,39,45.1
929,Alexander Urbom,23,D,WSH,20,1,1,2,1,19,0.7,1,0,0,0,0,0,1,16,6.3,292,14:36,13,25,0,0,
930,Bryce Van Brabant,22,LW,CGY,6,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,4,0.0,55,9:10,4,17,0,0,
931,David Van Der Gulik,30,LW,COL,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,11,5:41,2,1,1,1,50.0
932,Mark Van Guilder,30,C,NSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,8,8:27,,0,,,
933,James van Riemsdyk,24,LW,TOR,80,30,31,61,-9,50,7.1,19,9,2,3,23,6,2,279,10.8,1685,21:03,29,118,46,67,40.7
934,Chris VandeVelde,26,C,PHI,18,0,1,1,-3,6,-0.3,0,0,0,0,0,1,0,8,0.0,139,7:44,6,24,16,24,40.0
935,Thomas Vanek,30,LW,TOT,78,27,41,68,7,46,8.6,19,8,0,4,31,10,0,248,10.9,1509,19:21,17,30,20,26,43.5
936,Thomas Vanek,30,LW,NYI,47,17,27,44,4,34,5.4,12,5,0,2,20,7,0,137,12.4,940,20:00,10,17,1,0,100.0
937,Thomas Vanek,30,LW,MTL,18,6,9,15,8,8,2.2,4,2,0,2,9,0,0,61,9.8,327,18:11,3,10,17,23,42.5
938,Thomas Vanek,30,LW,BUF,13,4,5,9,-5,4,1.0,3,1,0,0,2,3,0,50,8.0,242,18:37,4,3,2,3,40.0
939,Phil Varone,23,C,BUF,9,1,1,2,-3,4,0.1,1,0,0,0,1,0,0,15,6.7,103,11:24,2,7,26,30,46.4
940,Sami Vatanen,22,D,ANA,48,6,15,21,9,22,3.9,4,2,0,0,10,5,0,73,8.2,838,17:27,47,66,0,0,
941,Stephane Veilleux,32,LW,MIN,34,3,0,3,-2,21,0.1,3,0,0,0,0,0,0,26,11.5,287,8:26,20,41,1,1,50.0
942,Antoine Vermette,31,C,PHX,82,24,21,45,0,44,5.0,14,7,3,4,15,6,0,160,15.0,1575,19:13,71,90,1005,778,56.4
943,Kris Versteeg,27,RW,TOT,81,12,24,36,0,36,3.1,11,1,0,1,17,7,0,157,7.6,1171,14:28,23,29,56,63,47.1
944,Kris Versteeg,27,RW,CHI,63,10,19,29,9,27,2.9,9,1,0,1,14,5,0,110,9.1,889,14:06,18,23,47,53,47.0
945,Kris Versteeg,27,RW,FLA,18,2,5,7,-9,9,0.2,2,0,0,0,3,2,0,47,4.3,283,15:42,5,6,9,10,47.4
946,Linden Vey,22,RW,LAK,18,0,5,5,0,0,0.2,0,0,0,0,3,1,1,8,0.0,218,12:08,1,2,55,69,44.4
947,Lubomir Visnovsky,37,D,NYI,24,3,8,11,-1,10,1.9,1,2,0,1,3,5,0,34,8.8,493,20:32,26,14,0,0,
948,Joe Vitale,28,C,PIT,53,1,13,14,-1,29,0.7,1,0,0,1,12,1,0,42,2.4,582,10:58,22,89,200,120,62.5
949,Marc-Edouard Vlasic,26,D,SJS,81,5,19,24,31,38,7.3,4,0,1,0,17,1,1,138,3.6,1678,20:43,150,51,0,0,
950,Anton Volchenkov,31,D,NJD,56,0,8,8,3,20,2.5,0,0,0,0,7,0,1,42,0.0,940,16:47,91,129,0,0,
